w56,w28_1,w28_2,wdeep,mIoU,mDice,class0_iou,class1_iou,class2_iou,class3_iou,delta_vs_official
0.0,0.30000001192092896,0.6000000238418579,0.10000000149011612,67.15823365543672,80.15818747719695,75.95957695045314,70.26569912037117,57.83758836642422,64.57007018449829,-0.16968303997556555
0.0,0.30000001192092896,0.6499999761581421,0.05000000074505806,67.14470948848968,80.14951778548765,75.92668257345815,70.23786002589675,57.851306033121745,64.5629893214821,-0.18320720692259762
0.0,0.30000001192092896,0.699999988079071,0.0,67.12136710751956,80.13424204762178,75.87174892775234,70.21066544405389,57.8744824278236,64.52857163044841,-0.2065495878927237
0.0,0.3499999940395355,0.0,0.6499999761581421,67.10251267189699,80.09805965770855,76.29186343997586,70.46101835816069,57.31672035473883,64.34044853471259,-0.22540402351529654
0.0,0.3499999940395355,0.05000000074505806,0.6000000238418579,67.17201510644601,80.15024330207494,76.32601899175197,70.4541764251286,57.40517696690104,64.50268804200246,-0.15590158896626738
0.0,0.3499999940395355,0.10000000149011612,0.550000011920929,67.19435603097675,80.16855765968977,76.3091909384893,70.45909090351633,57.491589565323366,64.51755271657801,-0.13356066443553916
0.0,0.3499999940395355,0.15000000596046448,0.5,67.21036527973715,80.18202219354357,76.2899764628306,70.45831752985933,57.561192790522355,64.53197433573634,-0.11755141567513228
0.0,0.3499999940395355,0.20000000298023224,0.44999998807907104,67.22265058533551,80.19267323575892,76.26856856757126,70.45470091372516,57.62252533940989,64.54480752063573,-0.10526611007677378
0.0,0.3499999940395355,0.25,0.4000000059604645,67.23245518423163,80.20150153513669,76.24549887217096,70.44932194968999,57.68135599837677,64.5536439166888,-0.09546151118065005
0.0,0.3499999940395355,0.30000001192092896,0.3499999940395355,67.2361206849988,80.20584300037453,76.21653897506458,70.43796576169258,57.73058294474953,64.5593950584885,-0.09179601041349184
0.0,0.3499999940395355,0.3499999940395355,0.30000001192092896,67.234492339346,80.2062022691027,76.18463771047378,70.4207068092667,57.767029073453756,64.56559576418978,-0.09342435606627397
0.0,0.3499999940395355,0.4000000059604645,0.25,67.23021357413417,80.20456129172666,76.15223759325816,70.40080037369519,57.79842655926968,64.56938977031365,-0.09770312127811431
0.0,0.3499999940395355,0.44999998807907104,0.20000000298023224,67.22333693850136,80.20097263444454,76.1198268085003,70.3784178005026,57.826416721370855,64.56868642363173,-0.10457975691091637
0.0,0.3499999940395355,0.5,0.15000000596046448,67.21459596705692,80.19601919938441,76.08649505792756,70.35525823275273,57.85352502436953,64.56310555317792,-0.11332072835535945
0.0,0.3499999940395355,0.550000011920929,0.10000000149011612,67.20292947300686,80.18882365216739,76.05289913706963,70.32981524615059,57.873702559867546,64.55530094893963,-0.12498722240542604
0.0,0.3499999940395355,0.6000000238418579,0.05000000074505806,67.18987629000755,80.18049331547941,76.02073475423101,70.30400106181585,57.88902677731216,64.54574256667112,-0.13804040540473794
0.0,0.3499999940395355,0.6499999761581421,0.0,67.16715324830571,80.16563298013591,75.96642143069018,70.2781497438052,57.910877644409474,64.51316417431798,-0.1607634471065711
0.0,0.4000000059604645,0.0,0.6000000238418579,67.15136594371627,80.13373322782317,76.34958177991305,70.50958508024571,57.40821919465711,64.33807772004923,-0.17655075169601409
0.0,0.4000000059604645,0.05000000074505806,0.550000011920929,67.21834130548466,80.18394029279439,76.38318280321477,70.50151440536044,57.4898289089565,64.49883910440695,-0.10957538992761862
0.0,0.4000000059604645,0.10000000149011612,0.5,67.23855537334475,80.20059231358326,76.36636877602089,70.50553254935136,57.57116471897527,64.51115544903152,-0.08936132206752712
0.0,0.4000000059604645,0.15000000596046448,0.44999998807907104,67.2519936879985,80.21212642335065,76.34587927644529,70.50370558500477,57.63695449940877,64.52143539113519,-0.07592300741378066
0.0,0.4000000059604645,0.20000000298023224,0.4000000059604645,67.26284420597007,80.22167286413753,76.32453169293775,70.49852832771514,57.69499113664903,64.53332566657832,-0.06507248944221944
0.0,0.4000000059604645,0.25,0.3499999940395355,67.26990344825738,80.22841198698909,76.30079715336437,70.4907195234384,57.747669452040725,64.54042766418604,-0.05801324715489775
0.0,0.4000000059604645,0.30000001192092896,0.30000001192092896,67.270976895619,80.2307309933036,76.27235991417916,70.47703636148634,57.789434736197784,64.5450765706127,-0.05693979979328745
0.0,0.4000000059604645,0.3499999940395355,0.25,67.26800273367184,80.23005735715998,76.24081199540473,70.45893909518607,57.8233698539632,64.54888999013339,-0.05991396174044317
0.0,0.4000000059604645,0.4000000059604645,0.20000000298023224,67.26166643864974,80.22684510331472,76.20869069437717,70.4373220167883,57.85058824107594,64.55006480235755,-0.06625025676254559
0.0,0.4000000059604645,0.44999998807907104,0.15000000596046448,67.25154701584171,80.22084607662545,76.17444265702358,70.41269577377408,57.87307965171327,64.54596998085592,-0.07636967957057594
0.0,0.4000000059604645,0.5,0.10000000149011612,67.23988913840427,80.21369393117902,76.14019452746594,70.38709147713874,57.8940522511727,64.53821829783965,-0.08802755700801912
0.0,0.4000000059604645,0.550000011920929,0.05000000074505806,67.22721375890049,80.20573618457549,76.10622229808374,70.36090680493517,57.911869785669,64.52985614691404,-0.1007029365117873
