image_id,index,parameter,elements,sumsq,rms,max_abs,finite,nonzero_fraction
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,4,hfrm_28_1.veto_mlp.0.weight,2097152,0.004560940994794239,4.663503128217905e-05,0.00080108642578125,True,0.5211024284362793
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,4,hfrm_28_1.veto_mlp.2.weight,262144,0.0012508006080759514,6.907550694326766e-05,0.004730224609375,True,0.5204658508300781
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,4,hfrm_28_1.gamma_context,1,1.3373049932357048,1.156419038772583,1.156419038772583,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,4,hfrm_28_1.gamma_veto,1,0.0030074213477906953,0.05483996123075485,0.05483996123075485,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,4,ic1.weight,2048,19.360390774177272,0.0972281636548986,2.203125,True,0.998046875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,4,ic1.bias,4,0.06724029779434204,0.12965367117280371,0.21484375,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,5,hfrm_28_1.context_conv.weight,115200,6.588141095186234,0.007562322710953476,0.185546875,True,0.9973177313804626
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,5,hfrm_28_1.veto_mlp.0.weight,2097152,0.005988001308181292,5.343502154121173e-05,0.00098419189453125,True,0.5428361892700195
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,5,hfrm_28_1.veto_mlp.2.weight,262144,0.0015661581034424332,7.729436612547053e-05,0.00537109375,True,0.54296875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,5,hfrm_28_1.gamma_context,1,0.5460716125725327,0.7389665842056274,0.7389665842056274,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,5,hfrm_28_1.gamma_veto,1,0.004630309301584257,0.06804637610912323,0.06804637610912323,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,5,ic1.weight,2048,11.521535846406206,0.07500499933339796,1.5703125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,5,ic1.bias,4,0.047596707940101624,0.10908334879818003,0.177734375,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,6,hfrm_28_1.context_conv.weight,115200,4.610981730415972,0.00632660122629264,0.1494140625,True,0.9978212118148804
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,6,hfrm_28_1.veto_mlp.0.weight,2097152,0.0019985566844492506,3.087047278420984e-05,0.000736236572265625,True,0.583984375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,6,hfrm_28_1.veto_mlp.2.weight,262144,0.0004807460471592884,4.282406603253088e-05,0.002044677734375,True,0.583984375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,6,hfrm_28_1.gamma_context,1,0.6361951897612848,0.7976184487342834,0.7976184487342834,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,6,hfrm_28_1.gamma_veto,1,0.0037693794991719987,0.061395272612571716,0.061395272612571716,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,6,ic1.weight,2048,7.016970710210181,0.058534222721368864,0.8828125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,6,ic1.bias,4,0.03436708450317383,0.0926918072204521,0.11572265625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,7,hfrm_28_1.context_conv.weight,115200,0.5566154557769862,0.002198119966460658,0.051513671875,True,0.9928993582725525
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,7,hfrm_28_1.veto_mlp.0.weight,2097152,0.0003449353603471986,1.2824897543127939e-05,0.0002689361572265625,True,0.572265625
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,7,hfrm_28_1.veto_mlp.2.weight,262144,7.294294277044195e-05,1.6680984513302736e-05,0.00060272216796875,True,0.5700302124023438
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,7,hfrm_28_1.gamma_context,1,0.047665332383517445,0.21832391619682312,0.21832391619682312,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,7,hfrm_28_1.gamma_veto,1,0.011648975956234153,0.10793042182922363,0.10793042182922363,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,7,ic1.weight,2048,1.48499568308589,0.02692759826612433,0.369140625,True,0.99609375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,7,ic1.bias,4,0.010525062680244446,0.05129586406389029,0.072265625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,8,hfrm_28_1.context_conv.weight,115200,4.16234085375136,0.006010942606791985,0.12109375,True,0.9972222447395325
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,8,hfrm_28_1.veto_mlp.0.weight,2097152,0.0019037599732791212,3.0129445656355402e-05,0.00083160400390625,True,0.568359375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,8,hfrm_28_1.veto_mlp.2.weight,262144,0.0004294272000626337,4.04738775738615e-05,0.002197265625,True,0.568359375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,8,hfrm_28_1.gamma_context,1,0.13257467632030373,0.36410805583000183,0.36410805583000183,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,8,hfrm_28_1.gamma_veto,1,0.012395051303273397,0.11133306473493576,0.11133306473493576,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,8,ic1.weight,2048,12.801605992406213,0.07906190091301622,1.453125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,8,ic1.bias,4,0.07475423812866211,0.1367061064187168,0.236328125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,9,hfrm_28_1.context_conv.weight,115200,2.485921993483829,0.004645340027512926,0.1357421875,True,0.9958593845367432
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,9,hfrm_28_1.veto_mlp.0.weight,2097152,0.0005889370280010729,1.6757895416567853e-05,0.0002956390380859375,True,0.603515625
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,9,hfrm_28_1.veto_mlp.2.weight,262144,0.00013998489486704072,2.3108439923069307e-05,0.00112152099609375,True,0.6023368835449219
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,9,hfrm_28_1.gamma_context,1,0.31252866504175714,0.5590426325798035,0.5590426325798035,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,9,hfrm_28_1.gamma_veto,1,0.0011248213515815397,0.03353835642337799,0.03353835642337799,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,9,ic1.weight,2048,4.666773126298734,0.04773570797186896,0.94921875,True,0.998046875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,9,ic1.bias,4,0.019982948899269104,0.07068052931902305,0.12060546875,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,10,hfrm_28_1.context_conv.weight,115200,2.4383486131056635,0.004600676102474021,0.080078125,True,0.9977604150772095
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,10,hfrm_28_1.veto_mlp.0.weight,2097152,0.0011833900212414972,2.3754669746698883e-05,0.0003604888916015625,True,0.564453125
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,10,hfrm_28_1.veto_mlp.2.weight,262144,0.00023544503117680393,2.9969176108714546e-05,0.0013580322265625,True,0.564453125
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,10,hfrm_28_1.gamma_context,1,0.4403812137225174,0.6636122465133667,0.6636122465133667,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,10,hfrm_28_1.gamma_veto,1,0.012367997968444622,0.11121150106191635,0.11121150106191635,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,10,ic1.weight,2048,5.1434877320024075,0.05011455496302247,0.6640625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,10,ic1.bias,4,0.030135933309793472,0.08679852145888413,0.12890625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,11,hfrm_28_1.context_conv.weight,115200,9.84392940073578,0.009243958894762224,0.2216796875,True,0.9900087118148804
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,11,hfrm_28_1.veto_mlp.0.weight,2097152,0.0018379722709324692,2.9604281354688933e-05,0.000640869140625,True,0.5234375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,11,hfrm_28_1.veto_mlp.2.weight,262144,0.0005042608134536255,4.385889130203115e-05,0.0018157958984375,True,0.5203704833984375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,11,hfrm_28_1.gamma_context,1,1.1142891943910058,1.0555989742279053,1.0555989742279053,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,11,hfrm_28_1.gamma_veto,1,0.0062749485607582756,0.07921457290649414,0.07921457290649414,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,11,ic1.weight,2048,15.467643790861237,0.08690546843988854,1.5390625,True,0.994140625
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,11,ic1.bias,4,0.10017609596252441,0.15825303785593217,0.259765625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,12,hfrm_28_1.context_conv.weight,115200,7.400605260813997,0.00801507112327973,0.169921875,True,0.996336817741394
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,12,hfrm_28_1.veto_mlp.0.weight,2097152,0.0021243036003084827,3.1826826607938216e-05,0.00052642822265625,True,0.5625
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,12,hfrm_28_1.veto_mlp.2.weight,262144,0.000512631302054852,4.422141140016256e-05,0.001983642578125,True,0.5614013671875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,12,hfrm_28_1.gamma_context,1,1.0413050564778956,1.0204435586929321,1.0204435586929321,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,12,hfrm_28_1.gamma_veto,1,0.00427336267590861,0.06537096202373505,0.06537096202373505,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,12,ic1.weight,2048,11.80632497978276,0.07592632691652185,1.390625,True,0.998046875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,12,ic1.bias,4,0.04807686805725098,0.10963218968128267,0.185546875,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,13,hfrm_28_1.context_conv.weight,115200,6.177675764605549,0.0073229541633733864,0.2265625,True,0.9953993558883667
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,13,hfrm_28_1.veto_mlp.0.weight,2097152,0.001699369483560552,2.8466164393506296e-05,0.0006866455078125,True,0.5280046463012695
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,13,hfrm_28_1.veto_mlp.2.weight,262144,0.0005356628187535395,4.5203887996455645e-05,0.0023040771484375,True,0.529296875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,13,hfrm_28_1.gamma_context,1,1.4491202875411915,1.2037941217422485,1.2037941217422485,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,13,hfrm_28_1.gamma_veto,1,0.0009101707476133619,0.030169036239385605,0.030169036239385605,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,13,ic1.weight,2048,6.673207240023362,0.0570824138651096,1.1953125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,13,ic1.bias,4,0.01384809985756874,0.05883897487543597,0.0869140625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,14,hfrm_28_1.context_conv.weight,115200,3.087870489203407,0.005177299617550706,0.11865234375,True,0.9964843988418579
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,14,hfrm_28_1.veto_mlp.0.weight,2097152,0.0019687145061928466,3.063912907453907e-05,0.0004520416259765625,True,0.599609375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,14,hfrm_28_1.veto_mlp.2.weight,262144,0.0004570930998746229,4.175729634719876e-05,0.0019989013671875,True,0.5984382629394531
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,14,hfrm_28_1.gamma_context,1,0.2445323537762114,0.49450212717056274,0.49450212717056274,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,14,hfrm_28_1.gamma_veto,1,0.02744269543853428,0.1656583696603775,0.1656583696603775,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,14,ic1.weight,2048,6.783802731519936,0.05755348536361606,0.703125,True,0.998046875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,14,ic1.bias,4,0.0354648232460022,0.09416053213263267,0.126953125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,15,hfrm_28_1.context_conv.weight,115200,11.76421623254106,0.010105440741211693,0.287109375,True,0.9935503602027893
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,15,hfrm_28_1.veto_mlp.0.weight,2097152,0.00440093617938242,4.5809714048551225e-05,0.001007080078125,True,0.5309906005859375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,15,hfrm_28_1.veto_mlp.2.weight,262144,0.001225998454101643,6.838722797805169e-05,0.004852294921875,True,0.5291748046875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,15,hfrm_28_1.gamma_context,1,1.0170185910474174,1.0084733963012695,1.0084733963012695,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,15,hfrm_28_1.gamma_veto,1,0.023887499170754944,0.1545558124780655,0.1545558124780655,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,15,ic1.weight,2048,15.51045379866261,0.0870256500629454,2.015625,True,0.99609375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,15,ic1.bias,4,0.0422409325838089,0.102762995022295,0.1494140625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,16,hfrm_28_1.context_conv.weight,115200,39.754196280734405,0.018576558060668154,0.41796875,True,0.997473955154419
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,16,hfrm_28_1.veto_mlp.0.weight,2097152,0.018871653202577374,9.486150685980007e-05,0.00238037109375,True,0.5049948692321777
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,16,hfrm_28_1.veto_mlp.2.weight,262144,0.0048847955581197275,0.00013650646965875454,0.00811767578125,True,0.5048713684082031
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,16,hfrm_28_1.gamma_context,1,2.7176452864303116,1.6485282182693481,1.6485282182693481,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,16,hfrm_28_1.gamma_veto,1,0.00114746008204826,0.03387418016791344,0.03387418016791344,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,16,ic1.weight,2048,59.05853098892333,0.16981511515302522,3.765625,True,0.998046875
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,16,ic1.bias,4,0.14481282234191895,0.19027139980953453,0.306640625,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,17,hfrm_28_1.context_conv.weight,115200,25.09176545529445,0.014758403166388063,0.3515625,True,0.9962586760520935
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,17,hfrm_28_1.veto_mlp.0.weight,2097152,0.0072349116601396965,5.873563412334684e-05,0.00159454345703125,True,0.4981541633605957
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,17,hfrm_28_1.veto_mlp.2.weight,262144,0.0018198563872428907,8.331987268500623e-05,0.005096435546875,True,0.501953125
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,17,hfrm_28_1.gamma_context,1,2.0714902967086033,1.4392672777175903,1.4392672777175903,True,1.0
