index,image_id,loss,parameter,rms,max_abs,sumsq,finite,nonzero_fraction
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,HA,hfrm_28_1.veto_mlp.0.weight,9.929272392367197e-05,0.001983642578125,0.02067591599055446,True,0.5329427719116211
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,HA,hfrm_28_1.veto_mlp.2.weight,0.0001463739608215167,0.01129150390625,0.005616523386966222,True,0.533203125
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,HA,hfrm_28_1.gamma_context,1.1534347534179688,1.1534347534179688,1.3304117303923704,True,1.0
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,HA,hfrm_28_1.gamma_veto,0.12237250804901123,0.12237250804901123,0.014975030726205318,True,1.0
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,HA,ic1.weight,0.1374750059429249,3.046875,38.70592462644681,True,1.0
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,HA,ic1.bias,0.14131717734903212,0.2255859375,0.0798821784555912,True,1.0
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,SA,hfrm_28_1.context_conv.weight,0.020371387592566563,0.5390625,47.80724341784543,True,0.9946528077125549
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,SA,hfrm_28_1.veto_mlp.0.weight,0.00015223661528576015,0.0030670166015625,0.04860356755962367,True,0.5329427719116211
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,SA,hfrm_28_1.veto_mlp.2.weight,0.0002250107067416125,0.017578125,0.013272303048683667,True,0.533203125
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,SA,hfrm_28_1.gamma_context,1.2825599908828735,1.2825599908828735,1.6449601302134766,True,1.0
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,SA,hfrm_28_1.gamma_veto,0.21569174528121948,0.21569174528121948,0.04652292898245847,True,1.0
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,SA,ic1.weight,0.2027103911629464,4.3125,84.15539749977034,True,1.0
2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+10,SA,ic1.bias,0.21711987198940805,0.32421875,0.18856415525078773,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,HA,hfrm_28_1.context_conv.weight,0.005635326990450051,0.138671875,3.658396065326765,True,0.9960851073265076
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,HA,hfrm_28_1.veto_mlp.0.weight,2.96805750025555e-05,0.000888824462890625,0.0018474578109683674,True,0.560546875
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,HA,hfrm_28_1.veto_mlp.2.weight,4.085921939038498e-05,0.00128936767578125,0.00043764306652472587,True,0.560546875
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,HA,hfrm_28_1.gamma_context,0.7713699340820312,0.7713699340820312,0.5950115752057172,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,HA,hfrm_28_1.gamma_veto,0.1170615553855896,0.1170615553855896,0.013703407749293461,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,HA,ic1.weight,0.05709304895829483,0.88671875,6.675694058197505,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,HA,ic1.bias,0.07041216779949122,0.12060546875,0.019831493496894836,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,SA,hfrm_28_1.context_conv.weight,0.006259961689564803,0.1689453125,4.514356264875152,True,0.9960851073265076
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,SA,hfrm_28_1.veto_mlp.0.weight,4.341958521492027e-05,0.0011444091796875,0.003953677576932107,True,0.560546875
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,SA,hfrm_28_1.veto_mlp.2.weight,6.258548450489219e-05,0.0031280517578125,0.001026803071899953,True,0.560546875
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,SA,hfrm_28_1.gamma_context,0.7296252846717834,0.7296252846717834,0.532353056032381,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,SA,hfrm_28_1.gamma_veto,0.21779626607894897,0.21779626607894897,0.04743521351793234,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,SA,ic1.weight,0.06253777621738443,1.046875,8.009673634233659,True,1.0
3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,SA,ic1.bias,0.0731894073451637,0.1083984375,0.021426757390145212,True,1.0
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,HA,hfrm_28_1.context_conv.weight,0.012083119629302684,0.33984375,16.81940505323979,True,0.9957205057144165
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,HA,hfrm_28_1.veto_mlp.0.weight,5.772069587361345e-05,0.000946044921875,0.006987036716452653,True,0.5211024284362793
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,HA,hfrm_28_1.veto_mlp.2.weight,8.507570882486262e-05,0.006103515625,0.0018973658269752511,True,0.5194473266601562
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,HA,hfrm_28_1.gamma_context,1.2041031122207642,1.2041031122207642,1.4498643048597302,True,1.0
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,HA,hfrm_28_1.gamma_veto,0.09771289676427841,0.09771289676427841,0.00954781019406653,True,1.0
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,HA,ic1.weight,0.11164756307996267,2.53125,25.52868524378981,True,0.998046875
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,HA,ic1.bias,0.14146628659671362,0.236328125,0.08005084097385406,True,1.0
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,SA,hfrm_28_1.context_conv.weight,0.017640376679405798,0.5234375,35.84826885788051,True,0.9957205057144165
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,SA,hfrm_28_1.veto_mlp.0.weight,0.0001192608812739235,0.001708984375,0.02982812383126828,True,0.5211024284362793
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,SA,hfrm_28_1.veto_mlp.2.weight,0.00017527220619352108,0.01318359375,0.008053154451015381,True,0.5194473266601562
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,SA,hfrm_28_1.gamma_context,1.1813045740127563,1.1813045740127563,1.3954804965834597,True,1.0
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,SA,hfrm_28_1.gamma_veto,0.24560534954071045,0.24560534954071045,0.06032198772301456,True,1.0
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,SA,ic1.weight,0.17779978431494015,3.78125,64.74293924339555,True,0.998046875
4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101,SA,ic1.bias,0.22167324275256753,0.359375,0.19655610620975494,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,HA,hfrm_28_1.context_conv.weight,0.007114582243610479,0.205078125,5.831110713726435,True,0.9962934255599976
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,HA,hfrm_28_1.veto_mlp.0.weight,6.407420233998058e-05,0.00112152099609375,0.008609864677861147,True,0.5428361892700195
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,HA,hfrm_28_1.veto_mlp.2.weight,9.248359920357774e-05,0.006744384765625,0.002242174286993294,True,0.54296875
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,HA,hfrm_28_1.gamma_context,0.6657731533050537,0.6657731533050537,0.44325389166175455,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,HA,hfrm_28_1.gamma_veto,0.13047492504119873,0.13047492504119873,0.017023706064506428,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,HA,ic1.weight,0.07313134510588312,1.546875,10.953100568567347,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,HA,ic1.bias,0.1030954434202854,0.1728515625,0.042514681816101074,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,SA,hfrm_28_1.context_conv.weight,0.014020132495945074,0.67578125,22.644186071484103,True,0.9962934255599976
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,SA,hfrm_28_1.veto_mlp.0.weight,0.00020514059419685806,0.00323486328125,0.08825374168829657,True,0.5428361892700195
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,SA,hfrm_28_1.veto_mlp.2.weight,0.00029521743579745787,0.02197265625,0.022846723692645884,True,0.54296875
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,SA,hfrm_28_1.gamma_context,0.7131673097610474,0.7131673097610474,0.5086076117118097,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,SA,hfrm_28_1.gamma_veto,0.43284982442855835,0.43284982442855835,0.1873589705078338,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,SA,ic1.weight,0.16836863704793473,3.25,58.056699783944566,True,1.0
5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+102,SA,ic1.bias,0.22014040651025596,0.34765625,0.193847194314003,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,HA,hfrm_28_1.context_conv.weight,0.005975084404596494,0.203125,4.1128281955644175,True,0.9966232776641846
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,HA,hfrm_28_1.veto_mlp.0.weight,3.915596374909708e-05,0.000858306884765625,0.00321533142026547,True,0.583984375
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,HA,hfrm_28_1.veto_mlp.2.weight,5.392291283902968e-05,0.0035552978515625,0.0007622310046061278,True,0.583984375
