draw,winner:all:image_auroc,gradient:all:image_auroc,winner:class0:image_auroc,winner:class1:image_auroc,winner:class2:image_auroc,winner:class3:image_auroc,delta-minus-q:image_auroc,HA:all:mean_dm,HA:Top20:mean_dm,HA:class0:mean_dm,HA:class1:mean_dm,HA:class2:mean_dm,HA:class3:mean_dm,HA:Rect_Correct:harm_rate,HA:Rect_Wrong:benefit_rate,HA:all:active_fraction,HA-CCA:all:mean_dm,HA-CCA:all:harm_rate,HA-CCA:Top20:mean_dm,HA-CCA:Top20:harm_rate,HA-CCA:Rect_Correct:mean_dm,HA-CCA:Rect_Correct:harm_rate,HA-CCA:Rect_Wrong:mean_dm,HA-CCA:Rect_Wrong:harm_rate,Accepted:teacher-rect_accuracy_delta,Accepted:NetRepair_rate,Accepted:NetRepair_count,winner:Teacher-Win_recall,winner:Rect-Win_recall,winner:zero-sign_BA
1764,0.6297088874251392,0.5298168969928903,0.5704509059801893,0.7216929991652634,0.3926904362062443,0.6591204848537879,0.0030679037084768946,-0.00022962404009535246,-0.00045475466758668437,-0.0002804056683939699,-0.0001736634609614586,-0.0003093171834941262,-0.00013345004338869015,0.8422799580596814,0.7384600819892295,0.8384819970159662,5.534835773844605e-05,-0.12428383793779263,0.00019760884056234455,-0.19002986689004145,6.13320430795023e-05,-0.13077897857807674,2.8724247505075217e-05,-0.09538403279569183,-0.010820145437865112,-0.010820145437865112,-22456.000000000015,0.7091754998134615,0.4839378729607528,0.5965566863871071
1765,0.6203855843946939,0.5298904906206748,0.5506845626534781,0.706785652856828,0.41541247583298757,0.7140281189625329,0.005156310705210238,-0.0002251395220149743,-0.00044141535157655895,-0.000286137194234799,-0.00015396418306012495,-0.0003011253216744887,-0.00014734748962807418,0.8430137095822967,0.7335860430929755,0.8379209286751472,5.4645295626200626e-05,-0.12375761849107997,0.0002074882092947849,-0.19313762882751415,5.969931590149089e-05,-0.12999007524748957,3.230994027873697e-05,-0.09621436999587783,-0.011456667782570668,-0.011456667782570668,-23853.000000000015,0.6996391217909932,0.4762836388138569,0.5879613803024251
1766,0.6264588447849974,0.5188002265837863,0.5585409432260058,0.7050631962495578,0.39340657155487213,0.6572437559610318,0.005738055622635589,-0.00023913018082895809,-0.00048448692717314746,-0.0002912390881445116,-0.00018750536701325697,-0.0002905443109201267,-0.00015407369205364094,0.8423063927607631,0.7284505881793715,0.8375036363048678,5.629279562653907e-05,-0.1251935322257418,0.00020793808035643978,-0.19050889674561783,6.137386471356065e-05,-0.13090008965928,3.290799941389829e-05,-0.09893002736612892,-0.013953701537251761,-0.013953701537251761,-28924.000000000015,0.7069110099846819,0.47029202115428836,0.5886015155694851
1767,0.6241198448594587,0.5263395858806857,0.57267705740148,0.6988478966136786,0.4052873738993093,0.6933899718142814,0.006764444479346016,-0.00023148044845979374,-0.0004551013383583742,-0.0002758130506944719,-0.00018004612345077044,-0.00029126904127778564,-0.00019301235849935927,0.8447323762082086,0.7369363670077005,0.8402921321236121,5.441961395179642e-05,-0.12245626662658085,0.0002009881377347558,-0.1853233830845771,6.043593647172638e-05,-0.12876155562245511,2.786998073216883e-05,-0.09463144346763815,-0.012599200116256037,-0.012599200116256037,-26270.00000000002,0.7058358567866049,0.4724583625036034,0.5891471096451042
1768,0.617101943019766,0.5222723792244204,0.5488204928075379,0.7081581346082901,0.41168416776839395,0.6690242343090557,0.002913384164659909,-0.00024055983762285896,-0.0004991326171862909,-0.000290980840664646,-0.00018639189803401718,-0.00030592357155627284,-0.0001546142157588327,0.8428953513637593,0.7313188835474307,0.8381008026820541,5.612915542658132e-05,-0.12510235002095355,0.00021069876010060206,-0.19484530987446871,6.133641221925387e-05,-0.13119153154310867,3.21566696842724e-05,-0.09706977489855871,-0.01376029016807555,-0.01376029016807555,-28620.000000000022,0.6986512524084778,0.47604096937959467,0.5873461108940362
1769,0.6255626861195218,0.5266323894252823,0.5526109689098503,0.7100945026994748,0.41261643488968935,0.647725510010369,0.008985116604391288,-0.0002385301096123612,-0.0005004180501740083,-0.0002879387599350759,-0.00017564401568916823,-0.00032668358563064747,-0.00016803939245253248,0.8434007447509184,0.7346300448430493,0.8381168988733119,5.811692241172958e-05,-0.12541009894687113,0.00021690329973387203,-0.19706085474126936,6.444131806934574e-05,-0.13145250950065004,2.9202366855740707e-05,-0.0977847533632287,-0.014069656900872873,-0.014069656900872873,-29304.000000000022,0.7009658289935107,0.47769689256796594,0.5893313607807383
1770,0.6216527199796265,0.5253690534230019,0.5425989133987771,0.7038720706067455,0.40239727434424905,0.680105101087749,-0.0009442740845312523,-0.00023256796066296133,-0.00045604911615592975,-0.00028397354685420767,-0.0001832704277049534,-0.0003077573975826385,-0.00010906945188561918,0.844958386990897,0.7298765012907074,0.8385031395299836,5.193183100194332e-05,-0.1227424782721247,0.0001985386305889594,-0.19041836263519438,5.851626107674217e-05,-0.12852325363391082,2.280771119445134e-05,-0.09717306796564498,-0.013148403691891786,-0.013148403691891786,-27470.000000000015,0.6925147909326597,0.4723307177123286,0.5824227543224941
1771,0.6198931133830107,0.5249825330029082,0.5552313270090978,0.712966616626328,0.41399311099393166,0.6593941143969855,0.005165703412904809,-0.00023904423004127704,-0.0004946743443027361,-0.0002929109708834843,-0.00017880349665920194,-0.00031521536056948436,-0.00013411957792885116,0.8436023809902502,0.7362612239921269,0.8386129118411149,5.304257704942204e-05,-0.12372471896472188,0.00019936526374595722,-0.19412732058226834,6.060567732465181e-05,-0.13024122039667266,1.991171746070424e-05,-0.09517858231508174,-0.014054739511782733,-0.014054739511782733,-29127.000000000022,0.6994480567713035,0.4717931026417654,0.5856205797065345
1772,0.6212293298548685,0.5211631341692394,0.5485078806907292,0.7124365104577028,0.40473340664663016,0.6552077469482281,0.0055539740147725804,-0.00023439585946729633,-0.0004780813607591928,-0.00028824730802547936,-0.00017017445935490477,-0.0003016900990382778,-0.00018355632142818515,0.8423667984740913,0.7324787705949696,0.8375834637896802,5.635199019869942e-05,-0.12516337335071676,0.00021734030853851424,-0.1973597485233351,6.296733017630266e-05,-0.13121312096837948,2.568851993632715e-05,-0.09712154076205086,-0.011876788088300038,-0.011876788088300038,-24630.00000000001,0.6942390078917701,0.48491963912290137,0.5895793235073357
1773,0.6145296156478728,0.5243937121735232,0.5630545920227982,0.711877253382483,0.3916183252928061,0.6449425996920028,-0.001221612690762629,-0.0002266136703449894,-0.0004450334023317302,-0.00027556917088879604,-0.00017731518155881878,-0.000281924072268818,-0.00015078885999997142,0.8430621725073395,0.7360333960946547,0.8385215748034046,5.646906147549364e-05,-0.12428142339587879,0.0002121258991936738,-0.19263470186153836,6.275108453021923e-05,-0.13126711013663334,2.8451386918423254e-05,-0.09312542540684364,-0.011422870164467127,-0.011422870164467127,-23665.00000000001,0.7025486922648859,0.47282390815768693,0.5876863002112864
1774,0.6109791449309554,0.5211087192138221,0.5478330573505004,0.7073070370169214,0.39423017714966285,0.6681807402780137,-0.002905297820189271,-0.0002326517023507194,-0.00047232914556723243,-0.0002905784505784306,-0.00017536904958980338,-0.0002900136959916277,-0.0001118513204289743,0.8420294274001705,0.7320126039883554,0.836657618221785,5.2338778921940124e-05,-0.12446472780639958,0.0001913851393194943,-0.18981100060308082,5.997282745192741e-05,-0.13132643070760988,1.8707015037726458e-05,-0.09423552885506503,-0.011702659581392815,-0.011702659581392815,-24271.000000000022,0.692502756339581,0.4769407270368324,0.5847217416882067
1775,0.6244132257389642,0.5181908731004949,0.5436232019167409,0.7210345521812228,0.39261030131108526,0.654135878779251,0.00610252601143741,-0.0002239932501630456,-0.00043576349030281314,-0.0002630652288696631,-0.00017728719690281422,-0.00029693182864236155,-0.00015508700523818124,0.8418970242978874,0.7356987817216549,0.8375680405138419,5.53068735181496e-05,-0.12475948938366382,0.00020669534016752524,-0.19064194999338538,6.08748671549305e-05,-0.1314929091028537,3.0567359438745404e-05,-0.09484179500178869,-0.01097393425845069,-0.01097393425845069,-22796.00000000002,0.7026041491355033,0.4763130950848216,0.5894586221101624
1776,0.6114807029495187,0.5200643917707712,0.5472176264771883,0.7132051899286174,0.389245825521555,0.6341025350255953,-0.004994935094292068,-0.00024084813999262767,-0.0005129170536212208,-0.0002887945953654327,-0.00018852679197850096,-0.00030340568018042774,-0.00014722027176123948,0.8443281937508628,0.7258072041288327,0.8376603564078222,5.259727721485276e-05,-0.12394839135744617,0.0001922284577118865,-0.19282408788712455,5.938126008718733e-05,-0.12958615335822724,2.213495546386025e-05,-0.0986329795624557,-0.016292454534651054,-0.016292454534651054,-33726.00000000003,0.6796399845907801,0.4675969889982629,0.5736184867945215
1777,0.6221771123612314,0.5208083243588729,0.5650233788244067,0.7152760661944189,0.40589455952226433,0.6825593636144136,0.00410164311965696,-0.0002337044706198761,-0.00047796539781258947,-0.0002823506277758218,-0.00017549031371505842,-0.000302579915750467,-0.00016422419482209873,0.8426367783665136,0.7309411539027753,0.8374208839995397,5.488913250729095e-05,-0.12512310298253443,0.00020345258775438093,-0.19313290483101803,6.141268042746707e-05,-0.13136955118739532,2.5375812002787146e-05,-0.09686341513465768,-0.01310932214177432,-0.01310932214177432,-27188.000000000015,0.6950430284614135,0.4795316047317481,0.5872873165965808
1778,0.621914465467237,0.5193290058963732,0.5530697682230546,0.7013053730191618,0.41973949433350116,0.6769449960944102,-0.0034934893938966868,-0.00023946114845892826,-0.00047752986640397415,-0.000292828007993962,-0.00018439537610635015,-0.00030708489631802176,-0.00012527324872556965,0.8452056995194238,0.731318253686842,0.8395689390334259,5.438652297652595e-05,-0.12390251934132085,0.00019607214440297058,-0.18624377389498653,6.056767317636517e-05,-0.1294058527238852,2.6242859881485477e-05,-0.09884505339871862,-0.014118643094937435,-0.014118643094937435,-29517.000000000025,0.706714347935722,0.47087567391897306,0.5887950109273475
1779,0.6238845573367223,0.5254244237668206,0.5531203172865804,0.7245230616964656,0.39789113792145037,0.6964434708704923,0.005744827107542944,-0.00023544819574152482,-0.00048218276033242647,-0.0002972912893591514,-0.00018103661906442934,-0.0002824583894889265,-0.0001269231055597159,0.8445335063051687,0.7308337318386263,0.8386386756756321,5.395019754423637e-05,-0.12352866730832168,0.00019935104618028514,-0.19233300866355668,6.096471039973995e-05,-0.12975008693807788,2.261212992866427e-05,-0.09573382637803865,-0.013473617230081898,-0.013473617230081898,-28035.00000000002,0.6946648426812585,0.4749548550048981,0.5848098488430783
1780,0.633282133943558,0.5285780396148618,0.5721501578353254,0.7119993308613758,0.4222659201690678,0.6971705983144665,0.01191162097276545,-0.00024248837526750293,-0.0004976321349141956,-0.00028592164311169954,-0.00018473349099263034,-0.0003150150874504583,-0.00020377991158642946,0.8450533797680526,0.7346280958015423,0.8402059002377792,5.3410856818532484e-05,-0.12343347535439608,0.0001957871159905784,-0.1903156629412402,5.859833091643687e-05,-0.1292560857065733,2.9495823039054212e-05,-0.09659036816407578,-0.013811513072632469,-0.013811513072632469,-28721.000000000022,0.6960949563290468,0.4818695362166565,0.5889822462728517
1781,0.6198944555673571,0.5180760479282399,0.5512327777821887,0.7044515929815389,0.3898621501885431,0.6648145300688028,0.0031834301371889604,-0.0002297336154236336,-0.000464024962116361,-0.000277944189713452,-0.00017212310644872862,-0.00030374153207203075,-0.00015603567205169734,0.8438101840392791,0.7339554775742955,0.8387112616863062,5.4518471451132144e-05,-0.12352864453340118,0.00019858281744612212,-0.18734220486904807,6.14283496273063e-05,-0.12994969809984844,2.378199363005452e-05,-0.09496655335014804,-0.012977538174735511,-0.012977538174735511,-27038.00000000002,0.6952501383071208,0.4702284873919438,0.5827393128495323
1782,0.615962895397596,0.5263069974308376,0.5467455589219576,0.700371179159942,0.4068937170961945,0.7028209645094683,0.00024052089202536157,-0.00024384688278506503,-0.0005156982287573303,-0.0002819348672981648,-0.0001913304265160081,-0.0003228825783872323,-0.0002054083532429192,0.8448425971007365,0.7332166825400341,0.8400917835567424,5.146094258047223e-05,-0.12241170045891778,0.00017981081625151218,-0.18065945806911152,5.6926142198147676e-05,-0.1281603787149355,2.7046441253577583e-05,-0.09673082460298124,-0.015247172198817957,-0.015247172198817957,-31618.000000000007,0.704272072373932,0.45600022983882554,0.5801361511063787
1783,0.6225945023752117,0.52811926741706,0.5428236566579435,0.7192206626831944,0.37765349283238103,0.7263132626457631,-0.00036298341369090384,-0.0002292690101712146,-0.00046164393987470695,-0.00027083810643097034,-0.00018778354226858883,-0.0002879595941001071,-0.00014241954342436556,0.843847800778201,0.7379371704745167,0.8391147390380216,5.473525432332194e-05,-0.12390334000307834,0.0001947920103348657,-0.18612199691581965,6.122543782236637e-05,-0.13035726318409208,2.5746846873265427e-05,-0.09507688927943761,-0.010329921475547076,-0.010329921475547076,-21569.000000000015,0.7120581665279664,0.4778532149920409,0.5949556907600037
1784,0.6211705503217514,0.5238380367177681,0.5555001899772759,0.7112787269738947,0.38994583771060615,0.6899322737168838,0.010775725647855562,-0.00023412547543746635,-0.000482377298165863,-0.00028037815095810823,-0.00017150185740387797,-0.0003124018463401588,-0.00019550455387929385,0.8433444147715687,0.7335804709774165,0.8381776277086976,5.363074590690785e-05,-0.12352789485135908,0.00019149596969162246,-0.18876188009002154,5.965065905622082e-05,-0.12995098931726864,2.7599264611609142e-05,-0.09575296532993519,-0.012633844917282231,-0.012633844917282231,-26281.00000000001,0.6973585571283679,0.4776564341302344,0.5875074956293012
1785,0.6184684773240675,0.5246370220292023,0.5704428262690345,0.7068664342795477,0.3889352498466951,0.6535150939894687,0.007651951545027134,-0.00023814618212765013,-0.0004936923987562772,-0.00028010621768817404,-0.00019226650011691527,-0.00029319820909183667,-0.00016886024733751425,0.8429594828471855,0.7304999570010077,0.8378183810892357,5.281537142087695e-05,-0.12397972174908187,0.0001944445143365332,-0.1893586083018007,5.957037090309133e-05,-0.1301802211176001,2.2658008181533998e-05,-0.09629789701851603,-0.013904615943323843,-0.013904615943323843,-28869.000000000015,0.6929451160678812,0.47330006092131777,0.5831225884945995
1786,0.621131537983512,0.5216127746758373,0.5572392351148763,0.7145701719249401,0.40949842576633627,0.6384573127786377,-0.0013267402865292186,-0.00023134575719765103,-0.0004635455407212276,-0.00028222974302878693,-0.00017854348083158213,-0.0003064266801591829,-0.00013025771335311423,0.8431316761014029,0.7337192569909361,0.8382218852316659,5.52028871731145e-05,-0.12404598259370517,0.0002041000811799046,-0.19139339391033128,6.238482177761889e-05,-0.13053901058331283,2.3198350524879773e-05,-0.09511138993936948,-0.011585761542235798,-0.011585761542235798,-24156.000000000015,0.7015801202727975,0.47864238609472787,0.5901112531837627
1787,0.6223973377514785,0.5177118997824638,0.5606288914901312,0.7062168174777628,0.41229624642802687,0.6326082810362816,0.005145947072696767,-0.00023646132480809623,-0.00047364570939584076,-0.0002778500203813536,-0.00017811387454401604,-0.0003384119836301758,-0.00013706049355449382,0.842838476814229,0.7332100811572794,0.8383466759301659,5.620332590905659e-05,-0.12421267342238115,0.00021675687688206208,-0.19689419472706082,6.220073548227143e-05,-0.1301198075063443,2.8843706771939183e-05,-0.09726488258766518,-0.013646022485801492,-0.013646022485801492,-28256.00000000001,0.7035328013685526,0.47276001277918156,0.5881464070738671
1788,0.6140506968552694,0.520889542807244,0.5332622493783515,0.7084347122946879,0.391367296274825,0.6971925465642972,0.0037945481674846993,-0.00023732889875069903,-0.00048194369475872427,-0.0002886876022194288,-0.0001815596961661051,-0.0002976689389245003,-0.0001805844480894892,0.8442374011716842,0.7340460949776716,0.8394591179113389,5.3180195136247454e-05,-0.12301002349529021,0.00019710165795756165,-0.18918813714885108,5.871709119872851e-05,-0.12904195105503644,2.8395792989330926e-05,-0.0960097481289452,-0.013787176516029355,-0.013787176516029355,-28556.00000000001,0.7021071711793361,0.4644910562180579,0.583299113698697
1789,0.6147626042755941,0.5258180913905879,0.5594910917131279,0.6941538161596238,0.3958154873661933,0.6496025801994078,0.003902200237945031,-0.0002282848747139206,-0.00045633676895965556,-0.00028586762112862204,-0.00016845815028447745,-0.000283798941912032,-0.00015890422869735293,0.8428102803462291,0.739948975288859,0.8385928815571073,5.291848864012281e-05,-0.12274198526892287,0.00019607342956947177,-0.18772515390395741,6.046313090686348e-05,-0.12999809274658009,2.11409383664341e-05,-0.0921797250569284,-0.011578286214887898,-0.011578286214887898,-24001.000000000015,0.7005540649608446,0.4735529448266398,0.5870535048937422
1790,0.6174570605482455,0.5234964633535162,0.5525499095337015,0.702912311331168,0.3850925577473023,0.6709030885542308,0.0032947490621865667,-0.0002272796005527124,-0.00044811820564525127,-0.0002859362029958217,-0.00017290338501665123,-0.0002674310651155031,-0.00014375588410397834,0.8427538039164455,0.7343983375543867,0.8380059143331956,5.4924256131557917e-05,-0.12366450215927133,0.00020263634639158497,-0.19196132800039262,6.241545084082612e-05,-0.13046488243339807,2.2155253462930817e-05,-0.09391735394073208,-0.011614035661107015,-0.011614035661107015,-24164.000000000015,0.6963785815460457,0.4842202435901254,0.5902994125680856
1791,0.6260853927489523,0.5241445112101414,0.5696616231607642,0.7136633821359043,0.4096468738732276,0.6352561447291097,0.00228660169227679,-0.0002334103467296501,-0.000475235859547563,-0.0002875073172167025,-0.00018061796203617424,-0.00028106497274974385,-0.00015839839390540162,0.8434424405465416,0.7365069129011246,0.8388295669122243,5.426619437531193e-05,-0.12308289293021672,0.00019989701482006655,-0.189024153483648,6.0850570573725144e-05,-0.1297625817809581,2.545310992269556e-05,-0.09385272242143053,-0.014005571324713216,-0.014005571324713216,-29186.000000000015,0.6990067735154434,0.4641081181800184,0.5815574458477308
1792,0.6242547268655558,0.5225354994073831,0.557769514547173,0.6989470535777403,0.40680766037227595,0.6601238281576377,0.006478642685287086,-0.00023645572231053994,-0.0004893673823198087,-0.0002775149533223053,-0.00018497670448590822,-0.00030989034181310056,-0.00018110207025267533,0.8428370514348799,0.7314194397866283,0.8377662129478485,5.5293544560043496e-05,-0.1247405851971874,0.0002043910877074629,-0.19197052209711166,6.138825228959377e-05,-0.13069679904634954,2.7261194971009825e-05,-0.09734523233437244,-0.012604332397404477,-0.012604332397404477,-26270.00000000002,0.6984932980032595,0.47230973843653024,0.5854015182198948
1793,0.6280606852161621,0.5299205647047615,0.5429929327310071,0.7075154992042297,0.4129706128235643,0.6713697225020365,0.006560293239966499,-0.0002293881615069376,-0.00046395512350142317,-0.0002727586635124363,-0.00018243163250673453,-0.000291244375420393,-0.00015724768994639573,0.8430585397580105,0.7370876203564066,0.8390703741417775,5.559592698201838e-05,-0.12418307285145573,0.00020360615204784413,-0.19174869451032686,6.134830286378186e-05,-0.13062215887527304,2.9728548071267712e-05,-0.09522768442750952,-0.011781748882068843,-0.011781748882068843,-24358.000000000015,0.7050810223193559,0.4778853340405526,0.5914831781799542
1794,0.6062849303626364,0.5181526361826743,0.5387805380587858,0.6939569345539854,0.4050768963808962,0.624941863942661,-0.007843325280319023,-0.00023532875047540638,-0.0004890991677370792,-0.0002885573225057254,-0.000189914499009183,-0.00027848328988906257,-0.00011304029020339837,0.8442699064069153,0.7314893243510127,0.8384444190685368,5.3136691691012864e-05,-0.12326333632175139,0.0002011245326351631,-0.19147104487209318,5.996662883885582e-05,-0.1295550157312655,2.295457730507072e-05,-0.09545983191064493,-0.014773731060139565,-0.014773731060139565,-30590.000000000022,0.6848886838158957,0.466806934360646,0.5758478090882708
1795,0.617180599980107,0.5147816818933612,0.5445401422246648,0.7084967885530673,0.40433740116627104,0.6764813933513478,0.005403259966622039,-0.0002367332056997891,-0.0004896639766344031,-0.00027823240898430503,-0.00018564265703823116,-0.00030573336913563616,-0.00017567498581240354,0.8434200082609843,0.7288537882892084,0.837522088195281,5.4920510499731805e-05,-0.12467746614348749,0.0002043155384640572,-0.19158646140695504,6.190502791414685e-05,-0.13098173262863147,2.330793472007021e-05,-0.09614376937218576,-0.012842426734123388,-0.012842426734123388,-26770.000000000015,0.6878092358438702,0.47722209510964464,0.5825156654767574
1796,0.6133581641309162,0.5255741681148323,0.5557859208009398,0.7032388819338672,0.38907471482945816,0.7000633564636175,0.007721453512460551,-0.00022991772307790525,-0.00047444672408873163,-0.0002868120672545862,-0.00016437693356230638,-0.00029344330294986593,-0.00016034510256884496,0.8414458545918682,0.7328113743088528,0.8361074788511469,5.5088271612400565e-05,-0.12523300774812238,0.0002032806355279109,-0.19128672496302632,6.145361610683526e-05,-0.1320828052053997,2.7048629928251362e-05,-0.09505932799222269,-0.013224500065783977,-0.013224500065783977,-27541.000000000015,0.6927753934191703,0.46556267785458433,0.5791690356368773
1797,0.6242028919884621,0.5275828954775635,0.567400969014545,0.699162133021005,0.4052689706358008,0.6557750908850071,0.010587635701136845,-0.00022785948893479758,-0.00046622529372841194,-0.00027566582360791025,-0.00017033713166625074,-0.00029628478764717856,-0.0001660656807403815,0.841512618911492,0.7365346583274182,0.8371769543762094,5.661552402767626e-05,-0.12517280819332346,0.00021640557625339336,-0.1972676332845007,6.269435179210064e-05,-0.13244903193160543,2.9156862452047374e-05,-0.09230539149378797,-0.011992406822647695,-0.011992406822647695,-24815.00000000002,0.6999403616559206,0.4714939052165516,0.5857171334362361
1798,0.6230421802482942,0.5295732678537821,0.5519712581647541,0.6928040489405809,0.41496192715768215,0.6774765431974183,0.002995725870622041,-0.00023185166436136555,-0.0004596691245423829,-0.0002786905932073499,-0.00017636902291659959,-0.0002991925112910726,-0.0001614230577916941,0.8425419383094661,0.7318564977534093,0.8374183497342801,5.8633755144507125e-05,-0.12638116507132569,0.00021914046124792524,-0.19684451699386873,6.498307909181202e-05,-0.13246152320293497,2.947980834655869e-05,-0.09846221827437489,-0.012853147398580934,-0.012853147398580934,-26696.000000000015,0.699923148392425,0.4788704780803118,0.5893968132363684
1799,0.6315750953588444,0.5293436922003113,0.5704478531413931,0.710836361490436,0.40002115055509224,0.6251021970729445,0.019995572378782626,-0.00023987188692318296,-0.0004952790779185556,-0.0002857981423844789,-0.00018843596722649763,-0.0003245251356402503,-0.00013553700094763818,0.8422666256245303,0.7365192319489602,0.8384882388704665,5.747100538194963e-05,-0.12544155203471213,0.0002167438333768654,-0.1983615977368832,6.335405030596782e-05,-0.13163479764410282,3.024396277805278e-05,-0.09677888427658381,-0.012072794012857104,-0.012072794012857104,-25075.00000000002,0.7062947562947562,0.4891491744130245,0.5977219653538903
1800,0.6199563823539384,0.522432424006339,0.5631448427862313,0.695470756159661,0.4096712362608782,0.6352165838055571,0.0010997016574332734,-0.000233639276010908,-0.00047851028078905696,-0.0002867368754209377,-0.00016815987674626681,-0.0003077046541932859,-0.00018475946919021746,0.8438482932647831,0.7338405745573491,0.8384775602288292,5.561811414055153e-05,-0.12418580291676738,0.00020317501377943768,-0.18941919380384936,6.223913304136576e-05,-0.13034400428307674,2.571889128195922e-05,-0.09637657327739459,-0.012706190309854228,-0.012706190309854228,-26445.00000000001,0.6992799321209897,0.4776187175871711,0.5884493248540804
1801,0.6276038956515673,0.5224947716751138,0.5490044269874018,0.7153506972440437,0.4111394574763597,0.6761875880450047,0.002337117535411721,-0.00023321577988049986,-0.00047390928167285486,-0.0002856093827060153,-0.00017736462973767618,-0.00031827699540604084,-0.00010592666707072075,0.842890765582458,0.7338151820862797,0.8382704724686021,5.496609367475475e-05,-0.12453967476644166,0.00020142565422400456,-0.19199840292464423,6.17540510913694e-05,-0.131160364284594,2.389070980120988e-05,-0.09423004616144273,-0.01228361500036815,-0.01228361500036815,-25358.000000000015,0.7049449665663273,0.47456600115127096,0.5897554838587992
1802,0.6272112619241232,0.5252910484274154,0.564606151343135,0.7128094620790795,0.41656252900960505,0.664722936329175,0.011575101819199365,-0.0002315157740458672,-0.00046445403307480586,-0.00026709600752153714,-0.0001763367340301213,-0.00032333175343502807,-0.0001810714477249792,0.8435653596276328,0.7305484537916009,0.8379397895676453,5.425736083345463e-05,-0.12388527512173429,0.00020317154789541638,-0.1926613471841135,6.0489672728947116e-05,-0.12968127026385914,2.6279128438371545e-05,-0.09786576554545252,-0.01361019989240987,-0.01361019989240987,-28159.000000000022,0.6944144553667823,0.4744198917798621,0.5844171735733221
1803,0.6162798288290554,0.5187115485498578,0.5485137727717372,0.6974913894424257,0.3869465978788152,0.6590283558598115,0.0014707317793228865,-0.0002362670514853077,-0.0004950099930816403,-0.00029044400552033885,-0.0001710146036562471,-0.00030612757714326515,-0.00018790868050781918,0.8439819032213174,0.7306965506009285,0.8386284020316318,5.333556098047896e-05,-0.12349125799452935,0.00019495227394699662,-0.18838128515847644,6.071367843183399e-05,-0.1295287593304113,1.997873285722552e-05,-0.09619542058305798,-0.013902427624449423,-0.013902427624449423,-28852.000000000015,0.6913265306122449,0.46693054970357667,0.5791285401579108
1804,0.6233267877736354,0.5266983506913792,0.5436540039829839,0.7136345881394545,0.4132974918721042,0.6589567051076397,-0.0006326227198479332,-0.00023293112125793715,-0.00047194450657222657,-0.000289134274823355,-0.00017186411953951542,-0.0003007784113955656,-0.0001415833984410872,0.8430128868802933,0.7352276495793133,0.8378872149215325,5.65382210800761e-05,-0.12451722166280041,0.00020655632856745278,-0.19133700095479403,6.328175985396188e-05,-0.13120446979424616,2.652655812470628e-05,-0.094756076402234,-0.01171919521364003,-0.01171919521364003,-24369.000000000015,0.7019223153773916,0.4822331679489945,0.592077741663193
1805,0.6153245951212863,0.5239966283372435,0.553085832675341,0.7064023409786474,0.40470139687290674,0.6446318132992828,-0.0007196467881179834,-0.00022939741290513809,-0.0004511874692101539,-0.0002838656260088409,-0.00017200074313393905,-0.00029831824099129647,-0.00013163376513686937,0.8448367694635424,0.7353164961913243,0.8394991035723686,5.3752412254345424e-05,-0.12241498942170786,0.00020386920486093125,-0.1892715773213453,5.992444296148989e-05,-0.1288547580432203,2.702629510032103e-05,-0.09452951399396492,-0.012116205823816976,-0.012116205823816976,-25082.000000000007,0.6975863911649448,0.4717201517249684,0.5846532714449566
1806,0.6194828948356431,0.5204561493517676,0.5476492964344775,0.71003172763434,0.3886168006126574,0.6715317382232767,0.006920225922925785,-0.00023454117140720934,-0.00046977123395910037,-0.00028363133500287023,-0.00018565243252191804,-0.00028855098404379235,-0.00016492281951976888,0.8439408039022728,0.7351163289635785,0.8389266744095385,5.497477833314451e-05,-0.12346385699463491,0.00020474910514106336,-0.19041258748488074,6.134040212743457e-05,-0.12987474394308327,2.6561042307771932e-05,-0.09484808337554161,-0.01247526348221649,-0.01247526348221649,-25853.00000000001,0.696291640477687,0.477185372612808,0.5867385065452475
1807,0.6207958466251191,0.5278534432292649,0.5821657815309234,0.7003953141612186,0.41226565262462955,0.61718635301817,0.006986283023552986,-0.00023334461695096904,-0.0004734229067040824,-0.00028099633068061645,-0.00017319078113563438,-0.00031770979549379286,-0.00015133433971539341,0.8430854524785221,0.73160254182152,0.8376911862875004,5.6323326166058696e-05,-0.12443309551276815,0.0002181952454919617,-0.197893154317572,6.229730295957246e-05,-0.13093874223812177,2.9217597102603427e-05,-0.09491502009750184,-0.013306523664688284,-0.013306523664688284,-27702.000000000022,0.6897205061663183,0.47901938088030155,0.58436994352331
1808,0.6109900641902893,0.5228708209780548,0.5328049288003271,0.7103034106776465,0.3935528386076572,0.6586501481564383,0.004691457614119486,-0.00022888014582081952,-0.00046781585551556877,-0.00026628151671922377,-0.00018599662823204526,-0.0002910296763290887,-0.00015728804409902,0.8419535796128542,0.7346279511533242,0.8375651388713893,5.421437025674797e-05,-0.12444876280566405,0.0001983299534682096,-0.189297284489274,6.077001200568008e-05,-0.1312735566125213,2.5527906671602124e-05,-0.09458453188602442,-0.012137786587297417,-0.012137786587297417,-25174.00000000001,0.706221249609218,0.4680982886703359,0.587159769139777
