epoch,step,loss,loss_deep,loss_pca,loss_mask,loss_pca_stage1,loss_pca_stage2,loss_pca_stage3,loss_mask_stage1,loss_mask_stage2,loss_mask_stage3,lr,gradient_tensors,gradient_norm
7,7600,0.18768845860706804,0.20941292194695008,0.22123948038143562,0.11068851081492179,0.22665236019350926,0.22150590810730067,0.21891446421993735,0.043656691279301246,0.13091294270151582,0.1253665755551555,0.007630166496777199,143,1.1934278011322021
7,7700,0.1874558735716237,0.20926664130712475,0.22059706516718652,0.11069314689748543,0.22581223797506325,0.22109888654301713,0.21820989567289012,0.04410352390978032,0.1305049350291756,0.125441919420832,0.00759847828595567,143,2.87549090385437
7,7800,0.1875145907010835,0.20944441847252906,0.22072799963929549,0.11044152702375747,0.22594062791468253,0.22123036002234894,0.2183415250568735,0.044010650040461494,0.1301417744667955,0.12519372566976134,0.007566775384888253,143,2.2335574626922607
7,7900,0.1870016630832745,0.20871978466243438,0.2201371600327148,0.1104299234486349,0.22530674791172386,0.2207131739236943,0.2177237095801454,0.04397248934519646,0.13025496888147067,0.12511786626272534,0.007535057718313494,143,1.3389556407928467
7,8000,0.1878654651680399,0.20997898170468254,0.2214759767851056,0.11002792083721386,0.22663826200904544,0.2220630531774899,0.21905880995110075,0.043978617203400856,0.1298089481094657,0.12457902232678397,0.007503325210230381,143,1.3626742362976074
7,8100,0.18812474670856358,0.21071180656857552,0.221983030188683,0.10909234420214285,0.22724758400763878,0.2225266282812621,0.21955104298487277,0.04345291620033691,0.1286580246670286,0.12360870354293778,0.0074715777838875695,143,1.6005655527114868
8,8200,0.18127948542435965,0.19945949812730154,0.2141487846771876,0.11205015579859416,0.21851413945357004,0.21920248866081238,0.209370419383049,0.04761049337685108,0.12115430335203807,0.1323635255297025,0.007439815361772392,143,1.2268037796020508
8,8300,0.18661146198661582,0.21032519884479856,0.22300891925409003,0.10278653194314068,0.22749114940756732,0.22378902354286712,0.2207479568795093,0.0406924956885067,0.11985263734766581,0.11738448004120762,0.007408037865599654,143,2.062427043914795
8,8400,0.1858230674354901,0.21022314904945824,0.2218750546424847,0.10097091777130889,0.22634043874852175,0.22272889227996318,0.21957659016689057,0.03959923996383627,0.11689515676110836,0.11596504261194192,0.007376245216300222,143,1.7477755546569824
8,8500,0.18692320194279793,0.21206859951660578,0.22319247649841184,0.1003631314035296,0.22866757334557303,0.22360166221266925,0.22075691851157167,0.03915359442838446,0.11666463571216407,0.11506604063923996,0.007344437334009371,143,1.7504005432128906
8,8600,0.18624030255132515,0.21093168623616027,0.22272575069819728,0.10037208633224662,0.22838614405902385,0.22315973518578053,0.22020119537712624,0.03876599019379459,0.11721768305999765,0.11490716371065926,0.0073126141380549185,143,1.9457405805587769
8,8700,0.18572234147585648,0.2102731332686502,0.2225426864582549,0.09980041244868967,0.2280926866897532,0.22277723735653857,0.22018194878492392,0.03805883186008359,0.11692780719895961,0.11422060481892903,0.007280775546945108,143,1.3913909196853638
8,8800,0.18490223479063356,0.20925825396877024,0.22167757316608333,0.09941485715693305,0.22710982892989717,0.22190667417017776,0.21936720277292415,0.037968889563027804,0.1164370817356244,0.11377990627615013,0.007248921478356265,143,1.435449481010437
8,8900,0.18317858371380213,0.2069306174136836,0.2197008803486824,0.09915221849745232,0.22522554798833336,0.22026205452882378,0.21715430149101092,0.03779553931874156,0.11620280527076544,0.11346453489738371,0.007217051849120192,143,1.855676293373108
8,9000,0.18346416831461906,0.20718013709538605,0.2197879009960152,0.09970849646188105,0.22533282761927115,0.22030047889553,0.21726237616013472,0.03794121229963129,0.11681069326987154,0.11415408889427874,0.007185166575211317,143,1.313765287399292
8,9100,0.18313242600671742,0.20668878300674465,0.21916912229585225,0.09998301444276095,0.2245997738749086,0.21968305006969807,0.21668849736947157,0.03807468925719278,0.11725027350954308,0.11438598596013398,0.007153265571733589,143,1.422245979309082
8,9200,0.18234150673254418,0.20578628984964262,0.21815476390502508,0.09963868175106771,0.22343472210116544,0.2187776083455366,0.21566906640471395,0.037814518604854706,0.11684845992598909,0.11404247696354525,0.007121348752907092,143,2.2711827754974365
8,9300,0.1825518574994581,0.20605611764671364,0.21873693196533597,0.099358261026719,0.22404866822313851,0.21937049615280474,0.2162320917288174,0.03770237558302643,0.11664227660363734,0.11365020280519833,0.007089416032054395,143,2.2560911178588867
9,9400,0.1843807934783399,0.2061018510721624,0.22368930792436004,0.10163016221486032,0.23251818493008614,0.220306268427521,0.22218757355585694,0.03729111858410761,0.12149996683001518,0.11544389463961124,0.007057467321586625,143,1.4586997032165527
9,9500,0.18160225964631094,0.2057747548502503,0.2172495722770691,0.0976099544345881,0.221967391726194,0.218276361850175,0.21474636509788758,0.0362642038557114,0.11476789143952457,0.11185348897495052,0.007025502532989241,143,2.347231864929199
9,9600,0.180380218630207,0.20362189672245035,0.21675352896724281,0.09752354958769062,0.22236631354638214,0.21735081895543584,0.21415003411600303,0.03588483453696144,0.11524036549160192,0.11154894267433677,0.0069935215768075236,143,1.3362603187561035
9,9700,0.17951728475381093,0.20172403979463033,0.21566318655498776,0.09895787142351808,0.2214424609464694,0.21674649264798107,0.21270148581769094,0.03697857622012316,0.11702709759484572,0.11290805050766611,0.006961524362631757,143,2.005488872528076
9,9800,0.18014904715258767,0.20261583580738968,0.21598525588504142,0.09937925996362335,0.22156728760994696,0.2175392262051227,0.21282005361798736,0.03677254766915684,0.11717867647746096,0.11374229180661065,0.006929510799082104,143,2.131112813949585
9,9900,0.17951802503233566,0.20186467028986244,0.2158687258405345,0.09847403176240903,0.2213997080698049,0.21721102805682144,0.21285094459422102,0.03667051166548092,0.1157223883582125,0.11284642282845382,0.006897480793793153,143,2.354215145111084
9,10000,0.17949437987813843,0.20243365688933224,0.2160028434488215,0.09710736028095589,0.22147142502797557,0.2172871765362311,0.21304480378999363,0.03620977586583246,0.11406833864159033,0.11128980402327791,0.006865434253398158,143,2.4162042140960693
9,10100,0.17882554711458462,0.2018061437710224,0.21541965131958327,0.09627024796307901,0.22085510987198093,0.2164831733117338,0.21260734777795812,0.03565490671657433,0.11299669358350052,0.110480514019117,0.006833371083512917,143,1.468377947807312
9,10200,0.17855851722952837,0.20149271971940136,0.2152638627986352,0.09598476524339415,0.2206582761495016,0.21627680318824088,0.21249832643661648,0.0354181343707471,0.11262815662820895,0.11022537962372343,0.006801291188719329,143,2.0704686641693115
9,10300,0.17892028463308904,0.20187112864890325,0.21575419295403322,0.09618468700544389,0.22112345633140962,0.21688714465965786,0.21292670981662723,0.03553070039928055,0.11278688278880626,0.11048496108853893,0.006769194472548586,143,1.824815273284912
9,10400,0.17883050255477428,0.20203846807107906,0.2154877639065186,0.09575730882758318,0.22090492173018614,0.2166562149257854,0.21261982352638892,0.0351514360910758,0.11235984986965623,0.11003813017953852,0.006737080837463997,143,3.4722864627838135
9,10500,0.17829239758080392,0.20135138832796168,0.21504522787650568,0.0954215844086118,0.22055405838408446,0.21614496130167174,0.21218184907608023,0.034695290940626136,0.11197778412433795,0.10977837887293143,0.00670495018484345,143,1.2890193462371826
10,10600,0.18051371979908865,0.20586839379345784,0.21891880878170983,0.09139928710265238,0.2238456371133445,0.2199868645335807,0.2163072357900807,0.033849822296226614,0.10613685675331803,0.10557652893857877,0.006672802414961488,143,1.4992635250091553
10,10700,0.17486501323140186,0.19777571470100688,0.21330516350380382,0.09060346217166564,0.2188768639975453,0.2131067629186263,0.21119551666034675,0.03482306171324312,0.10564581753674501,0.10389020682676979,0.006640637426970986,143,1.9429157972335815
10,10800,0.17472075525371508,0.1969654938898324,0.21293443127381848,0.09201760388825131,0.21899706413576886,0.2123308913118538,0.21087149470701985,0.03503417212273426,0.10811797837758887,0.10515074895773355,0.00660845511888443,143,2.1938419342041016
10,10900,0.17337263253752214,0.19543504869756276,0.21050086479190314,0.09211957015076502,0.2165043096050331,0.2102950616969296,0.20822296149182518,0.03494234909909749,0.10824657297613217,0.105314253904235,0.0065762553875547735,143,2.2613725662231445
10,11000,0.17382218591755744,0.19619172814740535,0.2108087918343358,0.09209649767443828,0.21676922896614303,0.2107791427417846,0.20844239953283117,0.034197969055065884,0.10837241842405398,0.10549035352410308,0.0065440381286558744,143,2.3630547523498535
10,11100,0.17318716144551144,0.1956116651814039,0.2097086983329472,0.09181661885928981,0.215771876820056,0.20982033979818357,0.20721643508383722,0.03382108887282338,0.10818508085454424,0.10519375064395328,0.006511803236662488,143,2.0145444869995117
10,11200,0.17346707795733943,0.19570797041577037,0.2099264927895996,0.09252587969044333,0.2159941074932938,0.2103124874870824,0.20726784311922525,0.0341023016374406,0.10880119987001217,0.10613011574984138,0.006479550604829806,143,2.511927843093872
10,11300,0.1738233951834592,0.1958007557946655,0.2103951951187794,0.09329687515653072,0.21661317524709464,0.21082054169630723,0.20765278834981768,0.03455234031130544,0.1095383156399376,0.10704982181357492,0.006447280125172542,143,1.56400728225708
10,11400,0.17395363210697207,0.19585690904369754,0.21043648868453074,0.09366422242178872,0.21677397445069235,0.2106911022557891,0.20774871974525827,0.03473245879390756,0.10994478270982616,0.10746858873416461,0.006414991688443529,143,1.5402450561523438
10,11500,0.17421921537985538,0.19608557718136307,0.21073431330156375,0.09397139481262039,0.2169584732010387,0.21104989827268453,0.20805529190244834,0.03508478694117621,0.11023530169437629,0.1077676908569517,0.006382685184111826,143,1.7185945510864258
10,11600,0.17484961136206492,0.19705343674113457,0.21172045555376534,0.09357111739533673,0.2179808695497769,0.21201148565988515,0.2090416650913663,0.034787098692798536,0.10974456658139192,0.10738065241222444,0.006350360500340333,143,1.2541890144348145
10,11700,0.17491425706665645,0.19727627920832333,0.21175558908708542,0.09334888143671884,0.21777425142940418,0.21214472797669592,0.20911463395621016,0.03473734939639343,0.10952105076981966,0.10709018984121253,0.006318017523962866,143,2.8072338104248047
11,11800,0.17125324979424478,0.19341165001193683,0.20896942251258427,0.08922027842038208,0.21610434212618404,0.20830176290538577,0.20651604276564386,0.03450124768747224,0.10483862401710617,0.10173688059051832,0.006285656140460717,143,1.8500312566757202
11,11900,0.17304936372920088,0.19616304404641452,0.2098948493207756,0.08997651811100935,0.21651631954469178,0.2093041034905534,0.20760070211008974,0.0349870901407772,0.10513591603621056,0.10287664775785647,0.0062532762339386466,143,2.359123706817627
11,12000,0.17308902116171246,0.1952256851412099,0.21137228374337327,0.0905324297090029,0.2177090600132942,0.2114446913116965,0.20879412182960017,0.034968603052327345,0.10610021107412618,0.10341728896159551,0.0062208776871003225,143,2.041466474533081
