index,choice_index,local_q,w56,w28_1,w28_2,wdeep
98,0,0.37564772367477417,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
99,32,0.7924146056175232,0.20000000298023224,0.5,0.10000000149011612,0.20000000298023224
100,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
101,164,0.4828035831451416,0.0,0.0,0.20000000298023224,0.800000011920929
102,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
103,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
104,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
105,7,0.9952168464660645,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
106,0,0.9840959906578064,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
107,7,1.0,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
108,90,0.66285240650177,0.10000000149011612,0.8999999761581421,0.0,0.0
109,174,0.6266584992408752,0.0,0.20000000298023224,0.800000011920929,0.0
110,285,0.3432232737541199,1.0,0.0,0.0,0.0
111,0,0.49757853150367737,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
112,0,0.49963128566741943,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
113,285,0.29545819759368896,1.0,0.0,0.0,0.0
114,81,0.009430511854588985,0.0,1.0,0.0,0.0
115,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
116,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
117,285,0.4197491407394409,1.0,0.0,0.0,0.0
118,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
119,0,0.48547112941741943,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
120,0,0.2273862659931183,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
121,270,0.2951914668083191,0.5,0.0,0.0,0.5
122,0,0.32124921679496765,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
123,260,0.43828821182250977,0.0,0.0,0.0,1.0
124,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
125,270,0.4269601106643677,0.5,0.0,0.0,0.5
126,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
127,16,0.2484055608510971,0.0,0.6000000238418579,0.4000000059604645,0.0
128,260,0.13969378173351288,0.0,0.0,0.0,1.0
129,46,0.2720954418182373,0.0,0.8999999761581421,0.10000000149011612,0.0
130,260,0.36654767394065857,0.0,0.0,0.0,1.0
131,270,0.5956559181213379,0.5,0.0,0.0,0.5
132,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
133,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
134,0,0.3073880076408386,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
135,285,0.6721373796463013,1.0,0.0,0.0,0.0
136,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
137,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
138,0,0.4905831515789032,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
139,0,0.239164799451828,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
140,0,0.2531489133834839,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
141,225,0.32008621096611023,0.0,0.0,0.8999999761581421,0.10000000149011612
142,262,0.12207135558128357,0.10000000149011612,0.0,0.0,0.8999999761581421
143,0,0.4744698703289032,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
144,226,0.1253305971622467,0.0,0.10000000149011612,0.0,0.8999999761581421
145,275,0.3758516013622284,0.699999988079071,0.0,0.30000001192092896,0.0
146,280,0.8822956681251526,0.800000011920929,0.10000000149011612,0.10000000149011612,0.0
147,117,0.5031006336212158,0.0,0.10000000149011612,0.4000000059604645,0.5
148,261,0.2903829514980316,0.0,0.0,1.0,0.0
149,0,0.4715501368045807,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
150,261,0.3515692353248596,0.0,0.0,1.0,0.0
151,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
152,0,0.4699457883834839,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
153,285,0.40993601083755493,1.0,0.0,0.0,0.0
154,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
155,0,0.4724370241165161,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
156,235,0.8046872615814209,0.20000000298023224,0.10000000149011612,0.699999988079071,0.0
157,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
158,81,0.3690504729747772,0.0,1.0,0.0,0.0
159,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
160,196,0.424704372882843,0.30000001192092896,0.0,0.4000000059604645,0.30000001192092896
161,0,0.4325673580169678,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
162,282,0.22080381214618683,0.8999999761581421,0.0,0.0,0.10000000149011612
163,105,0.6637231111526489,0.30000001192092896,0.699999988079071,0.0,0.0
164,0,0.35451212525367737,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
165,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
166,0,0.42302095890045166,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
167,4,0.9257604479789734,0.0,0.6000000238418579,0.30000001192092896,0.10000000149011612
168,285,0.4305822253227234,1.0,0.0,0.0,0.0
169,285,0.6081482172012329,1.0,0.0,0.0,0.0
170,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
171,285,0.021733662113547325,1.0,0.0,0.0,0.0
172,0,0.3780094087123871,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
173,267,0.8654516935348511,0.30000001192092896,0.0,0.699999988079071,0.0
174,260,0.16443027555942535,0.0,0.0,0.0,1.0
175,114,0.9278647303581238,0.4000000059604645,0.6000000238418579,0.0,0.0
176,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
177,0,0.22247688472270966,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
178,7,0.9959343075752258,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
179,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
180,262,0.23307551443576813,0.10000000149011612,0.0,0.0,0.8999999761581421
