image_id,class1,class2,distance,contact_pixels,noncontact_boundary_pixels,gcqm_contact_accuracy,gcqm_noncontact_boundary_accuracy,gcqm_1_to_2,gcqm_2_to_1,gcqm_other_intrusion,gcqm_background_intrusion,sshr_contact_accuracy,sshr_noncontact_boundary_accuracy,sshr_1_to_2,sshr_2_to_1,sshr_other_intrusion,sshr_background_intrusion,pixel_contact_accuracy,pixel_noncontact_boundary_accuracy,pixel_1_to_2,pixel_2_to_1,pixel_other_intrusion,pixel_background_intrusion,gcqm_0_to_1,gcqm_1_to_0,sshr_0_to_1,sshr_1_to_0,pixel_0_to_1,pixel_1_to_0,gcqm_0_to_2,gcqm_2_to_0,sshr_0_to_2,sshr_2_to_0,pixel_0_to_2,pixel_2_to_0,gcqm_1_to_3,gcqm_3_to_1,sshr_1_to_3,sshr_3_to_1,pixel_1_to_3,pixel_3_to_1,gcqm_0_to_3,gcqm_3_to_0,sshr_0_to_3,sshr_3_to_0,pixel_0_to_3,pixel_3_to_0,gcqm_2_to_3,gcqm_3_to_2,sshr_2_to_3,sshr_3_to_2,pixel_2_to_3,pixel_3_to_2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+17,1,3,1,619,1045,0.5008077544426495,0.6287081339712919,,,1,0,0.41033925686591277,0.6057416267942584,,,115,0,0.5008077544426495,0.6,,,1,0,,,,,,,,,,,,,308.0,0.0,250.0,0.0,308.0,0.0,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+17,1,3,3,1852,3063,0.5021598272138229,0.6349983676134509,,,38,0,0.4136069114470842,0.6118184786157362,,,354,0,0.5021598272138229,0.6075742735879857,,,41,0,,,,,,,,,,,,,884.0,0.0,732.0,0.0,881.0,0.0,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+17,1,3,5,3082,4985,0.5042180402336145,0.6393179538615847,,,116,0,0.4169370538611291,0.6192577733199599,,,614,0,0.5042180402336145,0.6124373119358074,,,123,0,,,,,,,,,,,,,1412.0,0.0,1183.0,0.0,1405.0,0.0,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+170,0,1,1,171,887,0.5029239766081871,0.8883878241262683,,,0,0,0.5029239766081871,0.8883878241262683,,,0,0,0.5029239766081871,0.8883878241262683,,,0,0,0.0,85.0,0.0,85.0,0.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+170,0,1,3,511,2596,0.512720156555773,0.8998459167950693,,,0,0,0.512720156555773,0.8998459167950693,,,0,0,0.512720156555773,0.8998459167950693,,,0,0,0.0,249.0,0.0,249.0,0.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+170,0,1,5,848,4206,0.5247641509433962,0.9144079885877318,,,0,0,0.5247641509433962,0.9144079885877318,,,0,0,0.5247641509433962,0.9144079885877318,,,0,0,0.0,403.0,0.0,403.0,0.0,403.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,0,1,1,275,1287,0.5018181818181818,0.668997668997669,,,0,0,0.5018181818181818,0.668997668997669,,,0,0,0.5018181818181818,0.668997668997669,,,0,0,137.0,0.0,137.0,0.0,137.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,0,1,3,816,3752,0.5122549019607843,0.6775053304904051,,,0,0,0.5122549019607843,0.6775053304904051,,,0,0,0.5122549019607843,0.6775053304904051,,,0,0,398.0,0.0,398.0,0.0,398.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,0,1,5,1353,6092,0.5210643015521065,0.6853250164149705,,,0,0,0.5210643015521065,0.6853250164149705,,,0,0,0.5210643015521065,0.6853250164149705,,,0,0,648.0,0.0,648.0,0.0,648.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,1,2,1,516,986,0.501937984496124,0.7505070993914807,0.0,257.0,0,0,0.501937984496124,0.7505070993914807,0.0,257.0,0,0,0.501937984496124,0.7505070993914807,0.0,257.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,1,2,3,1524,2899,0.5078740157480315,0.7540531217661263,0.0,750.0,0,0,0.5078740157480315,0.7540531217661263,0.0,750.0,0,0,0.5078740157480315,0.7540531217661263,0.0,750.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,1,2,5,2527,4731,0.5120696478037198,0.7579792855633058,0.0,1233.0,0,0,0.5120696478037198,0.7579792855633058,0.0,1233.0,0,0,0.5120696478037198,0.7579792855633058,0.0,1233.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+172,0,1,1,450,888,0.5,0.7094594594594594,,,0,0,0.5066666666666667,0.6531531531531531,,,0,0,0.5,0.7072072072072072,,,0,0,93.0,132.0,194.0,28.0,96.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+172,0,1,3,1349,2613,0.49740548554484804,0.7148871029468045,,,0,0,0.5329873980726464,0.6574818216609262,,,0,0,0.4981467753891772,0.7125908916953693,,,0,0,279.0,399.0,553.0,77.0,288.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+172,0,1,5,2252,4270,0.4968916518650089,0.7201405152224825,,,0,0,0.5595026642984015,0.6618266978922717,,,0,0,0.49866785079928955,0.7182669789227166,,,0,0,463.0,670.0,871.0,121.0,479.0,650.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+177,0,3,1,345,888,0.4985507246376812,0.75,,,0,0,0.4985507246376812,0.8220720720720721,,,0,0,0.4985507246376812,0.7477477477477478,,,0,0,,,,,,,,,,,,,,,,,,,173.0,0.0,173.0,0.0,173.0,0.0,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+177,0,3,3,1021,2611,0.49167482859941236,0.751053236307928,,,0,0,0.49167482859941236,0.8245882803523554,,,0,0,0.49167482859941236,0.7491382612026044,,,0,0,,,,,,,,,,,,,,,,,,,519.0,0.0,519.0,0.0,519.0,0.0,,,,,,
