image_id,class,radius,boundary_pixels,interior_pixels,gcqm_interior_correctness,gcqm_interior_recall,gcqm_interior_precision,gcqm_interior_fn_density,gcqm_interior_fp_leakage,gcqm_interior_fn_islands,gcqm_interior_fp_islands,gcqm_boundary_precision,gcqm_boundary_recall,gcqm_boundary_f1,gcqm_boundary_accuracy,gcqm_boundary_fp_density,gcqm_boundary_fn_density,sshr_interior_correctness,sshr_interior_recall,sshr_interior_precision,sshr_interior_fn_density,sshr_interior_fp_leakage,sshr_interior_fn_islands,sshr_interior_fp_islands,sshr_boundary_precision,sshr_boundary_recall,sshr_boundary_f1,sshr_boundary_accuracy,sshr_boundary_fp_density,sshr_boundary_fn_density,pixel_interior_correctness,pixel_interior_recall,pixel_interior_precision,pixel_interior_fn_density,pixel_interior_fp_leakage,pixel_interior_fn_islands,pixel_interior_fp_islands,pixel_boundary_precision,pixel_boundary_recall,pixel_boundary_f1,pixel_boundary_accuracy,pixel_boundary_fp_density,pixel_boundary_fn_density
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+85,1,1,800,10373,0.7426009833220862,0.7426009833220862,0.38015101416374675,0.2573990166779138,0.2574192490572225,2,2,0.6177474402730375,0.6593806921675774,0.6378854625550661,0.4525,0.28,0.23375,0.8405475754362287,0.8405475754362287,0.7153757794552018,0.15945242456377132,0.07109772093785867,4,3,0.6457627118644068,0.6939890710382514,0.66900790166813,0.495,0.26125,0.21,0.7516629711751663,0.7516629711751663,0.3536375181422351,0.24833702882483372,0.29207656992949665,2,2,0.6190476190476191,0.663023679417122,0.6402814423922604,0.455,0.28,0.23125
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+85,1,3,2357,9299,0.7516937305086568,0.7516937305086568,0.3687486811563621,0.24830626949134316,0.25929055884201174,2,2,0.6153405838580424,0.6623536660505237,0.6379821958456974,0.45608824777259227,0.28510818837505303,0.23249893932965635,0.8543929454780084,0.8543929454780084,0.7281642379250298,0.1456070545219916,0.06427008169191098,3,3,0.6551332955190017,0.711645101663586,0.6822209096278795,0.5171828595672465,0.25795502757742894,0.1985574883326262,0.7614797290031187,0.7614797290031187,0.34168114263655663,0.2385202709968814,0.2956293744176472,2,2,0.6164383561643836,0.6654343807763401,0.64,0.45820958845990667,0.28510818837505303,0.23037759864234195
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+85,1,5,3852,8257,0.7618989947922974,0.7618989947922974,0.3558056671002771,0.23810100520770255,0.26130445754662873,2,2,0.612992398064962,0.6656660412757974,0.6382442885411045,0.46053997923156803,0.29075804776739356,0.23130841121495327,0.8695652173913043,0.8695652173913043,0.7417355371900827,0.13043478260869565,0.0573539195668632,3,2,0.6604747162022704,0.7204502814258912,0.6891600861450108,0.5329698857736241,0.2562305295950156,0.1934060228452752,0.7724355092648661,0.7724355092648661,0.3282552753474009,0.22756449073513382,0.2994333432746794,2,2,0.6141922149500517,0.6690431519699812,0.6404454022988506,0.46287642782969884,0.29075804776739356,0.22897196261682243
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+85,2,1,77,19,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.0,0.0,0.6233766233766234,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.012987012987012988,0.0,0.6233766233766234,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.0,0.0,0.6233766233766234
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+85,2,3,160,0,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.0,0.0,0.41875,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.0375,0.0,0.41875,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.0,0.0,0.41875
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+85,2,5,232,0,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.0,0.0,0.28879310344827586,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.07327586206896551,0.0,0.28879310344827586,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.0,0.0,0.28879310344827586
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+86,0,1,1020,39920,1.0,1.0,0.8173628173628174,0.0,0.18263718263718265,0,1,0.7803921568627451,1.0,0.8766519823788547,0.7803921568627451,0.2196078431372549,0.0,1.0,1.0,0.8173628173628174,0.0,0.18263718263718265,0,1,0.7803921568627451,1.0,0.8766519823788547,0.7803921568627451,0.2196078431372549,0.0,1.0,1.0,0.8173628173628174,0.0,0.18263718263718265,0,1,0.7803921568627451,1.0,0.8766519823788547,0.7803921568627451,0.2196078431372549,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+86,0,3,3036,38352,1.0,1.0,0.8298424787952224,0.0,0.17015752120477756,0,1,0.7786561264822134,1.0,0.8755555555555555,0.7786561264822134,0.22134387351778656,0.0,1.0,1.0,0.8298424787952224,0.0,0.17015752120477756,0,1,0.7786561264822134,1.0,0.8755555555555555,0.7786561264822134,0.22134387351778656,0.0,1.0,1.0,0.8298424787952224,0.0,0.17015752120477756,0,1,0.7786561264822134,1.0,0.8755555555555555,0.7786561264822134,0.22134387351778656,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+86,0,5,5020,36816,1.0,1.0,0.8433205057724025,0.0,0.15667949422759758,0,1,0.7768924302788844,1.0,0.874439461883408,0.7768924302788844,0.22310756972111553,0.0,1.0,1.0,0.8433205057724025,0.0,0.15667949422759758,0,1,0.7768924302788844,1.0,0.874439461883408,0.7768924302788844,0.22310756972111553,0.0,1.0,1.0,0.8433205057724025,0.0,0.15667949422759758,0,1,0.7768924302788844,1.0,0.874439461883408,0.7768924302788844,0.22310756972111553,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+86,1,1,764,8920,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2931937172774869,0.0,0.7068062827225131,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2931937172774869,0.0,0.7068062827225131,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2931937172774869,0.0,0.7068062827225131
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+86,1,3,2268,7864,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2962962962962963,0.0,0.7037037037037037,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2962962962962963,0.0,0.7037037037037037,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2962962962962963,0.0,0.7037037037037037
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+86,1,5,3740,6840,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2994652406417112,0.0,0.7005347593582888,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2994652406417112,0.0,0.7005347593582888,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2994652406417112,0.0,0.7005347593582888
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+87,0,1,960,32752,1.0,1.0,0.6705978705978706,0.0,0.32940212940212943,0,1,0.7666666666666667,1.0,0.8679245283018868,0.7666666666666667,0.23333333333333334,0.0,0.7963177821201759,0.7963177821201759,0.9085873541194914,0.20368221787982413,0.053726453726453724,3,2,0.8913793103448275,0.7024456521739131,0.7857142857142857,0.70625,0.065625,0.228125,1.0,1.0,0.6705978705978706,0.0,0.32940212940212943,0,1,0.7666666666666667,1.0,0.8679245283018868,0.7666666666666667,0.23333333333333334,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+87,0,3,2857,31303,1.0,1.0,0.6773195430154059,0.0,0.3226804569845941,0,1,0.7647882394119706,1.0,0.8667195557318524,0.7647882394119706,0.2352117605880294,0.0,0.8005303006101652,0.8005303006101652,0.9150295771562112,0.19946969938983483,0.05035052795568634,2,2,0.8901098901098901,0.7043478260869566,0.7864077669902912,0.7073853692684634,0.06650332516625831,0.22611130556527825,1.0,1.0,0.6773195430154059,0.0,0.3226804569845941,0,1,0.7647882394119706,1.0,0.8667195557318524,0.7647882394119706,0.2352117605880294,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+87,0,5,4724,29884,1.0,1.0,0.684533626534726,0.0,0.31546637346527395,0,1,0.7629127857747672,1.0,0.8655139289145053,0.7629127857747672,0.23708721422523285,0.0,0.8047784767768705,0.8047784767768705,0.9218797914750076,0.19522152322312944,0.04668315924500641,2,2,0.8881143255489717,0.7069922308546059,0.7872701992893558,0.7085097375105842,0.06795088907705335,0.2235393734123624,1.0,1.0,0.684533626534726,0.0,0.31546637346527395,0,1,0.7629127857747672,1.0,0.8655139289145053,0.7629127857747672,0.23708721422523285,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+87,1,1,824,16088,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.27184466019417475,0.0,0.7281553398058253,0.8368970661362506,0.8368970661362506,0.6686863670225974,0.16310293386374938,0.13658886158886158,2,3,0.7360655737704918,0.7483333333333333,0.7421487603305785,0.6213592233009708,0.1953883495145631,0.18325242718446602,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.27184466019417475,0.0,0.7281553398058253
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+87,1,3,2447,14913,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2746219861054352,0.0,0.7253780138945648,0.8439616442030443,0.8439616442030443,0.6684014869888476,0.15603835579695569,0.1351047256361433,2,2,0.7331491712707182,0.7476056338028169,0.7403068340306834,0.6195341234164283,0.19738455251328157,0.18308132407029015,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.2746219861054352,0.0,0.7253780138945648
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+87,1,5,4036,13772,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.27750247770069375,0.0,0.7224975222993062,0.8520185884403136,0.8520185884403136,0.6679189435336976,0.14798141155968633,0.13363569726956204,2,2,0.7307176391683434,0.7472565157750343,0.7388945405222109,0.6184340931615461,0.1989593657086224,0.18260654112983152,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.27750247770069375,0.0,0.7224975222993062
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+88,0,1,814,14733,0.0,0.0,0.0,1.0,2.0481730296575454e-05,1,1,nan,0.0,0.0,0.28501228501228504,0.0,0.714987714987715,0.5309848639109482,0.5309848639109482,0.7461846623426173,0.46901513608905177,0.05450188431918729,1,2,1.0,0.44329896907216493,0.6142857142857143,0.601965601965602,0.0,0.39803439803439805,0.0,0.0,0.0,1.0,2.0481730296575454e-05,1,1,nan,0.0,0.0,0.28501228501228504,0.0,0.714987714987715
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+88,0,3,2393,13605,0.0,0.0,0.0,1.0,2.1648301690732363e-05,1,1,nan,0.0,0.0,0.2854157960718763,0.0,0.7145842039281237,0.5375229694965087,0.5375229694965087,0.7469867211440245,0.46247703050349137,0.05362284328794406,8,2,1.0,0.44912280701754387,0.6198547215496368,0.6063518595904722,0.0,0.3936481404095278,0.0,0.0,0.0,1.0,2.1648301690732363e-05,1,1,nan,0.0,0.0,0.2854157960718763,0.0,0.7145842039281237
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+88,0,5,3940,12508,0.0,0.0,0.0,1.0,2.29205345068647e-05,1,1,nan,0.0,0.0,0.28756345177664977,0.0,0.7124365482233502,0.543732011512632,0.543732011512632,0.7471984179301252,0.4562679884873681,0.05274014990029568,3,2,1.0,0.4560028500178126,0.6263763151455836,0.6124365482233503,0.0,0.38756345177664975,0.0,0.0,0.0,1.0,2.29205345068647e-05,1,1,nan,0.0,0.0,0.28756345177664977,0.0,0.7124365482233502
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+88,1,1,1002,34091,0.9999706667448887,0.9999706667448887,0.6982364869016652,2.9333255111319702e-05,0.3017573324594462,1,1,0.7684630738522954,1.0,0.8690744920993227,0.7684630738522954,0.2315369261477046,0.0,0.9219442081487783,0.9219442081487783,0.8197704747000522,0.07805579185122173,0.1415287563493364,2,1,0.7442116868798236,0.8766233766233766,0.8050089445438283,0.6736526946107785,0.2315369261477046,0.09481037924151696,0.9999706667448887,0.9999706667448887,0.6982364869016652,2.9333255111319702e-05,0.3017573324594462,1,1,0.7684630738522954,1.0,0.8690744920993227,0.7684630738522954,0.2315369261477046,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+88,1,3,2957,32588,0.9999693138578618,0.9999693138578618,0.7054684793903706,3.0686142138210385e-05,0.2945251445024138,1,1,0.7686844775109909,1.0,0.8692160611854685,0.7686844775109909,0.23131552248900913,0.0,0.9239904259236529,0.9239904259236529,0.8271571024366123,0.07600957407634712,0.13621111423808802,2,8,0.7445855115758029,0.8772547294324681,0.8054938396283579,0.6743320933378424,0.23131552248900913,0.09435238417314847,0.9999693138578618,0.9999693138578618,0.7054684793903706,3.0686142138210385e-05,0.2945251445024138,1,1,0.7686844775109909,1.0,0.8692160611854685,0.7686844775109909,0.23131552248900913,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+88,1,5,4874,31121,0.9999678673564474,0.9999678673564474,0.7133033831484368,3.213264355258507e-05,0.2866900456118637,1,1,0.7673368896183833,1.0,0.8683538425818436,0.7673368896183833,0.23266311038161674,0.0,0.9260627871855017,0.9260627871855017,0.8347090682654155,0.07393721281449825,0.13080749043067685,2,3,0.7450669085960535,0.8783422459893048,0.8062338937292919,0.6760361099712762,0.2306114074681986,0.09335248256052524,0.9999678673564474,0.9999678673564474,0.7133033831484368,3.213264355258507e-05,0.2866900456118637,1,1,0.7673368896183833,1.0,0.8683538425818436,0.7673368896183833,0.23266311038161674,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+89,0,1,34,14,0.0,0.0,0.0,1.0,2.0297562262772242e-05,1,1,nan,0.0,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0,0.0,0.0,1.0,2.0297562262772242e-05,1,1,nan,0.0,0.0,0.3235294117647059,0.0,0.6764705882352942
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+89,0,3,73,0,nan,nan,0.0,nan,2.1050415745710977e-05,0,1,nan,0.0,0.0,0.4931506849315068,0.0,0.5068493150684932,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.4931506849315068,0.0,0.5068493150684932,nan,nan,0.0,nan,2.1050415745710977e-05,0,1,nan,0.0,0.0,0.4931506849315068,0.0,0.5068493150684932
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+89,0,5,102,0,nan,nan,0.0,nan,2.184073734329271e-05,0,1,nan,0.0,0.0,0.6372549019607843,0.0,0.3627450980392157,nan,nan,nan,nan,0.0,0,0,nan,0.0,0.0,0.6372549019607843,0.0,0.3627450980392157,nan,nan,0.0,nan,2.184073734329271e-05,0,1,nan,0.0,0.0,0.6372549019607843,0.0,0.3627450980392157
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+89,1,1,896,49253,0.9999796966682233,0.9999796966682233,0.9997158283603297,2.0303331776744565e-05,0.0002841658716788114,1,1,0.9888392857142857,1.0,0.9943883277216611,0.9888392857142857,0.011160714285714286,0.0,1.0,1.0,0.9997158341283212,0.0,0.0002841658716788114,0,1,0.9888392857142857,1.0,0.9943883277216611,0.9888392857142857,0.011160714285714286,0.0,0.9999796966682233,0.9999796966682233,0.9997158283603297,2.0303331776744565e-05,0.0002841658716788114,1,1,0.9888392857142857,1.0,0.9943883277216611,0.9888392857142857,0.011160714285714286,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+89,1,3,2659,47505,0.9999789495842543,0.9999789495842543,1.0,2.1050415745710977e-05,0.0,1,0,0.9905979691613388,1.0,0.9952767806536935,0.9905979691613388,0.009402030838661151,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.9905979691613388,1.0,0.9952767806536935,0.9905979691613388,0.009402030838661151,0.0,0.9999789495842543,0.9999789495842543,1.0,2.1050415745710977e-05,0.0,1,0,0.9905979691613388,1.0,0.9952767806536935,0.9905979691613388,0.009402030838661151,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+89,1,5,4387,45786,0.9999781592626568,0.9999781592626568,1.0,2.184073734329271e-05,0.0,1,0,0.9922498290403465,1.0,0.9961098398169337,0.9922498290403465,0.007750170959653521,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.9922498290403465,1.0,0.9961098398169337,0.9922498290403465,0.007750170959653521,0.0,0.9999781592626568,0.9999781592626568,1.0,2.184073734329271e-05,0.0,1,0,0.9922498290403465,1.0,0.9961098398169337,0.9922498290403465,0.007750170959653521,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+9,1,1,892,49284,0.9999797094391689,0.9999797094391689,1.0,2.029056083110137e-05,0.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999797094391689,0.9999797094391689,1.0,2.029056083110137e-05,0.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+9,1,3,2652,47524,0.9999789580001683,0.9999789580001683,1.0,2.1041999831664002e-05,0.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999789580001683,0.9999789580001683,1.0,2.1041999831664002e-05,0.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+9,1,5,4380,45796,0.9999781640317932,0.9999781640317932,1.0,2.1835968206830292e-05,0.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999781640317932,0.9999781640317932,1.0,2.1835968206830292e-05,0.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+90,1,1,1364,42157,0.9999762791469982,0.9999762791469982,0.8647562001271821,2.372085300187395e-05,0.13524102564102564,1,4,0.8035190615835777,1.0,0.8910569105691057,0.8035190615835777,0.19648093841642228,0.0,1.0,1.0,0.8647589743589743,0.0,0.13524102564102564,0,4,0.8035190615835777,1.0,0.8910569105691057,0.8035190615835777,0.19648093841642228,0.0,0.9999762791469982,0.9999762791469982,0.8647562001271821,2.372085300187395e-05,0.13524102564102564,1,4,0.8035190615835777,1.0,0.8910569105691057,0.8035190615835777,0.19648093841642228,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+90,1,3,4018,40008,0.9999750049990002,0.9999750049990002,0.8700578487234135,2.499500099980004e-05,0.1299393254028663,1,1,0.8076157292185167,1.0,0.8935701500757263,0.8076157292185167,0.19238427078148332,0.0,1.0,1.0,0.8700606745971338,0.0,0.1299393254028663,0,1,0.8076157292185167,1.0,0.8935701500757263,0.8076157292185167,0.19238427078148332,0.0,0.9999750049990002,0.9999750049990002,0.8700578487234135,2.499500099980004e-05,0.1299393254028663,1,1,0.8076157292185167,1.0,0.8935701500757263,0.8076157292185167,0.19238427078148332,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+90,1,5,6597,37905,0.9999736182561667,0.9999736182561667,0.8752597792453701,2.638174383326738e-05,0.12473734038377168,1,1,0.8106715173563741,1.0,0.8954374215152784,0.8106715173563741,0.1893284826436259,0.0,1.0,1.0,0.8752626596162283,0.0,0.12473734038377168,0,1,0.8106715173563741,1.0,0.8954374215152784,0.8106715173563741,0.1893284826436259,0.0,0.9999736182561667,0.9999736182561667,0.8752597792453701,2.638174383326738e-05,0.12473734038377168,1,1,0.8106715173563741,1.0,0.8954374215152784,0.8106715173563741,0.1893284826436259,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+90,2,1,600,6593,0.0,0.0,nan,1.0,0.0,4,0,nan,0.0,0.0,0.45,0.0,0.55,0.0,0.0,nan,1.0,0.0,4,0,nan,0.0,0.0,0.45,0.0,0.55,0.0,0.0,nan,1.0,0.0,4,0,nan,0.0,0.0,0.45,0.0,0.55
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+90,2,3,1752,5975,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.4589041095890411,0.0,0.541095890410959,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.4589041095890411,0.0,0.541095890410959,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.4589041095890411,0.0,0.541095890410959
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+90,2,5,2861,5402,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.4683677036001398,0.0,0.5316322963998602,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.4683677036001398,0.0,0.5316322963998602,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.4683677036001398,0.0,0.5316322963998602
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+91,0,1,226,392,0.0,0.0,0.0,1.0,2.034836399153508e-05,1,1,nan,0.0,0.0,0.3274336283185841,0.0,0.672566371681416,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3274336283185841,0.0,0.672566371681416,0.0,0.0,0.0,1.0,2.034836399153508e-05,1,1,nan,0.0,0.0,0.3274336283185841,0.0,0.672566371681416
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+91,0,3,620,149,0.0,0.0,0.0,1.0,2.12021626205873e-05,1,1,nan,0.0,0.0,0.3629032258064516,0.0,0.6370967741935484,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3629032258064516,0.0,0.6370967741935484,0.0,0.0,0.0,1.0,2.12021626205873e-05,1,1,nan,0.0,0.0,0.3629032258064516,0.0,0.6370967741935484
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+91,0,5,918,6,0.0,0.0,0.0,1.0,2.2067261011563244e-05,1,1,nan,0.0,0.0,0.4139433551198257,0.0,0.5860566448801743,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.4139433551198257,0.0,0.5860566448801743,0.0,0.0,0.0,1.0,2.2067261011563244e-05,1,1,nan,0.0,0.0,0.4139433551198257,0.0,0.5860566448801743
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+91,1,1,953,48752,0.9999794880210042,0.9999794880210042,0.992023279002096,2.0511978995733507e-05,0.007976558684681752,1,1,0.9233997901364114,1.0,0.9601745771958538,0.9233997901364114,0.07660020986358866,0.0,1.0,1.0,0.9920234413153183,0.0,0.007976558684681752,0,1,0.9233997901364114,1.0,0.9601745771958538,0.9233997901364114,0.07660020986358866,0.0,0.9999794880210042,0.9999794880210042,0.992023279002096,2.0511978995733507e-05,0.007976558684681752,1,1,0.9233997901364114,1.0,0.9601745771958538,0.9233997901364114,0.07660020986358866,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+91,1,3,2824,47016,0.9999787306448868,0.9999787306448868,0.9968408107878891,2.126935511315297e-05,0.003159122230467508,1,1,0.9263456090651558,1.0,0.961764705882353,0.9263456090651558,0.07365439093484419,0.0,1.0,1.0,0.9968408777695325,0.0,0.003159122230467508,0,1,0.9263456090651558,1.0,0.961764705882353,0.9263456090651558,0.07365439093484419,0.0,0.9999787306448868,0.9999787306448868,0.9968408107878891,2.126935511315297e-05,0.003159122230467508,1,1,0.9263456090651558,1.0,0.961764705882353,0.9263456090651558,0.07365439093484419,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+91,1,5,4649,45310,0.9999779298168174,0.9999779298168174,0.9998675935120821,2.2070183182520416e-05,0.00013240356606937948,1,1,0.9296622929662293,1.0,0.9635492141344332,0.9296622929662293,0.07033770703377071,0.0,1.0,1.0,0.9998675964339306,0.0,0.00013240356606937948,0,1,0.9296622929662293,1.0,0.9635492141344332,0.9296622929662293,0.07033770703377071,0.0,0.9999779298168174,0.9999779298168174,0.9998675935120821,2.2070183182520416e-05,0.00013240356606937948,1,1,0.9296622929662293,1.0,0.9635492141344332,0.9296622929662293,0.07033770703377071,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+92,0,1,1003,46427,1.0,1.0,0.9474124561260305,0.0,0.052587543873969474,0,1,0.8574277168494516,1.0,0.9232420826623725,0.8574277168494516,0.14257228315054835,0.0,1.0,1.0,0.9474124561260305,0.0,0.052587543873969474,0,1,0.8574277168494516,1.0,0.9232420826623725,0.8574277168494516,0.14257228315054835,0.0,1.0,1.0,0.9474124561260305,0.0,0.052587543873969474,0,1,0.8574277168494516,1.0,0.9232420826623725,0.8574277168494516,0.14257228315054835,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+92,0,3,2973,44731,1.0,1.0,0.9568333012470855,0.0,0.0431666987529145,0,1,0.8597376387487387,1.0,0.9245794899620184,0.8597376387487387,0.14026236125126135,0.0,1.0,1.0,0.9568333012470855,0.0,0.0431666987529145,0,1,0.8597376387487387,1.0,0.9245794899620184,0.8597376387487387,0.14026236125126135,0.0,1.0,1.0,0.9568333012470855,0.0,0.0431666987529145,0,1,0.8597376387487387,1.0,0.9245794899620184,0.8597376387487387,0.14026236125126135,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+92,0,5,4893,43067,1.0,1.0,0.965627802690583,0.0,0.03437219730941704,0,1,0.8624565706110771,1.0,0.9261494568199276,0.8624565706110771,0.13754342938892294,0.0,1.0,1.0,0.965627802690583,0.0,0.03437219730941704,0,1,0.8624565706110771,1.0,0.9261494568199276,0.8624565706110771,0.13754342938892294,0.0,1.0,1.0,0.965627802690583,0.0,0.03437219730941704,0,1,0.8624565706110771,1.0,0.9261494568199276,0.8624565706110771,0.13754342938892294,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+92,1,1,456,2577,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3157894736842105,0.0,0.6842105263157895,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3157894736842105,0.0,0.6842105263157895,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3157894736842105,0.0,0.6842105263157895
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+92,1,3,1306,2018,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3330781010719755,0.0,0.6669218989280244,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3330781010719755,0.0,0.6669218989280244,0.0,0.0,nan,1.0,0.0,1,0,nan,0.0,0.0,0.3330781010719755,0.0,0.6669218989280244
