image_id,sshr_mIoU,old_gcqm_mIoU,full_ccac_mIoU,ccac_off_mIoU,uniform_local_mIoU,no_rival_mIoU
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+119,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+12,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+120,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+121,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+122,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+123,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+124,0.8775223901708145,0.4582669005102041,0.4582669005102041,0.4582669005102041,0.4582669005102041,0.4582669005102041
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+125,0.7349033578213708,0.740752905983564,0.7460115157437178,0.7343174282484142,0.7455904060124214,0.7460230515855613
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+126,0.8140252598240285,0.6472731419330949,0.6698585930582197,0.629331501971317,0.6700526087229366,0.6696916885869517
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+127,0.49875438456632654,0.49874441964285715,0.49874441964285715,0.49874441964285715,0.49874441964285715,0.49874441964285715
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+128,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+129,0.42282166772959184,0.281874468537415,0.281874468537415,0.281874468537415,0.281874468537415,0.281874468537415
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+13,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+130,0.7268167719790742,0.5459487049944207,0.5657603389382028,0.546970412806497,0.5652874611991938,0.5657669614407329
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+131,0.5971132131344764,0.491832881083046,0.48622350299398664,0.4930155007509963,0.4855357626069631,0.4855138144262946
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+132,0.894841422887652,0.4309231505102041,0.4309231505102041,0.4309231505102041,0.4309231505102041,0.4309231505102041
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+133,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+134,1.0,0.49998803741895353,0.49998803741895353,0.49998803741895353,0.49998803741895353,0.49998803741895353
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+135,0.49996014030612246,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+136,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+137,0.49087213010204084,0.327241443452381,0.327241443452381,0.327241443452381,0.327241443452381,0.327241443452381
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+138,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+139,0.8458551904290543,0.6617066433742674,0.6816228303591976,0.6542090892811476,0.6816178194085558,0.6834009608258973
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+14,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+140,0.5586970334987889,0.6594499627707703,0.6473804769345584,0.6614570863358349,0.6470851188379678,0.6471583050205257
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+141,0.4831592793367347,0.4831493144132653,0.4831493144132653,0.4831493144132653,0.4831493144132653,0.4831493144132653
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+142,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+143,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+144,0.49996014030612246,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+145,0.48983419291590297,0.48982353693363456,0.48982353693363456,0.48982353693363456,0.48982353693363456,0.48982353693363456
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+146,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+147,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+148,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+149,1.0,0.49998906721476366,0.49998906721476366,0.49998906721476366,0.49998906721476366,0.49998906721476366
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+15,0.47912711634720984,0.5744612959928886,0.577684931202965,0.5794631807415218,0.5777018396677679,0.5778683983883173
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+150,0.49344308035714285,0.3289554102891156,0.3289554102891156,0.3289554102891156,0.3289554102891156,0.3289554102891156
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+151,0.4325673628826531,0.2883715986394558,0.2883715986394558,0.2883715986394558,0.2883715986394558,0.2883715986394558
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+152,0.4541713169642857,0.30277423469387754,0.30277423469387754,0.30277423469387754,0.30277423469387754,0.30277423469387754
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+153,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+154,0.48776307397959184,0.48775310905612246,0.48775310905612246,0.48775310905612246,0.48775310905612246,0.48775310905612246
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+155,0.4838169642857143,0.4838069993622449,0.4838069993622449,0.4838069993622449,0.4838069993622449,0.4838069993622449
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+156,0.8671413930244204,0.6063123750057648,0.6367904177880561,0.5839978443323252,0.6365791842961849,0.6366299100290428
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+157,0.7836902826618122,0.6459282843893441,0.6633387771897796,0.6351478426792568,0.6633957235401092,0.6635950566176787
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+158,1.0,0.4999900117860924,0.4999900117860924,0.4999900117860924,0.4999900117860924,0.4999900117860924
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+159,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+16,0.499262272201619,0.499262272201619,0.499262272201619,0.499262272201619,0.499262272201619,0.499262272201619
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+160,1.0,0.49998994873856667,0.49998994873856667,0.49998994873856667,0.49998994873856667,0.49998994873856667
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+161,1.0,0.49998979237694713,0.49998979237694713,0.49998979237694713,0.49998979237694713,0.49998979237694713
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+162,0.4999501753826531,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+163,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+164,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+165,0.3398537149234694,0.2265625,0.2265625,0.2265625,0.2265625,0.2265625
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+166,0.41696229272959184,0.277968218537415,0.277968218537415,0.277968218537415,0.277968218537415,0.277968218537415
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+167,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+168,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+169,0.4913703762755102,0.49136041135204084,0.49136041135204084,0.49136041135204084,0.49136041135204084,0.49136041135204084
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+17,0.24428384080282814,0.22769639594751703,0.22769639594751703,0.22769639594751703,0.22769639594751703,0.22769639594751703
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+170,0.8857782433600139,0.6719425427189283,0.6839384385112032,0.6311626031526918,0.68445751145561,0.6839124630087383
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+171,0.7648844708081246,0.6681418839174244,0.6675481677678967,0.6493707776113579,0.6669882059583522,0.6674165742314025
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+172,0.49019765547069527,0.40191104907218334,0.4147371471945347,0.39290392216047026,0.41476514638938256,0.4148621744473745
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+173,0.42730552483278034,0.3685416337494075,0.37286037815347345,0.37521725391057037,0.37291304576815715,0.3728998788644862
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+174,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+175,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+176,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+177,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+178,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+179,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+18,0.41785913584183676,0.27856611394557823,0.27856611394557823,0.27856611394557823,0.27856611394557823,0.27856611394557823
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+180,0.49019451530612246,0.32678970025510207,0.32678970025510207,0.32678970025510207,0.32678970025510207,0.32678970025510207
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+181,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+182,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+183,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+184,0.47073301977040816,0.47072305484693877,0.47072305484693877,0.47072305484693877,0.47072305484693877,0.47072305484693877
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+185,0.7972693122483132,0.6008527053350963,0.6215764364438463,0.5863454727897046,0.6219591214305282,0.6219060148209388
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+186,0.6712290307510109,0.62112072551793,0.6099157815420253,0.6093006634610707,0.6098674296162537,0.6098916051108662
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+187,0.730467167376881,0.44631895727040816,0.44631895727040816,0.44631895727040816,0.44631895727040816,0.44631895727040816
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+188,0.6955091590013743,0.5732401353161809,0.5828118671129862,0.5693616124615949,0.5826338567429197,0.5822391448208633
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+189,0.439632493622449,0.4396225286989796,0.4396225286989796,0.4396225286989796,0.4396225286989796,0.4396225286989796
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+19,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+190,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+191,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+192,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+193,0.5873284181308365,0.4722277582908163,0.4722277582908163,0.4722277582908163,0.4722277582908163,0.4722277582908163
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+194,0.4406190210459184,0.440609056122449,0.440609056122449,0.440609056122449,0.440609056122449,0.440609056122449
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+195,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+196,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+197,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+198,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+199,0.8454350779913593,0.38283242984693877,0.38283242984693877,0.38283242984693877,0.38283242984693877,0.38283242984693877
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+2,0.22080187600091514,0.17589760516375105,0.2638574100561118,0.17589760516375105,0.2638574100561118,0.2638574100561118
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+20,0.4004404496173469,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+200,0.8705721514347128,0.5587228138059512,0.6003336498537206,0.551687143557356,0.6011131448403417,0.6005114288182374
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+201,0.762860024646841,0.6055357921113651,0.6559268212743399,0.6169450904263124,0.6565493139802553,0.6564493612004634
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+202,0.5956976873280965,0.4479432397959184,0.4479432397959184,0.4479432397959184,0.4479432397959184,0.4479432397959184
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+203,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+204,0.49099170918367346,0.4909817442602041,0.4909817442602041,0.4909817442602041,0.4909817442602041,0.4909817442602041
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+205,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+206,0.4439273756377551,0.4439174107142857,0.4439174107142857,0.4439174107142857,0.4439174107142857,0.4439174107142857
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+207,0.8783973487032715,0.7186058465914497,0.7497176335783959,0.7171887967539328,0.7501348618182355,0.7501655183100459
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+208,0.6170824909906294,0.6668038836115988,0.6615061166390896,0.6615921963943814,0.6614910604043949,0.6616222041603642
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+209,0.3441581568693207,0.3428548512399724,0.34419239145168523,0.3416728324830348,0.3442232309604323,0.3447539093490049
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+21,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+210,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+211,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+212,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+213,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+214,0.4978077168367347,0.4977977519132653,0.4977977519132653,0.4977977519132653,0.4977977519132653,0.4977977519132653
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+215,0.4517299107142857,0.4517199457908163,0.4517199457908163,0.4517199457908163,0.4517199457908163,0.4517199457908163
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+216,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+217,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+218,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+219,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+22,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+220,0.8489624366860701,0.5265745604351431,0.5570573380876108,0.514803992131218,0.5573951448590905,0.5574072177278435
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+221,0.7078164851856953,0.4910436561971049,0.501541970944448,0.46749051820909016,0.5018089461539051,0.50153354661078
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+222,0.7822770014209599,0.5162081851750375,0.5226159083819224,0.5089180793001469,0.5226366582417082,0.5226649265170477
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+223,0.7171258900095426,0.6028812310593755,0.6303543910456515,0.6003341336743415,0.6304274826176804,0.6303084907227676
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+224,0.49987045599489793,0.49986049107142855,0.49986049107142855,0.49986049107142855,0.49986049107142855,0.49986049107142855
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+225,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+226,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+227,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+228,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+229,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+23,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+230,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+231,0.8323476218719514,0.4261499521683674,0.4261499521683674,0.4261499521683674,0.4261499521683674,0.4261499521683674
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+232,0.8058970736283875,0.41293646364795916,0.41293646364795916,0.41293646364795916,0.41293646364795916,0.41293646364795916
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+233,0.4822325414540816,0.48222257653061223,0.48222257653061223,0.48222257653061223,0.48222257653061223,0.48222257653061223
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+234,0.8243740082647917,0.5644173556560792,0.596036949378344,0.5469624290564817,0.5962633553627839,0.5967027469298082
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+235,0.47823660714285715,0.47822664221938777,0.47822664221938777,0.47822664221938777,0.47822664221938777,0.47822664221938777
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+236,0.4917490433673469,0.49173907844387754,0.49173907844387754,0.49173907844387754,0.49173907844387754,0.49173907844387754
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+237,0.4995615433673469,0.49955157844387754,0.49955157844387754,0.49955157844387754,0.49955157844387754,0.49955157844387754
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+238,0.6204358694087088,0.29417379937573707,0.3198607852952022,0.28733900560086245,0.31986864767655115,0.3197971277987602
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+239,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+24,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+240,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+241,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+242,0.49996014030612246,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+243,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+244,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+245,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+246,0.4999900350765306,0.49998007015306123,0.49998007015306123,0.49998007015306123,0.49998007015306123,0.49998007015306123
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+247,0.5785462769896281,0.4419642857142857,0.4419642857142857,0.4419642857142857,0.4419642857142857,0.4419642857142857
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+248,0.9345424630070447,0.9110682745431131,0.9033526322790064,0.9084855732436132,0.9033049140344888,0.9036662241750507
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+249,0.4846739477040816,0.4846739477040816,0.4846739477040816,0.4846739477040816,0.4846739477040816,0.4846739477040816
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+25,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+250,0.4726462850765306,0.47263632015306123,0.47263632015306123,0.47263632015306123,0.47263632015306123,0.47263632015306123
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+251,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+252,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+253,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+254,0.4963329081632653,0.4963229432397959,0.4963229432397959,0.4963229432397959,0.4963229432397959,0.4963229432397959
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+255,0.4441466039540816,0.44413663903061223,0.44413663903061223,0.44413663903061223,0.44413663903061223,0.44413663903061223
TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+256,0.3287328603316326,0.32872289540816324,0.32872289540816324,0.32872289540816324,0.32872289540816324,0.32872289540816324
