image_id,class,entropy,normalized_entropy,effective_query_count,dominant_share,top1_mass,top3_mass,top5_mass,top10_mass,top20_mass,gini,diffuseness_bin
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+69,3,4.270291679742799,0.8090562550161338,71.54250007422273,0.08102648879867382,0.08102648879867382,0.17837702494836957,0.2454465606061619,0.3900228319925928,0.565348976368577,0.7175830602307425,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+7,0,5.2450616125748,0.9937377171983348,189.62749830802744,0.006974568294557367,0.006974568294557367,0.02069698091662361,0.034155086979550914,0.0675535926267855,0.13316022556164386,0.1330330018004977,very_diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+7,1,3.4131668836820337,0.6466640276017859,30.361242695286094,0.07546264139045206,0.07546264139045206,0.2170452907287166,0.3433696535024226,0.5805935682791018,0.8436902870547643,0.8853029777358397,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+7,2,4.016979579593485,0.761063341541563,55.53311889338298,0.08175637861627874,0.08175637861627874,0.19228042968421247,0.27992543448780055,0.4326486162842127,0.6525458011176104,0.7801535672207269,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+7,3,3.9727612984815304,0.7526856756576616,53.131039127693995,0.06230905034368584,0.06230905034368584,0.17448219789924985,0.27297885245061204,0.4369469559665318,0.6461749777386213,0.7971835419377418,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+70,0,5.175603531507022,0.9805780786621943,176.90334880906983,0.008247780815956627,0.008247780815956627,0.02414734068897693,0.03983047422886273,0.0784969600549939,0.15349131314413322,0.22470799395271857,very_diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+70,1,4.050651348547423,0.7674428484541406,57.434854973939544,0.04704596590123867,0.04704596590123867,0.11876120709513724,0.17509788704106627,0.31112321297761875,0.5448305945325964,0.778299715914011,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+70,2,3.608949586400697,0.6837573299187928,36.92724355668793,0.1339462318986705,0.1339462318986705,0.2637843927170092,0.36736626950542484,0.5592118873405664,0.7677686684373087,0.8537306666006981,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+70,3,4.2480495128586595,0.8048422186944253,69.9688059092259,0.04601463421050561,0.04601463421050561,0.13238311571977335,0.2049690520669916,0.3284586057977474,0.5315448850761376,0.7344508954822995,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+71,0,4.8869538362046026,0.9258900481932804,132.54919190735453,0.011218202580092332,0.011218202580092332,0.0332126057606336,0.054973922178001025,0.10806428817403733,0.2109548232033716,0.4378404074529778,very_diffuse
