image_id,sshr_mIoU,gcqm_mIoU,delta_mIoU,sshr_mDice,gcqm_mDice,delta_mDice
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+246,0.639913770872196,0.34874843386431054,-0.2911653370078855,0.38380053365555883,0.25405355938575386,-0.12974697426980497
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+247,0.3105625514132478,0.13233012375433656,-0.17823242765891123,0.19275389884374128,0.14360361219996812,-0.04915028664377316
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+248,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+249,0.49996014030612246,0.4999900350765306,2.9894770408156468e-05,0.249990034679316,0.24999750874430748,7.4740649914917245e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+25,0.5362194021805168,0.45597634579117113,-0.08024305638934565,0.44367874658168893,0.40172551927787936,-0.04195322730380957
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+250,0.22548340592300273,0.3056683299528045,0.08018492402980179,0.22053360580599937,0.2641351487650189,0.04360154295901955
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+251,0.5489385006044659,0.42482036367458037,-0.12411813692988555,0.45149167573943005,0.38892225578763784,-0.06256941995179222
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+252,0.49672154017857145,0.49672154017857145,0.0,0.24917768913149976,0.24917768913149976,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+253,0.42319036989795916,0.42319036989795916,0.0,0.2291999481887656,0.2291999481887656,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+254,0.20976163903061223,0.20976163903061223,0.0,0.1477690730912869,0.1477690730912869,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+255,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+256,0.507262891004801,0.48182077975001264,-0.025442111254788402,0.4318999574784418,0.41946279912210827,-0.012437158356333522
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+257,0.3245907738095238,0.3246904230442177,9.96492346939104e-05,0.24667797568560929,0.24671633804807624,3.836236246695934e-05
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+258,0.4549993769202258,0.4466129354826623,-0.008386441437563508,0.39948910857416176,0.4010452941699403,0.0015561855957785253
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+259,0.4773696588010204,0.4773696588010204,0.0,0.24421141709403452,0.24421141709403452,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+26,0.25685907730000723,0.05925807823129251,-0.19760099906871473,0.27404940806668904,0.07547042100988223,-0.19857898705680682
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+260,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+261,0.4986049107142857,0.4986049107142857,0.0,0.2496507404302878,0.2496507404302878,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+262,0.2378726881377551,0.2378726881377551,0.0,0.16118816427404217,0.16118816427404217,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+263,0.7158709352080943,0.5655644130143291,-0.15030652219376517,0.4170541844253578,0.3612400985599861,-0.055814085865371676
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+264,0.4898200670162094,0.23127258715986396,-0.2585474798563454,0.327739587124413,0.20480885761686807,-0.12293072950754491
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+265,0.5100173686051661,0.3955170765431484,-0.11450029206201773,0.32721696184136334,0.27535987715313104,-0.0518570846882323
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+266,0.39229209615661514,0.3354943670211766,-0.05679772913543857,0.2742702428722593,0.24863761407600898,-0.025632628796250334
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+267,0.42793641984202463,0.4922272204061606,0.064290800564136,0.28221533236567153,0.3293173906116611,0.047102058245989564
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+268,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+269,0.4764030612244898,0.4999900350765306,0.023586973852040838,0.24395819725669496,0.24999750874430748,0.006039311487612525
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+27,0.17104541430775022,0.21490554134395354,0.04386012703620332,0.1803294192084467,0.2160651166709241,0.0357356974624774
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+270,0.0,0.16639429209183673,0.16639429209183673,0.0,0.1664849846456536,0.1664849846456536
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+271,0.4989536830357143,0.3326291454081633,-0.166324537627551,0.24973814677745967,0.24973565030026135,-2.4964771983271294e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+272,0.5519606250587735,0.434629691588926,-0.11733093346984752,0.4521078389094858,0.3946526205557721,-0.0574552183537137
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+273,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+274,0.31595782844387754,0.31595782844387754,0.0,0.19361161657486903,0.19361161657486903,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+275,0.4259008290816326,0.4259008290816326,0.0,0.2299926815618408,0.2299926815618408,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+276,0.19042304421768708,0.19042304421768708,0.0,0.18178589548452562,0.18178589548452562,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+277,0.3324497767857143,0.33254942602040816,9.96492346938549e-05,0.24966822658378152,0.24970568868846899,3.746210468746902e-05
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+278,0.4468675334091321,0.2817482461734694,-0.16511928723566272,0.3930721705335082,0.22903323360730987,-0.1640389369261983
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+279,0.4905632174744898,0.4905632174744898,0.0,0.24761832905789447,0.24761832905789447,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+28,0.6786599995564302,0.5408816802885608,-0.13777831926786943,0.6050710601803945,0.5193237904366148,-0.08574726974377966
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+280,0.3123106664540816,0.3123106664540816,0.0,0.19223597531803183,0.19223597531803183,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+281,0.2198760363520408,0.2198760363520408,0.0,0.15271798563142813,0.15271798563142813,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+282,0.06280891262755102,0.06280891262755102,0.0,0.05579950069937499,0.05579950069937499,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+283,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+284,0.45189627990933856,0.38243974970548217,-0.06945653020385639,0.3076814293042052,0.2747670477342665,-0.0329143815699387
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+285,0.5811362845210063,0.4107354666249101,-0.17040081789609618,0.36496174816909055,0.2911310391582942,-0.07383070901079636
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+286,0.2662030499858797,0.3539436583083937,0.08774060832251401,0.173715733701912,0.2565307584776136,0.08281502477570157
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+287,0.42870685146443516,0.3596038179916318,-0.06910303347280333,0.23080848966949422,0.20916834619918623,-0.021640143470307988
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+288,0.5545795970463305,0.5674838844657057,0.012904287419375216,0.356186842141788,0.36145566821570463,0.005268826073916655
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+289,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+29,0.3544166611822353,0.33662828276584644,-0.01778837841638886,0.34322426647925597,0.32758537110901376,-0.015638895370242212
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+290,0.2810108418367347,0.24283854166666666,-0.038172300170068035,0.17990201081963866,0.21073446327683615,0.030832452457197485
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+291,0.39676339285714285,0.4999900350765306,0.10322664221938777,0.22121966397013068,0.24999750874430748,0.028777844774176803
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+292,0.3384566602600731,0.32233402802082267,-0.016122632239250423,0.26349601227149544,0.24767716905803433,-0.01581884321346111
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+293,0.22738626700680273,0.3000899931831679,0.0727037261763652,0.2027629022321217,0.3062313000220884,0.10346839778996672
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+294,0.4934231505102041,0.4934231505102041,0.0,0.24834490229908118,0.24834490229908118,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+295,0.24450932716836735,0.24450932716836735,0.0,0.16420837069853975,0.16420837069853975,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+296,0.48857023278061223,0.48857023278061223,0.0,0.2471095206894814,0.2471095206894814,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+297,0.37917029613878567,0.24318399234693877,-0.1359863037918469,0.3416294647219993,0.2109077919384204,-0.13072167278357888
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+298,0.34702879863308994,0.33426538475521994,-0.01276341387787,0.32453852386472176,0.3153294049264278,-0.009209118938293959
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+299,0.4939811862244898,0.4939811862244898,0.0,0.2484861851866704,0.2484861851866704,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+3,0.399673207429783,0.22624362244897958,-0.17342958498080344,0.3624871878842761,0.20215595023269067,-0.1603312376515854
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+30,0.47196867028061223,0.3146391369047619,-0.15732953337585032,0.24279006346179477,0.24278742643892637,-2.6370228684013952e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+300,0.014914168792517007,0.014914168792517007,0.0,0.02141317410961256,0.02141317410961256,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+301,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+302,0.49667171556122447,0.3311078337585034,-0.16556388180272108,0.24916515027295086,0.24916264235080035,-2.5079221505075466e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+303,0.36942142442128295,0.24093427569074483,-0.12848714873053813,0.2515979073085458,0.18334433332525896,-0.06825357398328685
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+304,0.46721662017415244,0.4254088220531804,-0.04180779812097202,0.317815874625456,0.29449763888915725,-0.023318235736298765
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+305,0.28731223979524917,0.24357127404342044,-0.04374096575182873,0.195671814747648,0.17232426935178186,-0.023347545395866143
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+306,0.5383120272227163,0.31761813447296167,-0.22069389274975465,0.32173410780343037,0.21996585893820608,-0.10176824886522429
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+307,1.0,0.4999889938145238,-0.5000110061854762,0.25,0.24999724842334659,-2.7515766534147446e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+308,0.49214900159515695,0.5144090705504977,0.022260068955340717,0.30631478111285604,0.3364623150389684,0.030147533926112358
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+309,0.5588298760846855,0.5643836831175758,0.005553807032890323,0.4556438756289459,0.45834946096446383,0.0027055853355179016
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+31,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+310,0.4997508769132653,0.3331606079931973,-0.166590268920068,0.249937703708872,0.24993521121145068,-2.492497421319184e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+311,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+312,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+313,0.5261355359345157,0.48628855588231973,-0.039846980052195946,0.4405384934078591,0.4213754279108781,-0.01916306549698099
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+314,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+315,0.31931600765306123,0.31931600765306123,0.0,0.19486742884942837,0.19486742884942837,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+316,0.43117227359693877,0.43117227359693877,0.0,0.23152121568837283,0.23152121568837283,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+317,0.46566097273981594,0.3424969483471492,-0.12316402439266672,0.4103426644574061,0.33923620009132527,-0.07110646436608081
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+318,0.19433718879482487,0.1827218577124999,-0.011615331082324959,0.18458563723683213,0.17772050544850299,-0.0068651317883291485
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+319,0.17379823022959184,0.17379823022959184,0.0,0.1289690462457666,0.1289690462457666,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+32,0.47124539192761333,0.024766650058129877,-0.44647874186948344,0.2984032281028159,0.034580635586145485,-0.2638225925166704
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+320,0.2314453125,0.23143866921768708,-6.6432823129236596e-06,0.2048991354466859,0.20489566424353636,-3.4712031495298667e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+321,0.2940218980041989,0.29399181547619047,-3.008252800845712e-05,0.23433445942368178,0.23432171979243885,-1.2739631242930649e-05
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+322,0.6131340631864814,0.14383657199800698,-0.46929749118847447,0.37996112090811046,0.15071840280678306,-0.2292427181013274
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+323,0.5144800639044294,0.15280518186347783,-0.36167488204095155,0.33876042376694715,0.15716218432272877,-0.18159823944421838
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+324,0.49874268461950977,0.563384289450763,0.06464160483125325,0.3306700624960501,0.3585608822737798,0.027890819777729725
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+325,0.31909679478411523,0.24018906475562118,-0.07890773002849405,0.1947857669667831,0.1638139782890261,-0.03097178867775699
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+326,0.3588966836734694,0.25001992984693877,-0.10887675382653061,0.20892890291442362,0.16667552414104642,-0.042253378773377204
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+327,0.4676937181122449,0.19062234268707481,-0.27707137542517013,0.24165379466584286,0.18190693546342082,-0.05974685920242204
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+328,0.45632856776360287,0.45632856776360287,0.0,0.23858357009596506,0.23858357009596506,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+329,0.49418048469387754,0.49418048469387754,0.0,0.24853660492342233,0.24853660492342233,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+33,0.4896663743622449,0.326437606292517,-0.16322876806972791,0.24738961888939234,0.2473870753368105,-2.54355258183514e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+330,0.3940942345725111,0.2741887480105491,-0.11990548656196198,0.35971839279241435,0.2854483679738845,-0.07427002481852985
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+331,0.3420291452989496,0.25995499461892185,-0.08207415068002777,0.31437709133559627,0.21907981530343007,-0.0952972760321662
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+332,0.2875854891465953,0.29685548617305973,0.009269997026464416,0.2315805856858942,0.23552900097908533,0.003948415293191121
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+333,0.29405811427114864,0.3227935388036092,0.028735424532460585,0.3049601366367466,0.3255056719726684,0.020545535335921794
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+334,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+335,0.4156867825255102,0.4156867825255102,0.0,0.22698087952030122,0.22698087952030122,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+336,0.6156500121880873,0.4700852903332199,-0.14556472185486746,0.3808106787889663,0.3197504530305365,-0.06106022575842979
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+337,0.09031210140306123,0.09031210140306123,0.0,0.0764952143013893,0.0764952143013893,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+338,0.4999900350765306,0.4999900350765306,0.0,0.24999750874430748,0.24999750874430748,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+339,0.5489204026629644,0.3308271650657274,-0.21809323759723698,0.3359697897744738,0.23762900036422543,-0.09834078941024835
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+34,0.27091111798258927,0.039560746173469385,-0.23135037180911988,0.20272563621337866,0.03666014109998892,-0.16606549511338975
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+340,0.33398173151343735,0.3607242766420252,0.02674254512858787,0.2407253705170242,0.2537765565511186,0.013051186034094386
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+341,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+342,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+343,0.17761479591836735,0.4999900350765306,0.32237523915816324,0.13105882352941176,0.24999750874430748,0.11893868521489573
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+344,0.4864477040816326,0.4999900350765306,0.013542330994897989,0.24656537902052691,0.24999750874430748,0.0034321297237805692
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+345,0.364084134080584,0.3069395546692103,-0.057144579411373686,0.24349772315786852,0.22613174052108737,-0.017365982636781158
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+346,0.5641139156247611,0.4306993797511244,-0.13341453587363672,0.3473927414700147,0.29371966491902207,-0.05367307655099263
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+347,0.5714329575648928,0.3867159152275873,-0.18471704233730546,0.3423180144117897,0.253749126238974,-0.08856888817281572
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+348,1.0,0.4999886037288599,-0.5000113962711401,0.25,0.24999715089974586,-2.8491002541375376e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+349,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+35,0.7602627125611597,0.6105549164493878,-0.14970779611177198,0.43116398127299094,0.3782492542340896,-0.05291472703890132
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+350,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+351,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+352,0.4781801855731817,0.4781801855731817,0.0,0.24442336525810104,0.24442336525810104,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+353,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+354,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+355,0.9552137077957092,0.8680918692847164,-0.08712183851099287,0.48854665238911305,0.46469302373862625,-0.02385362865048679
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+356,0.4999900350765306,0.4999900350765306,0.0,0.24999750874430748,0.24999750874430748,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+357,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+358,0.6640128202738286,0.4344463437172459,-0.2295664765565827,0.39701781895866295,0.30219982986248706,-0.09481798909617589
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+359,0.26499885819726954,0.299180218962585,0.03418136076531547,0.1868174425793965,0.23650103454432786,0.049683591964931356
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+36,0.6790561442925371,0.5718496835963416,-0.10720646069619555,0.4042767573751047,0.36356687787489056,-0.04070987950021415
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+360,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+361,0.49521683673469385,0.4999900350765306,0.00477319834183676,0.24879846203140019,0.24999750874430748,0.001199046712907298
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+362,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+363,0.49996014030612246,0.4999900350765306,2.9894770408156468e-05,0.249990034679316,0.24999750874430748,7.4740649914917245e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+364,0.3529243190814866,0.30212735528620976,-0.05079696379527682,0.23001957953264024,0.23772308869533906,0.007703509162698824
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+365,0.46124383516015366,0.4302747211039778,-0.03096911405617586,0.3138464217380261,0.3001454609097325,-0.01370096082829364
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+366,0.7088696823827187,0.6935503073003685,-0.015319375082350262,0.4148132035278696,0.4094372076602374,-0.005375995867632211
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+367,0.5768851672883275,0.6373096865617627,0.06042451927343517,0.3641494305439106,0.3864776486928575,0.02232821814894692
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+368,0.40384468691603803,0.36119836786496273,-0.0426463190510753,0.27818822590032033,0.25706262041667904,-0.021125605483641285
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+369,0.4614848305586073,1.0,0.5385151694413928,0.23998549737414576,0.25,0.010014502625854238
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+37,0.5149100013671865,0.5040425153257052,-0.010867486041481245,0.338365023266023,0.33367487759803793,-0.004690145667985091
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+370,0.4992725605867347,0.4992725605867347,0.0,0.2498180077583542,0.2498180077583542,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+371,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+372,1.0,1.0,0.0,0.25,0.25,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+373,0.6171607697129664,0.5779715738285227,-0.039189195884443695,0.36378116112741266,0.3454623001672011,-0.01831886096021157
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+374,0.7346024547151037,0.6668643315058638,-0.06773812320923989,0.42255281742581746,0.3996811600849357,-0.022871657340881757
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+375,0.499012803028761,0.4990026257403977,-1.0177288363277803e-05,0.24975295687696744,0.2497504074979625,-2.549379004929131e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+376,0.4660280970625798,0.3254698047801496,-0.14055829228243022,0.2412083553675304,0.19714216249668465,-0.04406619287084576
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+377,0.32567582297798126,0.2012753433616743,-0.12440047961630696,0.19721772995808443,0.18824548883678255,-0.008972241121301877
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+378,0.27219591475824984,0.3236283148171796,0.05143240005892974,0.1892862577671442,0.24630685499546456,0.05702059722832037
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+379,0.30922154017857145,0.3114636479591837,0.0022421077806122347,0.1910611154210844,0.19191472639748502,0.0008536109764006317
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+38,0.0504524075255102,0.4495376275510204,0.39908522002551017,0.0458281286772027,0.2367139618839728,0.1908858332067701
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+380,1.0,0.4999900350765306,-0.5000099649234694,0.25,0.24999750874430748,-2.49125569251607e-06
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+381,0.39291693239795916,0.4999900350765306,0.10707310267857145,0.22001874874450372,0.24999750874430748,0.02997875999980376
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+382,0.49123086734693877,0.4999900350765306,0.008759167729591844,0.24778832234196557,0.24999750874430748,0.0022091864023419117
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+383,0.536522972094253,0.32870960884353745,-0.2078133632507156,0.3034755455618248,0.2482539937384603,-0.05522155182336452
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+384,0.7338318253690947,0.520813771763836,-0.21301805360525872,0.42323632547456913,0.3422050792123432,-0.08103124626222591
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+385,0.6074120169894619,0.6336327726876076,0.026220755698145748,0.37785589461202207,0.3876517218463618,0.009795827234339749
