group,variant,targets,purity_pixel_mean,purity_image_mean,purity_eligible_images,purity_p05,purity_p25,purity_p50,purity_p75,purity_p95,mass_pixel_mean,mass_image_mean,mass_eligible_images,mass_p05,mass_p25,mass_p50,mass_p75,mass_p95,neff_pixel_mean,neff_image_mean,neff_eligible_images,neff_p05,neff_p25,neff_p50,neff_p75,neff_p95,same_mass_pixel_mean,same_mass_image_mean,same_mass_eligible_images,same_mass_p05,same_mass_p25,same_mass_p50,same_mass_p75,same_mass_p95,wrong_mass_pixel_mean,wrong_mass_image_mean,wrong_mass_eligible_images,wrong_mass_p05,wrong_mass_p25,wrong_mass_p50,wrong_mass_p75,wrong_mass_p95,fg_mass_pixel_mean,fg_mass_image_mean,fg_mass_eligible_images,fg_mass_p05,fg_mass_p25,fg_mass_p50,fg_mass_p75,fg_mass_p95,purity_gain_image_mean,purity_gain_pixel_mean,uniform_purity_image_mean,pair_auroc,pair_auprc,pair_prevalence,pair_auprc_over_prevalence,pair_positive,pair_negative,pair_image_balanced_auroc,pair_image_balanced_auprc,pair_auroc_eligible_images,pair_auroc_excluded_images,neighbor_accuracy,neighbor_miou,neighbor_dice,neighbor_iou_class0,neighbor_iou_class1,neighbor_iou_class2,neighbor_iou_class3,neighbor_nll,neighbor_brier,neighbor_targets,neighbor_coverage,net_repair_vs_raw,echo_count,echo_fraction,non_echo_count,srsc_correct_deep_wrong_count,srsc_wrong_deep_correct_count,srsc_correct_deep_wrong_given_non_echo,srsc_wrong_deep_correct_given_non_echo
boundary,U,201144,0.5144854989348573,0.542157152337921,2151,0.1507568359375,0.3580322265625,0.5179443359375,0.6649169921875,0.8841552734375,168.6301903114187,158.58005285198394,2151,95.01953125,134.01171875,163.98046875,223.97265625,223.97265625,168.6301903114187,158.58005285198394,2151,95.01953125,134.01171875,163.98046875,223.97265625,223.97265625,83.11961082607485,80.00793733184963,2151,18.01953125,51.98046875,82.98828125,113.01171875,152.00390625,78.52541462832598,69.32201885594549,2151,14.02734375,49.02734375,78.01171875,105.02734375,149.98046875,161.64502545440084,149.32995618779515,2151,82.98828125,124.00390625,163.98046875,208.98828125,223.97265625,0.0,0.0,0.542157152337921,0.5,0.5142107565167382,0.5142107565167382,1.0,16719011,15794916,0.5,0.5468424045567704,2102,1316,0.48893827307799387,0.23875970192102672,0.3662095010167032,0.38535170413343,0.3456830245910519,0.16482579022988506,0.05917828872973992,1.0389898404157991,0.6088578987998036,201144,1.0,-0.012508451656524679,,,,,,,
boundary,SR,201144,0.5147543966911023,0.5424682594663255,2151,0.1446533203125,0.3526611328125,0.5177001953125,0.6724853515625,0.8902587890625,131.3164521122123,123.49745660926276,2151,68.22265625,100.87109375,131.00390625,165.29296875,188.15234375,158.35920678475438,148.74801342384907,2151,85.23046875,122.74609375,158.18359375,201.82421875,217.46484375,65.05436341863614,62.674094811303064,2151,13.31640625,38.74609375,63.19140625,88.45703125,123.62109375,61.08767380783947,53.966945728015986,2151,10.41796875,36.55859375,59.69140625,82.16796875,119.30078125,126.14203722202447,116.64104053530787,2151,61.27734375,96.00390625,124.98828125,160.26171875,186.94921875,0.00031110712840449496,0.00026889775624505674,0.542157152337921,0.5070698383445466,0.5197289741892852,0.5142107565167382,1.0107314318158713,16719011,15794916,0.5032705438566765,0.5497425272123809,2102,1316,0.4920952153680945,0.2518864139482882,0.3870675912192869,0.3855793027941596,0.3426953187643054,0.19680439824757323,0.0824666359871146,1.0394227951088413,0.6117986043407146,201144,1.0,-0.009351509366424055,,,,,,,
boundary,SC,201144,0.5274456638683483,0.5530971830461006,2151,0.1480712890625,0.3587646484375,0.5323486328125,0.6971435546875,0.8980712890625,110.45735785492289,103.66082812351253,2151,44.32421875,78.77734375,107.65234375,141.99609375,182.95703125,146.59480538911762,137.57045393157014,2151,72.70703125,110.27734375,144.94921875,187.27734375,217.08203125,56.172961853486065,53.87498987774601,2151,10.08984375,30.32421875,51.70703125,77.73828125,116.18359375,50.03968207183512,44.16262749320465,2151,7.41015625,26.05859375,45.47265625,69.31640625,107.92578125,106.21264392655272,98.03761737459158,2151,39.73046875,74.40234375,103.27734375,137.40234375,180.11328125,0.010940030708179442,0.012960164933491058,0.542157152337921,0.5397025465798129,0.5439875358404782,0.5142107565167382,1.0579077332521158,16719011,15794916,0.5338938789307577,0.5725692486699552,2102,1316,0.5087002346577576,0.2779178960784071,0.4239749206490293,0.37343062452060877,0.36862593562606444,0.25077143375753785,0.11884359040941747,1.0458268231938843,0.6126822057185287,201144,1.0,0.007253509923239073,,,,,,,
boundary,SRSC,201144,0.5290048077681563,0.5544169000294981,2151,0.1387939453125,0.3504638671875,0.5352783203125,0.7088623046875,0.9058837890625,88.49815881224552,83.25380112428641,2151,30.98046875,61.05859375,86.16015625,114.70703125,152.22265625,135.1825275553376,126.74228713603138,2151,63.79296875,99.77734375,132.64453125,173.49609375,206.74609375,45.388585385993736,43.6701894937612,2151,7.19140625,22.88671875,40.38671875,62.97265625,99.94140625,39.865187264946734,35.27188821518683,2151,5.33203125,19.49609375,34.97265625,55.37109375,90.58984375,85.25377264896414,78.94207770564981,2151,27.64453125,57.77734375,82.71484375,111.26171875,150.03515625,0.012259747691577038,0.014519308833298994,0.542157152337921,0.5385423877441458,0.5448359697524545,0.5142107565167382,1.0595577063443236,16719011,15794916,0.5332839331466441,0.5744407039737295,2102,1316,0.509774092192658,0.28677443186442114,0.43733360691201506,0.3738823124360779,0.36621660649819493,0.2602204686942385,0.14677833982917324,1.0568348536613488,0.6214829501436336,201144,1.0,0.008327367458139442,167629,0.8333780773972875,33515,14146,11483,0.42207966582127404,0.34262270625093244
interior,U,2277999,0.9235330010802104,0.9133096667037055,3416,0.5704345703125,0.9244384765625,0.9998779296875,0.9998779296875,0.9998779296875,167.93284369308327,167.2034220730183,3416,89.00390625,134.01171875,163.98046875,208.98828125,223.97265625,167.93284369308327,167.2034220730183,3416,89.00390625,134.01171875,163.98046875,208.98828125,223.97265625,150.9904337095846,145.5322077952602,3416,68.98828125,117.00390625,148.99609375,194.00390625,223.97265625,12.534623588509039,13.924012043468483,3416,0.02734375,0.02734375,0.02734375,12.00390625,71.01171875,163.52505729809363,159.4562198387287,3416,86.98046875,124.98828125,163.98046875,208.98828125,223.97265625,0.0,0.0,0.9133096667037055,0.5,0.9233473829906118,0.9233473829906118,1.0,343956057,28553860,0.5,0.9120579580649956,2103,1315,0.8072180892089944,0.5196634690573525,0.6379076857958454,0.7592539493616101,0.7081909167195399,0.5100070535770996,0.10120195657116038,0.6090931890342685,0.3123031659135111,2277999,1.0,0.07417430824157517,,,,,,,
interior,SR,2277999,0.9239840550540963,0.9138009447133844,3416,0.5675048828125,0.9283447265625,0.9998779296875,0.9998779296875,0.9998779296875,136.15817314713019,135.03917144333394,3416,69.04296875,104.09765625,135.54296875,171.36328125,199.19921875,159.74499592288274,158.86033752293557,3416,85.99609375,123.07421875,160.15234375,203.79296875,220.41796875,123.0319681431392,118.27036099162825,3416,50.39453125,90.04296875,120.50390625,158.34765625,197.50390625,9.736337327600165,10.804142378365233,3416,0.02734375,0.02734375,0.02734375,8.83203125,55.69921875,132.76830547066157,129.07450336977965,3416,63.90234375,100.76171875,131.49609375,168.41015625,198.76171875,0.0004912780096788566,0.0004510539738858954,0.9133096667037055,0.5688125078511426,0.9384866556181536,0.9233473829906118,1.0163960746588219,343956057,28553860,0.5337416313638714,0.9186906493421414,2103,1315,0.8180359166092698,0.554413347978135,0.6798353499657002,0.7664489458151836,0.7188023017754601,0.555022807806871,0.17737933651502547,0.5728110809386145,0.29064718165501896,2277999,1.0,0.08499213564185058,,,,,,,
interior,SC,2277999,0.9337094500432465,0.9247620639620283,3416,0.6082763671875,0.9449462890625,0.9998779296875,0.9998779296875,0.9998779296875,125.53770162455135,123.85193151134331,3416,50.94140625,91.51953125,123.34765625,162.12109375,200.51171875,154.60650220758802,153.36185832118633,3416,78.61328125,117.27734375,153.69921875,197.06640625,221.40234375,115.26677440255888,110.61692495453899,3416,37.65234375,78.72265625,112.30078125,151.78515625,198.43359375,7.346855584851765,8.158438288066465,3416,0.02734375,0.02734375,0.02734375,5.76953125,43.06640625,122.61362998729724,118.77536324250612,3416,47.00390625,88.07421875,120.17578125,159.05859375,199.91015625,0.011452397258322686,0.010176448963036044,0.9133096667037055,0.6867214622453534,0.9588489155555416,0.9233473829906118,1.0384487282023203,343956057,28553860,0.6466158242690423,0.9398454754118883,2103,1315,0.8188208159880668,0.5736461438804785,0.7038625307304793,0.7625668329043982,0.7144049033882289,0.5827871332056065,0.2348257060236804,0.5611949880742296,0.2826884615526833,2277999,1.0,0.08577703502064751,,,,,,,
interior,SRSC,2277999,0.934959790167285,0.9261646026500214,3416,0.6107177734375,0.9488525390625,0.9998779296875,0.9998779296875,0.9998779296875,105.97458424439642,104.13832519318862,3416,33.93359375,73.85546875,104.48046875,138.16796875,180.16796875,144.76540575209455,143.37114505253518,3416,70.35546875,108.96484375,143.30859375,185.19921875,215.00390625,97.89948387613852,93.72365262463443,3416,25.73046875,62.64453125,95.51171875,131.05859375,178.69140625,5.759403694975152,6.391634708897169,3416,0.02734375,0.02734375,0.02734375,4.29296875,33.76953125,103.65888757113466,100.11528733356259,3416,31.52734375,70.90234375,101.91015625,135.98046875,179.73046875,0.012854935946315866,0.011426789087074618,0.9133096667037055,0.6837912334533706,0.9596067501020517,0.9233473829906118,1.039269475150295,343956057,28553860,0.643921713514934,0.9401984555335744,2103,1315,0.8251202041791941,0.6006937744757711,0.7346163491449474,0.765771376988442,0.7205275481783313,0.5923943890375416,0.32408178369876955,0.5374019236347737,0.26975119192291763,2277999,1.0,0.0920764232117749,1998227,0.8771851963060563,279772,158980,82049,0.568248430865133,0.29327094920149266
