DD_minus_C0,DD_minus_UC,UC_minus_C0,replicate
-0.001467566407592491,0.0008328988735433196,-0.0023004652811358106,345
-0.0016260071491361883,-0.0009858563383373653,-0.000640150810798823,346
-0.0030499957034760827,0.0007198516206409211,-0.003769847324117004,347
-0.0029691376831451066,-0.00012593853702302926,-0.0028431991461220774,348
-0.0007909285553724388,0.001057774876467077,-0.0018487034318395157,349
-0.0006977933988668861,-2.2147988114062933e-05,-0.0006756454107528231,350
0.002335030686008377,0.0032685192211237,-0.0009334885351153233,351
-0.0025528386216389087,-0.0005468568662411188,-0.00200598175539779,352
-0.0009354211486263253,-0.00048233705707056984,-0.00045308409155575546,353
-0.0012373642720049371,-0.00023602768464237034,-0.0010013365873625668,354
-0.0017429179674061102,-0.0008020752030861722,-0.000940842764319938,355
-0.00017962368492863146,-0.0003265456753632767,0.00014692199043464527,356
-0.001356396265644877,-0.0013793290656278767,2.2932799982999796e-05,357
-0.0014227023678082817,-0.0011441544823760363,-0.0002785478854322454,358
-0.0004614213298745895,0.0029087505433478267,-0.003370171873222416,359
-0.002662039779725789,0.00022421607974532076,-0.0028862558594711096,360
0.002174520565471849,0.004545865477675881,-0.002371344912204032,361
-0.0017521672894532658,-0.0007236017577119114,-0.0010285655317413545,362
0.0014048150097012435,0.0025086301211978412,-0.0011038151114965977,363
0.00032966477537010874,0.002597681663967011,-0.002268016888596902,364
0.0004413656856609993,0.0011334769443998027,-0.0006921112587388034,365
-0.001622166744456477,-0.0010179932775528089,-0.000604173466903668,366
-0.00016119065238828778,0.0015096304845746422,-0.00167082113696293,367
0.0003300917431847683,0.0004230128009525824,-9.292105776781412e-05,368
-0.0002892154525814261,0.002597790857190696,-0.002887006309772122,369
-0.00028003890424443956,0.0023518293570178317,-0.0026318682612622712,370
0.0012254620916113401,0.0034396921381605328,-0.0022142300465491926,371
-0.001182449222337123,0.0029968284393177003,-0.004179277661654823,372
-0.0018474195093397539,0.0004609268323690907,-0.0023083463417088446,373
-0.00024285977496596445,0.0016653843571871052,-0.0019082441321530696,374
-2.2340932125830548e-05,0.0004819709934027472,-0.0005043119255285777,375
-0.0023572609438837766,-0.0009562428267623213,-0.0014010181171214553,376
-0.001464077034708744,0.0015848522141410637,-0.0030489292488498076,377
-0.002165148296941255,-0.0019036864402351972,-0.0002614618567060578,378
-0.0008841702950594943,-0.0011929408697168853,0.000308770574657391,379
0.002326095340173584,0.004962594245509044,-0.0026364989053354604,380
-0.000403422197301051,-0.000869096795896529,0.000465674598595478,381
-0.001001302984927066,0.000513645255823203,-0.001514948240750269,382
-0.0024986804176927446,-0.00165822303795371,-0.0008404573797390347,383
-0.001028474844164018,0.0008229651980289354,-0.0018514400421929533,384
0.002471578929536533,0.0013215761145600746,0.0011500028149764585,385
-0.000909597770390902,0.0010030225227004586,-0.0019126202930913605,386
-0.002782008472255404,0.0002647248160371207,-0.0030467332882925247,387
-0.0021117534629787604,-0.0017517152968345995,-0.00036003816614416095,388
0.0004045043105318502,0.002329615612503999,-0.0019251113019721489,389
0.0005597554645051517,0.0008635396061452694,-0.0003037841416401177,390
-0.0006134074139376722,-0.00014242665594599302,-0.00047098075799167916,391
-0.0011733801048813275,1.7869283061910934e-05,-0.0011912493879432384,392
-0.0003925850741117731,0.000504824592652664,-0.0008974096667644371,393
-0.004239842136014249,-0.0011791404992913534,-0.0030607016367228956,394
-0.0009221053044985439,0.001523651686189953,-0.002445756990688497,395
-0.001355487727431326,-0.0017461554799530488,0.0003906677525217228,396
0.0005536718829470821,0.0011878292068789875,-0.0006341573239319054,397
-0.0008178380382259931,0.000497776554416296,-0.001315614592642289,398
-0.0018488717648874609,-0.0006728809367323452,-0.0011759908281551157,399
0.0001970857778890167,0.001234838670490901,-0.0010377528926018842,400
-0.0007097697393885216,0.0005140800331445705,-0.0012238497725330921,401
-0.002232412579173171,0.00031628559727248096,-0.0025486981764456518,402
-0.0024757327217966862,0.0001653674408619299,-0.002641100162658616,403
-0.0009583825917597322,0.0005197876969043058,-0.001478170288664038,404
-0.0013902487777446293,-0.0015544577921904335,0.00016420901444580416,405
-0.0009046349592297664,-0.00022746920333249765,-0.0006771657558972688,406
-2.365268936255216e-05,0.0018812859430712425,-0.0019049386324337947,407
-0.0011446355715316603,-0.0002452428491498404,-0.0008993927223818199,408
-0.0016623402564890366,-0.0009391560425792145,-0.0007231842139098221,409
-0.0033356318028570087,-0.0020196456113840133,-0.0013159861914729953,410
-0.001745254279583719,0.0015547870056891178,-0.0033000412852728367,411
-0.002792377688478398,-0.0010469783191411342,-0.0017453993693372638,412
-0.0011602484744448471,-0.00014659712773135158,-0.0010136513467134955,413
