S_JS_enrichment20,S_JS_error_minus_correct_mean,S_JS_image_balanced_AUPRC,S_JS_image_balanced_AUROC,S_JS_net_correction20,boundary_AUROC,boundary_enrichment20,boundary_net20,ch_harmed_vs_stable_AUROC,class0_AUROC,class0_enrichment20,class0_net20,class1_AUROC,class1_enrichment20,class1_net20,class2_AUROC,class2_enrichment20,class2_net20,class3_AUROC,class3_enrichment20,class3_net20,interior_AUROC,interior_enrichment20,interior_net20,replicate
2.3589761300979504,0.1413194306352798,0.5841451828528906,0.7662585066370841,0.27054093776281396,0.5796336714102954,1.1979484477345637,0.0004775977717613971,0.8093828219466179,0.7532135841271219,2.8513106927238216,-0.2172760933124221,0.6702861635880452,2.472770363582494,0.1302083294120206,0.7078904457529149,1.5893222164962648,0.5615810812564647,0.6976382466565603,1.0620136499631367,0.7829074579336476,0.7822460347331008,2.557866888103231,0.30287503287596657,0
2.3839173904208257,0.1406249631819633,0.5730069543822036,0.7669873479732103,0.24749658929967974,0.5813414457299299,1.1942069364773173,-0.011713167566924096,0.8170452303918535,0.7517400724243625,2.7690860979444927,-0.2171810030450073,0.6755075408864785,2.5219180593688453,0.14334618160572618,0.6961654946980542,1.5797649192330578,0.5401483842139431,0.689888082276194,1.0599141759892357,0.7793880640181622,0.7828398799105959,2.5875533458094777,0.2785771365493608,1
2.3491474802893584,0.1378191145265189,0.5731457832943037,0.7668142857323977,0.24487052502249124,0.5752650970834913,1.184711444311988,-0.008346845482388671,0.8151419418182148,0.7532556554997325,2.775778702162887,-0.2249505158031033,0.6661064495569298,2.500303456232215,0.13561156887449924,0.7055439345347735,1.5621874023782754,0.5539187979169224,0.6821215346505801,1.0665305971814107,0.7632141191746313,0.7840395742121969,2.562651559248131,0.2769526905981127,2
2.3145644074119636,0.13926927994591953,0.5714533246636672,0.7619717266629782,0.24449284445215969,0.5812908959535829,1.1982153954372847,-0.003370070315323391,0.8168618141258513,0.739106279775326,2.6629361788281805,-0.240044973066754,0.6687127716349818,2.4743624801695785,0.11900330509210065,0.7243067539124209,1.5804641081595021,0.5542941621814055,0.6731802612483796,1.0478625910516197,0.7781507115740961,0.7780900212917302,2.510491342317155,0.27477046351953827,3
2.359117412473352,0.14000337277529334,0.5723194795464545,0.7649486530219035,0.23823156654155678,0.5827635147294503,1.199667560044532,-0.0030975174494955893,0.8158282796916683,0.7445323139940333,2.7418869033645548,-0.21676193509790723,0.6765599123411871,2.502539152531804,0.12746493100921713,0.7048195327988459,1.538057806785385,0.5310699381916508,0.6846990853361064,1.0679382930084964,0.7804417461399142,0.7815576445999961,2.5591984216210584,0.26742624575156054,4
2.329461862495085,0.13987098401615994,0.5756161515226963,0.7652225660852934,0.2541260082853965,0.5804512936623814,1.193845939437973,-0.009521041524103713,0.8151785913849013,0.7509300838454667,2.8086986316255436,-0.21567951289908338,0.6696804864566644,2.475235216470069,0.13464765368864814,0.7048576801042566,1.528568543207688,0.5287001074858946,0.6900299933604219,1.0609900939066348,0.7813178141816249,0.7822937915274665,2.5336200705418648,0.2872734561177686,5
2.3574124157702303,0.13733931899068352,0.572345388432687,0.7648902810771008,0.2424431930887534,0.579552186000176,1.190557129929205,-0.01406136576496532,0.8166920775135846,0.750115281512441,2.835577213733021,-0.2169142060786426,0.6681357426407878,2.44368302424993,0.12351976579981497,0.7097614343313094,1.5743304658679567,0.548145232314651,0.6803959148317891,1.0728121345894293,0.7724582400939238,0.7811033967883115,2.5663309400594807,0.2747444441096164,6
2.3928979680864493,0.14271224026662527,0.5742560291558698,0.7696970065585564,0.2615043111327855,0.5831836834167422,1.2019637689041558,0.00010313995801767907,0.8176324646020838,0.7470539757021603,2.825625626110523,-0.20160314734257903,0.6684279298361613,2.5201635848432584,0.13667387323691685,0.7182408225107216,1.564476778950766,0.5542361762539834,0.7163551276702002,1.0764653953775272,0.7948877661425371,0.786052323323112,2.6037459474581137,0.2934486827822577,7
2.354335414600387,0.138209323470982,0.569964695167434,0.7647494295002873,0.23986798066142068,0.5765266845609344,1.190940261137015,-0.011937764056615681,0.8190736338568024,0.7510000562898055,2.7077565513422144,-0.22451020994342283,0.6744728313655491,2.4827866253387763,0.13441301614951331,0.7092052057703262,1.5430755346676486,0.5370638355950049,0.6978913023644531,1.0722848139674785,0.7794251336526726,0.7813606081237015,2.5599409968928053,0.2705955969252287,8
2.3279805233873136,0.13766542860085312,0.5742849149798499,0.7634889584983343,0.24424806214620737,0.5812803341020155,1.1942264248122043,-0.01756265144074262,0.8189828175631284,0.7485891600693845,2.7361100582827156,-0.22963852991929096,0.6665325722757074,2.451781930980665,0.13933652011570893,0.7142926672806096,1.55591932982694,0.5351897652978053,0.6904662385810734,1.0690357349765556,0.7743497367696801,0.7801671366375752,2.5306977691308967,0.27742804391214737,9
2.32342098434158,0.1404309337749596,0.5757817359523976,0.7639368353581315,0.25908991243900187,0.5816809488415767,1.1928919083886766,-0.013881924372291127,0.819493671803887,0.743386946277227,2.821709715143671,-0.22011295930175273,0.6710376496437784,2.4454378271174626,0.12457025757489831,0.7142319354217919,1.5547520757809998,0.5591561158425742,0.688954371970045,1.0621279070904588,0.7866159549720437,0.780240269670931,2.5238923053146705,0.2931266578773928,10
2.3393312960605948,0.14277282311137618,0.5812891863012722,0.7651914685122693,0.25688015264003117,0.5811012156443583,1.1950758402963435,-0.007016909505843021,0.8162210443953486,0.7439339106208576,2.6916027156035582,-0.23125971301777876,0.6726613447338665,2.521313257977072,0.13252199021129887,0.7155894866829219,1.5714551677274489,0.5509462717472361,0.7170321102470181,1.0668736753778374,0.7771113679403598,0.7822043425802648,2.5439785401177772,0.28999930710368815,11
2.315618122796775,0.13721728246872267,0.5744897606205691,0.7615931410030949,0.24776204687733244,0.5780513115571752,1.18302541372543,-0.013148273903210807,0.8171769723062844,0.7477858866484521,2.7714696493349322,-0.2066148381607268,0.6638446034930358,2.4195144948819904,0.1345661985500425,0.7073052607872782,1.5202239942369211,0.533827955685125,0.6895470799462985,1.0569847589646426,0.7841956449265304,0.7781695915191291,2.51912286975485,0.28068197730384437,12
2.343466624256711,0.1435867641399723,0.5814406234720711,0.7674945513343193,0.2660478566162965,0.5844613300618351,1.1962514960515713,-0.004925524023988233,0.8200837564872351,0.7494004503484296,2.8009160805303774,-0.22533542326634196,0.6628624790761525,2.51026197342992,0.1402101082450756,0.7164634901243443,1.5797758443302072,0.5618689164491139,0.6745408973538793,1.057870168360256,0.7792020087229816,0.7845612366383413,2.5447805708258966,0.2995037540018652,13
2.3626355181921084,0.1391291326311502,0.5712461603846891,0.7632453213437879,0.2539965490786501,0.5800737533544553,1.1935914887959647,-0.003416836991931837,0.8156339285283228,0.7531614595385874,2.7935523142556518,-0.21469468672003605,0.6709176035771053,2.527236383625302,0.14103886183761513,0.702128125833969,1.539868803482345,0.53768996974521,0.6832701127749988,1.0456058674951934,0.7890836679929943,0.779665486702958,2.5644772993904477,0.2853009998422613,14
2.3941701881103494,0.14107101251824505,0.5716973150786308,0.7683818444830414,0.2469057158197252,0.5843559818938424,1.1944226058352547,-0.002219795134501534,0.8184378979144572,0.7502609261105748,2.883421318821141,-0.21775732154450847,0.6696527894315787,2.511306998174102,0.1386669847565632,0.7100475397084144,1.5549044040909576,0.5344792089914014,0.6923547472426219,1.0610716342275084,0.777081286314013,0.7858541290844033,2.612183662928626,0.27825567083022706,15
2.3702984257460304,0.14109528390565804,0.5788190118503023,0.7672015339799071,0.2546251381284995,0.577666788059835,1.1840968839951387,-0.008929642337982371,0.8185041066686742,0.7463094385689085,2.7545477331095403,-0.2087948514205313,0.6695726639998745,2.5411279441035224,0.1250259371023832,0.7153323808196869,1.5929352916429413,0.5555561652336184,0.6932864047146992,1.0749871608430832,0.783176017799689,0.784610930509912,2.580465095747149,0.28730895813110424,16
2.3627027970389656,0.14102477103832003,0.575053390033078,0.7660155461133348,0.2555064538512462,0.5781510910406565,1.1892578603752446,-0.010954573031705146,0.8189969995018638,0.7508142825370332,2.731916899792741,-0.22039876197606167,0.6682195154927387,2.5245119548987294,0.1252598087111485,0.714335180695583,1.5821664793241275,0.553149170983876,0.7047785396421181,1.0608563689803179,0.7893964271367463,0.7828626193092733,2.574838367463968,0.28927784325292505,17
2.338735729229022,0.14183927022784906,0.5771265565854476,0.763099257277915,0.26414369556941775,0.581608962131034,1.1992270982136517,-0.006533579017346997,0.8202506967228924,0.7526450222096213,2.835724700721292,-0.20852069645242935,0.6658114448624178,2.450376419295869,0.13739209733451224,0.7068241576503133,1.522179978276948,0.5351032775020418,0.7047084967353766,1.073077024124606,0.7897328760806389,0.7797437382676581,2.54026790225545,0.29759178711416423,18
2.342173858763121,0.13782270751519315,0.5722150331288353,0.7624822269497713,0.24883584695888714,0.579288469201324,1.1955679784260442,-0.0037175442994321385,0.8143468214425652,0.7478437682966078,2.7882483301234933,-0.21401298756218218,0.667988911404885,2.488421845607983,0.1299444585292482,0.6999915443517345,1.5312726606248754,0.536959508254645,0.69307922290803,1.0596810031844566,0.7770700789538622,0.7787635817544588,2.54375438377499,0.2799146346912772,19
2.411540044718467,0.14290128417284853,0.5756682230191217,0.7716244812029938,0.2552438179930647,0.5780935328704063,1.1997127967241448,-0.008449314009751805,0.8183510308615383,0.7503280524647962,2.749966398393935,-0.21290180819681495,0.6831663609158642,2.6156386908968994,0.14327699818886375,0.7278193183421021,1.6131954450781005,0.5624082524450845,0.7048662211076963,1.0660533079798216,0.7728462580325007,0.7886401809525969,2.626613256137801,0.2876448236765146,20
2.326762016137726,0.1375228363696147,0.5715658247421633,0.7610518078689519,0.2416975651250226,0.5768842807881706,1.19202189864939,-0.005114584866716987,0.8185334619467659,0.742611593260549,2.645084945596916,-0.24956678158636172,0.6672739992637399,2.4677368577659164,0.13349728147865766,0.719471045710151,1.586265095574178,0.557007296202795,0.6627365499164976,1.0638825284796478,0.7708931622480432,0.777372073634637,2.5275904404233005,0.2726469387320825,21
2.3322770402793664,0.13939569588918352,0.5740598911044325,0.7657600731173125,0.2476958273762041,0.5834478769531779,1.190244726447928,-0.010438045420063526,0.8187058097242739,0.7443860409857456,2.670343643775236,-0.23993201610935183,0.6788089010925834,2.5819972486422342,0.14036834015761837,0.7164369018402126,1.5232545101513058,0.5392655774709729,0.6608172957761711,1.0545003349654813,0.7729382883337889,0.7826609964625976,2.540082344822185,0.28030959541024464,22
2.3539189280641732,0.14039110945788233,0.5729772327570501,0.7637435159131452,0.2544107098464141,0.5751332173840692,1.191533724547758,-0.009581916230943073,0.8129899603464641,0.7524888005161187,2.7737320933446585,-0.21963796680856792,0.6629104526173927,2.4808469625865905,0.11818601152465637,0.7063306501003925,1.5481076983536062,0.5567497593374164,0.7022146773831681,1.0617661015528048,0.7902605774011184,0.7799922100097743,2.5547692993774147,0.2862518049234943,23
2.3280120607938706,0.13926340783503255,0.5717462030307418,0.7609945711698328,0.24286072253402582,0.5747010562454675,1.1936563909218536,-0.00898120495667036,0.8155352604992377,0.7454941378131466,2.700546757929136,-0.21782079635017396,0.6673644305481977,2.476715120448126,0.1353737576546519,0.6988140652676639,1.5459477589290984,0.5293860305993003,0.6954956753800503,1.0654192686593704,0.7732814408166616,0.7778333446744654,2.531077999494994,0.27453374076348513,24
2.3349427805074714,0.1400085627770023,0.5744438590514407,0.7634706608298845,0.25615223557620553,0.5778358634466664,1.190669229573082,-0.01209150484588955,0.8181046544753762,0.7466803942910252,2.6987430006393938,-0.233624402150189,0.6714975609606622,2.4839058722733918,0.14387967402870866,0.7111873912149275,1.553003029309204,0.5429629750543552,0.7095172750246544,1.074701318517475,0.7796603441124478,0.7794086406499734,2.536110839158028,0.2892835251409067,25
2.329563787926784,0.1369364885492842,0.5650981446125128,0.7610849371646365,0.22517334458484622,0.5787749636921713,1.1819085543584587,-0.017491629074488844,0.8212598844206395,0.7422049084030495,2.6827028034410465,-0.23806401464501337,0.6662551299734548,2.4742255539459395,0.1061493538338687,0.6922210026364252,1.5275431226178378,0.5328722647894373,0.6850412326795292,1.0493546243448273,0.7852205366177435,0.7779413964360571,2.5417016462317714,0.2564302251073098,26
2.353786444809124,0.1424957812719227,0.5778838511625903,0.7680111793463263,0.2572130301705728,0.5800285815208517,1.186469744387822,-0.014024905632565752,0.8090735663301016,0.7576218165149714,2.8300417553697206,-0.2252827201373662,0.6665232886411604,2.496473861249718,0.11330321347143348,0.7159691267956836,1.546899105670125,0.5528092120629027,0.7010600963902874,1.063928136768376,0.7820192037505893,0.7844014462858883,2.5541245783377695,0.28993916971057343,27
2.3952465635359648,0.14153136760059537,0.5746818133015985,0.7685158413486433,0.24526709910115985,0.5828599873797796,1.1980363463931667,-0.002766776270943621,0.8189841248475974,0.7531329670091834,2.8433247613657455,-0.22406655542467452,0.6695553891211994,2.4822893680960734,0.12997959418269703,0.7298878361522271,1.5962622005842872,0.5590978969551742,0.6824500450043851,1.0698485330884728,0.7798658731225964,0.7845122130477455,2.6084267964986254,0.27607444036485024,28
2.3642233612117907,0.14347072078982037,0.5794307432313163,0.7670531750076514,0.26902719455054536,0.5837095634683501,1.1985830994850557,0.00035804421312522506,0.8147582964204833,0.7515592750311021,2.7347723866434075,-0.21801325121603496,0.6708751112968376,2.5186290091137042,0.13080028311063682,0.7194307645760625,1.5959727839669104,0.5511742050283494,0.7029853951789262,1.0641119374534211,0.801463911310311,0.7826864989295134,2.5624667250060886,0.30052821956318865,29
2.3979177690808116,0.14010033247670164,0.5735588980615571,0.7664350385922185,0.2495199611486468,0.5824200288448184,1.1987024491267544,-0.004587482729797813,0.8145428687646944,0.7562984464766334,2.9405577666245684,-0.20450421345176464,0.6675684730631898,2.4823812503623617,0.12244032214987613,0.7099384276469898,1.5997332003359401,0.555636333390868,0.6674240760855726,1.0402021979872038,0.7821327097063756,0.7827411398686795,2.6115273861443917,0.28170831136279256,30
2.360370601519039,0.14000234805397424,0.5766980502566378,0.7655572191311428,0.2512750484874678,0.5810309322382212,1.1941081832271052,-0.0027566191639664776,0.8158032102746897,0.7556720072258022,2.8249971692137255,-0.21906147563791808,0.6657815110200591,2.489391868453419,0.13497235237340383,0.7098643282077325,1.5518405898055123,0.5453004247556001,0.7001284357317794,1.0548403690020425,0.7700875667764944,0.7820177565606469,2.5691547516720643,0.28338834168354754,31
2.337210007747382,0.1395119700741611,0.5718232372948882,0.7628505280517174,0.24127186728550415,0.5788819840768659,1.1935193437852736,-0.009587069448109014,0.8205546493929259,0.7522166765651673,2.7441085548476267,-0.2268293692500161,0.6683087811080924,2.4815969729277363,0.12325243776096884,0.7039277074335257,1.542439181184302,0.5289194046466459,0.6978442528499023,1.0565396577065205,0.775985862686974,0.7797867043519523,2.540069848573973,0.2729476229956774,32
