ResidualBeneficial_prevalence,ResidualBeneficial_binary_prevalence,CoverageHeadroom_rate,ResidualBeneficial_count_equivalent,residual_utility:all:S_D_sym:image_AUROC,residual_utility:all:Delta_sym:image_AUROC,residual_utility:all:q:image_AUROC,residual_utility:all:deep_confidence_advantage:image_AUROC,residual_utility:all:deep_entropy_advantage:image_AUROC,residual_utility:Top20:S_D_sym:image_AUROC,residual_utility:Bottom80:S_D_sym:image_AUROC,residual_utility:class0:S_D_sym:image_AUROC,residual_utility:class1:S_D_sym:image_AUROC,residual_utility:class2:S_D_sym:image_AUROC,residual_utility:class3:S_D_sym:image_AUROC,residual_utility:boundary:S_D_sym:image_AUROC,residual_utility:interior:S_D_sym:image_AUROC,rejected_winner:all:S_D_sym:image_AUROC,rejected_winner:all:Delta_sym:image_AUROC,rejected_winner:all:q:image_AUROC,rejected_winner:all:deep_confidence_advantage:image_AUROC,rejected_winner:all:deep_entropy_advantage:image_AUROC,rejected_winner:Top20:S_D_sym:image_AUROC,rejected_winner:Bottom80:S_D_sym:image_AUROC,rejected_winner:class0:S_D_sym:image_AUROC,rejected_winner:class1:S_D_sym:image_AUROC,rejected_winner:class2:S_D_sym:image_AUROC,rejected_winner:class3:S_D_sym:image_AUROC,rejected_winner:boundary:S_D_sym:image_AUROC,rejected_winner:interior:S_D_sym:image_AUROC,ctx_sym_rejected_BothWrong_accuracy,ThirdClassRescueRate,ThirdClassRescuePrecision,Rejected_Deep_Win:ctx_accuracy,Rejected_Deep_Win:third_intrusion,Rejected_Shallow_Win:ctx_accuracy,Rejected_Shallow_Win:third_intrusion
0.409546247381934,0.40955090419532075,0.2487839919324202,176240.32137287,0.5013343591320999,0.4855548227597916,0.9100326657592102,0.6713740023379187,0.6398831608976926,0.524349396838809,0.5939802288468098,0.4991715564910094,0.5726355614703144,0.42071646479016656,0.5001889723338424,0.37961740364848123,0.5306554486717014,0.6069398588140809,0.6632867862946823,0.5046640358433889,0.6592258479501333,0.646872727660204,0.6661563831426368,0.564469360972228,0.6390565373939221,0.7210458212167996,0.3401080872000222,0.2820594749561779,0.5383236952713535,0.6168467426978684,0.33842012438503666,0.33842012438503666,0.8534708783319808,0.6494512754948817,0.08958925031962452,0.7333181915164529,0.05717412401148025
0.41250870297840303,0.4125143161690499,0.25340665127677153,179515.04561102387,0.49605617543286,0.4820849447886284,0.9074052961449941,0.6651621435559019,0.6366711835388947,0.5238277722969903,0.5871799872035863,0.4948553627367775,0.5594059700071952,0.40721091724513053,0.47920903939440035,0.38197367347962957,0.5255299307985086,0.6037850453053814,0.6604998291550919,0.504439326996114,0.6508107601834558,0.6400976228855404,0.6725300817642341,0.5576275507148719,0.6306928769321116,0.7216373875029423,0.33536984433998834,0.3314469520218834,0.5380022534732569,0.6128012214592993,0.3322236567072421,0.3322236567072421,0.8466757017179654,0.6524420304269986,0.08586675430933827,0.7262142543966483,0.059218172581060484
0.40260806458928655,0.4026098907329375,0.24909916483319114,176463.59206198645,0.5015586695057632,0.48247560892572483,0.9072418340032335,0.6648284791165576,0.6312714357793804,0.5224102459618388,0.5922698758377616,0.5023221583435944,0.5665373845712259,0.4053455002217405,0.47700864121993125,0.39316585455423825,0.5293450708128664,0.6082554814399092,0.6624923135768424,0.5064201364501028,0.6530816445751718,0.6397795867656333,0.676458358260637,0.5656826574342277,0.6378934856584745,0.7258399841888303,0.34343840910159606,0.27676992081803786,0.551599913054182,0.6173521028361438,0.3319784194715223,0.3319784194715223,0.8555696002528046,0.6395658995815899,0.09124825662482566,0.72072254355425,0.05959100518394999
0.4202010671006179,0.4202058556731107,0.2567406483165438,181876.87245197783,0.5033080159497042,0.486735929380619,0.9076911933420273,0.6658462641165851,0.6353765663354872,0.5304958402430549,0.5949665571269515,0.49316380628630196,0.5687524411878523,0.4213763854840273,0.48343809813476646,0.3819581531440075,0.5326507102345484,0.5997841489448189,0.659609566290378,0.5120417783831462,0.6568279070581671,0.6485189372873174,0.668008064398462,0.5552705514476349,0.6343364640866259,0.7225678728557038,0.34636210908463433,0.29637763537439243,0.5401840531259542,0.610813942189302,0.33303115264797506,0.33303115264797506,0.8433762504339045,0.6400020380607852,0.09474435075026112,0.7280631458012723,0.05879849936527974
0.4039506172839506,0.4039543459498876,0.247990457328562,175678.1759047546,0.4965258962429434,0.4830093872579288,0.9074824040894822,0.6629584501562806,0.6325020443186363,0.5228896426681823,0.5863806062299781,0.49393041413277494,0.5691191256235119,0.39081394346229564,0.4842714272280654,0.3836301956536808,0.5240240349904721,0.6011966338904836,0.6565932368913834,0.5086647477736425,0.6540178685440777,0.6438037559958725,0.6671635448111312,0.5565360189593724,0.6304695105327333,0.7170302994646665,0.35229263210749145,0.25301797240559276,0.5476747165722833,0.6111537429002871,0.33122510177490444,0.33122510177490444,0.8488428755162525,0.6523137617287461,0.0835762013079329,0.734258428226847,0.05882229202894486
0.4095829719402705,0.40958585235837003,0.25156866866895694,178213.00586576975,0.49645364723825647,0.4866232428175861,0.9080305144990577,0.666839977594738,0.6351821976754468,0.52032365928402,0.5922824491811155,0.49345745026056353,0.5609576443814971,0.4056871736704427,0.4775674234228454,0.38602130596708717,0.524258934770593,0.608756716716992,0.6628741184040895,0.508969656776792,0.6566075917323487,0.6460441518817556,0.6749604973473271,0.5641837878073774,0.6372611302336847,0.7128644967657897,0.3356345695590121,0.312363352985199,0.5515715528427872,0.6178484254200771,0.3396486753958587,0.3396486753958587,0.8488968518856183,0.6471893358245154,0.08807466360059645,0.7421821960512643,0.056432282646345686
0.411226675817042,0.4112295361330276,0.25247037120334337,178851.77825304685,0.4971651814784568,0.47564149395669014,0.9111511588036517,0.6690432258450095,0.6378353303965578,0.5216803818344194,0.5884738854886441,0.49978145900901694,0.561225762336749,0.4115645213225162,0.4882654971864813,0.38718748388240043,0.5283279196480344,0.6099492725656682,0.6637609443542618,0.5041080585565471,0.648801773399376,0.6336867058776685,0.6748985844144615,0.5641764879011276,0.6404528428535436,0.7299992226407871,0.34016524824619404,0.34808126024002933,0.546442221006918,0.6234150192414447,0.33077186597397046,0.33077186597397046,0.844634559360529,0.653608520793742,0.08575595527467185,0.7364926579076794,0.061469823649265794
0.4103405174931371,0.4103443522630899,0.25014420221637024,177203.90385949222,0.5037073228090985,0.48674552777943536,0.9091358626846213,0.6658241229990361,0.6348774813812357,0.5297850258068926,0.5936782978886906,0.4937818210447492,0.5600846899831105,0.41077735187318715,0.5131415183329133,0.38602416664312955,0.5318503831726571,0.607450358307899,0.6633686053651777,0.505301815004014,0.6594598545671713,0.6480688449347821,0.6795152987112414,0.5578002911133335,0.6229781255206193,0.7328610831545365,0.32485947951060057,0.27171999352296516,0.5413208760990842,0.6178902020974845,0.33710176675079767,0.33710176675079767,0.8501429154757044,0.6602707006369427,0.08091825902335456,0.7285863845496873,0.06293219825329917
0.41231918692735015,0.41232383490362917,0.2539960085051894,179932.55039713567,0.4935670123961418,0.48162529576216784,0.9068057542181931,0.664843925971041,0.6357737152422875,0.5210082344635826,0.587636567002622,0.49527676140853777,0.5572768948561531,0.3900083725639444,0.4959951719848497,0.37188552236343364,0.5213365135182948,0.604700472366136,0.663152369469229,0.5125477187561465,0.6568509540074041,0.6448549062428169,0.6757043819462009,0.562606270969218,0.6380439066572768,0.7118982559764319,0.3357830238167279,0.390238574278817,0.5360632259536819,0.6140029974018452,0.33023497895139686,0.33023497895139686,0.8470472750117795,0.6448980988137898,0.08693458311596124,0.7289053891879373,0.06291011937763617
0.40432072837081523,0.4043216463760745,0.2504401903647533,177413.58393572376,0.49310054446035,0.47792506548204505,0.9078479522298937,0.6698899965479473,0.6386649806717277,0.5189778318069028,0.5872149028560456,0.49579308203786965,0.5574663143070904,0.4031254205935092,0.4756898554733924,0.38366641565128284,0.520351204551327,0.605312172791031,0.6601178051986729,0.5061450174854654,0.6598714218248697,0.6453445979903533,0.6709661475603926,0.5621551482790488,0.6390535073504093,0.7269630845287206,0.3278116635424914,0.28362343644909876,0.5407633935491096,0.6163772266697402,0.32791089324551903,0.32791089324551903,0.8462384914383426,0.6387228688266751,0.0912760826255636,0.7266757355835296,0.058556661165470904
