GS_minus_C0,RCS_minus_C0,RCS_minus_GS,replicate
-0.002903409632552867,-0.0026410721109454416,0.0002623375216074253,312
-0.0016940582768290025,-0.002311857456823607,-0.0006177991799946048,313
-0.0023949185478576718,-0.003529957678018558,-0.0011350391301608864,314
-0.0013652636131262774,-0.002215110480102922,-0.0008498468669766446,315
-0.003322735250209985,-0.0025820990592074766,0.0007406361910025083,316
-0.0021301312835961816,-0.0020641222478676724,6.600903572850925e-05,317
-0.002121633214580698,-0.0031205645316122466,-0.0009989313170315484,318
-0.002046040341446953,-0.0014603341532649639,0.0005857061881819892,319
-0.0014966621928174106,-0.0022344866750371173,-0.0007378244822197066,320
-0.004078958595062909,-0.003661606787847216,0.0004173518072156934,321
-0.0032359872857594674,-0.0028797176356373244,0.00035626965012214296,322
-0.002030121933371931,-0.003003095462604466,-0.0009729735292325348,323
-0.0027015482140232416,-0.0034832323136896326,-0.000781684099666391,324
-0.001743167997786177,-0.0024943570134265958,-0.0007511890156404188,325
-0.0018803186842129005,-0.0017711654564153134,0.00010915322779758707,326
-0.002250991714639272,-0.0020338354766039624,0.0002171562380353098,327
-0.003068273269568045,-0.003165771695583852,-9.749842601580738e-05,328
-0.002040641235876439,-0.0019685416723238536,7.209956355258562e-05,329
-0.0028447258194543856,-0.0032081047018142073,-0.00036337888235982163,330
-0.0007323777026044809,-0.0010825213455000204,-0.00035014364289553956,331
-0.0022172142292991026,-0.0018172249780044059,0.00039998925129469676,332
-0.0031472814870566745,-0.0025499800326100885,0.000597301454446586,333
-0.0017147612920525024,-0.0020426604490799694,-0.00032789915702746697,334
-0.0025873881554181466,-0.0028026031236225712,-0.00021521496820442465,335
-0.0017101608978958849,-0.0009979698445433671,0.0007121910533525178,336
-0.002107266939815222,-0.0031479875159298176,-0.0010407205761145955,337
-0.001605733022500333,-0.0023515551071863205,-0.0007458220846859875,338
-0.002523518865635177,-0.0022796643554272578,0.00024385451020791926,339
-0.002412121305968573,-0.002691428802398921,-0.0002793074964303477,340
-0.0021158136431328467,-0.002244706445506117,-0.0001288928023732705,341
-0.0016336798443192801,-0.0022819545404368924,-0.0006482746961176122,342
-0.00232006802293927,-0.002665980558566816,-0.0003459125356275461,343
-0.0006848378369190833,-0.0013701610440922662,-0.000685323207173183,344
-0.002384143165467978,-0.003073061079073569,-0.0006889179136055912,345
-0.001102854847711665,-0.0017362590757713514,-0.0006334042280596863,346
-0.0036513851438203515,-0.003097680633536881,0.0005537045102834703,347
-0.0030524009194025092,-0.0031903412874576542,-0.00013794036805514498,348
-0.002869494919367055,-0.0030404724335525435,-0.00017097751418548857,349
-0.002136687544716076,-0.0027814966152343024,-0.0006448090705182263,350
-0.0021574164198374657,-0.0030629795191039477,-0.000905563099266482,351
-0.0031793355843759974,-0.0027769634192589265,0.00040237216511707086,352
-0.001055859791427305,-0.001433823758480668,-0.000377963967053363,353
-0.001775751001515613,-0.0021336998643693983,-0.00035794886285378524,354
-0.00280147534815256,-0.002632319521501114,0.0001691558266514459,355
-0.0005933046635361316,-0.0013757602444026684,-0.0007824555808665368,356
-0.0007632178869614314,-0.0018266228067499446,-0.0010634049197885131,357
-0.001814727906004454,-0.002381612447444059,-0.0005668845414396051,358
-0.004688383690582332,-0.0043158419289206496,0.0003725417616616822,359
-0.0030325110540319056,-0.0032940013017461744,-0.0002614902477142689,360
-0.0032037049531598027,-0.004142300408522703,-0.0009385954553629006,361
-0.0026751399012824306,-0.0024045991682140055,0.0002705407330684251,362
-0.0016117322259466826,-0.002115164422416105,-0.0005034321964694222,363
-0.002880775318366502,-0.002994508542860208,-0.00011373322449370615,364
-0.0015267928197113534,-0.0019412500110609354,-0.00041445719134958203,365
-0.0008199790858467448,-0.0024897883392563935,-0.0016698092534096487,366
-0.002076909394546189,-0.0028218171685154836,-0.0007449077739692944,367
-0.0011896876153864033,-0.0015343869638732022,-0.00034469934848679884,368
-0.003752815770009743,-0.002840135993845694,0.0009126797761640493,369
-0.002942257615805688,-0.0037840703831240052,-0.0008418127673183173,370
-0.0034127516389306223,-0.003533097816215247,-0.00012034617728462482,371
-0.00283262251700811,-0.0035414710314082276,-0.0007088485144001178,372
-0.0035028589978424174,-0.0031639244378033338,0.0003389345600390836,373
-0.00037005560314595787,-0.0011818578908023847,-0.0008118022876564268,374
-0.0015135068170669674,-0.0020821447915710944,-0.000568637974504127,375
-0.0015085121558279235,-0.0020719452041816355,-0.000563433048353712,376
-0.0034414121255849084,-0.0037557080677163013,-0.0003142959421313929,377
-0.0018538053378425179,-0.002660259065479842,-0.000806453727637324,378
-0.0019345960745089652,-0.002355811886528114,-0.00042121581201914893,379
-0.0004742675334974411,-0.001564958703488717,-0.0010906911699912758,380
-0.0009469061006266433,-0.001735159624373872,-0.0007882535237472288,381
-0.002435283668634325,-0.002790515256716919,-0.00035523158808259403,382
-0.00282677859471836,-0.003498223753432672,-0.0006714451587143122,383
-0.002992439834206273,-0.0034125545012339,-0.0004201146670276268,384
-0.0019466688575836555,-0.0021070768445933252,-0.00016040798700966974,385
-0.002704191081491114,-0.002985833975040375,-0.000281642893549261,386
-0.002849876718262645,-0.0020024954462554145,0.0008473812720072305,387
