context_after_rms,context_before_rms,context_rms_ratio,mean_reliability,mean_suppression,pixels,q_max,q_mean,q_min,q_std,reliability_max,reliability_min,reliability_p05,reliability_p25,reliability_p50,reliability_p75,reliability_p95,reliability_std,variant
0.3720744502966092,0.4471753085681021,0.8320549975982059,0.8185651302337646,0.18143486976623535,2679712,0.9993615746498108,0.181434765458107,3.61865246968629e-12,0.19624094665050507,0.9694120287895203,0.5843831896781921,0.7213953733444214,0.7781593203544617,0.817139208316803,0.8619308471679688,0.91666179895401,0.0597439780831337,GS
0.37938443679257305,0.4408335302323108,0.860607033663353,0.8192445635795593,0.18075543642044067,2679712,0.999389111995697,0.18075603246688843,1.730389269372079e-12,0.19718804955482483,1.0,0.0006108880043029785,0.39674460887908936,0.726678878068924,0.8917708694934845,0.9733169823884964,0.9986322194337844,0.19718801975250244,RCS
