image_id,class,k,mean_soft_purity,w_normalized_soft_purity,mean_soft_coverage,mean_rival_mass,mean_bg_mass,mean_hard_iou,mean_hard_precision,mean_hard_recall
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+82,1,5,0.9903538823127747,0.9903584122657776,0.26278433203697205,0.0014405827969312668,0.008205500431358814,0.2576712787250153,0.9972088515919104,0.2578714722874605
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+82,1,10,0.9687085151672363,0.9688875675201416,0.23641817271709442,0.017485199496150017,0.013806261122226715,0.2311446122163796,0.9701803010093466,0.23138388303219526
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+83,1,1,1.0,1.0,0.28252774477005005,0.0,0.0,0.2847576530603165,0.9999999999888017,0.2847576530603165
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+83,1,3,1.0,0.9999999403953552,0.2930763065814972,0.0,0.0,0.2932610544208336,0.9999999999891149,0.2932610544208336
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+83,1,5,1.0,0.9999998807907104,0.28989917039871216,0.0,0.0,0.2903698979582578,0.9999999999889477,0.2903698979582578
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+83,1,10,1.0,1.0,0.27559739351272583,0.0,0.0,0.27098214285627875,0.9999999999869145,0.27098214285627875
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,0,1,0.844842255115509,0.844842255115509,0.45644426345825195,0.15515774488449097,0.0,0.41200466200226105,0.8426698450435915,0.44633838383556607
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,0,3,0.8457801938056946,0.8457143902778625,0.4148494303226471,0.15421980619430542,0.0,0.3776290630942592,0.846230720138777,0.40572390572134437
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,0,5,0.8450134992599487,0.8450192213058472,0.4177325367927551,0.15498651564121246,0.0,0.37912015686903444,0.8448605265189382,0.4077020201994464
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,0,10,0.8449382781982422,0.8449660539627075,0.4221605360507965,0.15506169199943542,0.0,0.3809405608572562,0.8430851490110542,0.41016414141155205
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,1,1,0.9999211430549622,0.9999211430549622,0.4484516382217407,7.871091656852514e-05,0.0,0.4445876288631148,0.9999999999855073,0.4445876288631148
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,1,3,0.9998158812522888,0.9998369216918945,0.4391745328903198,0.00018405359878670424,0.0,0.43707044673257905,0.9999999999852552,0.43707044673257905
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,1,5,0.8523033857345581,0.8777250051498413,0.349553644657135,0.1476966142654419,0.0,0.3376715183441964,0.8315175097143349,0.339948453606057
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,1,10,0.9257515072822571,0.9298428297042847,0.3872254490852356,0.07424848526716232,0.0,0.3811424602016581,0.9157587548495293,0.3822809278325884
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,0,1,0.8291595578193665,0.8291595578193665,0.15730223059654236,0.17084044218063354,0.0,0.14124073351486055,0.8360277136065583,0.1452648475114556
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,0,3,0.9111843109130859,0.9097842574119568,0.21696221828460693,0.08881568163633347,0.0,0.2018710828104613,0.9153460830974763,0.20492241840474215
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,0,5,0.9330665469169617,0.9317559003829956,0.2592150866985321,0.06693343818187714,0.0,0.24739249095561697,0.9355578456501495,0.2506420545736331
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,0,10,0.9372175335884094,0.9363772869110107,0.2596236765384674,0.06278248876333237,0.0,0.2484557122331635,0.9417274362585737,0.2516452648465023
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,1,1,6.202743679750711e-05,6.202743679750711e-05,0.0012115529971197248,0.9999380111694336,0.0,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,1,3,8.035403880057856e-05,7.966524572111666e-05,0.0014785067178308964,0.9999196529388428,0.0,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,1,5,8.244877972174436e-05,8.18716362118721e-05,0.0014335414161905646,0.9999176263809204,0.0,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,1,10,0.00012121689360355958,0.00011813668970717117,0.0016564186662435532,0.9998787641525269,0.0,0.0,0.0,0.0
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,3,1,0.5376539826393127,0.5376539826393127,0.3179810643196106,0.46234607696533203,0.0,0.24999999999660324,0.6013071895228331,0.2996742670960965
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,3,3,0.5411773324012756,0.5402171015739441,0.3343978822231293,0.45882272720336914,0.0,0.26417270929108166,0.6090118740548417,0.3175895765420588
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,3,5,0.5150009989738464,0.5207762122154236,0.3085593283176422,0.48499900102615356,0.0,0.24008919091322115,0.588143884775359,0.28729641693343166
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,3,10,0.5011035203933716,0.5066639184951782,0.2842804789543152,0.4988965094089508,0.0,0.22062313552357246,0.5872258185162916,0.26026058631497945
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,0,1,0.9861732721328735,0.9861732721328735,0.256197988986969,0.013826600275933743,0.0,0.2529147982051439,0.9999999999822695,0.2529147982051439
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,0,3,0.9953636527061462,0.9952502250671387,0.3803706169128418,0.004636320751160383,0.0,0.37967115096989684,0.9999999999873416,0.37967115096989684
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,0,5,0.992880642414093,0.9928127527236938,0.352324515581131,0.007119310088455677,0.0,0.3514798206262265,0.9999999999864146,0.3514798206262265
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,0,10,0.9797263145446777,0.9800261855125427,0.3511722683906555,0.02027367427945137,0.0,0.34635147501517166,0.9863849765104998,0.3464573991015854
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,3,1,0.6326278448104858,0.6326278448104858,0.40547385811805725,0.3673720955848694,0.0,0.32181818181525623,0.6459854014480659,0.3907284768168794
