image_id,UDT,RG,ADT,SDT,ADT_active_count,RG_active_count
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+53,1.6842951774597168,1.6378881931304932,1.558025598526001,1.8728646039962769,196,196
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+54,0.7743251323699951,0.7303774356842041,0.865487277507782,1.4760020971298218,397,397
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+55,1.1308706998825073,1.2795770168304443,1.001391887664795,1.4349985122680664,269,269
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+56,0.6014428734779358,0.5826864242553711,0.6764229536056519,1.140320897102356,305,305
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+57,0.7300243973731995,0.743114709854126,0.838140070438385,1.2616455554962158,293,293
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+58,1.2577580213546753,1.2205183506011963,1.8706423044204712,2.3926234245300293,174,174
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+59,1.2510265111923218,1.2592817544937134,1.5287688970565796,2.065035581588745,239,239
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+6,1.2977263927459717,1.2286055088043213,0.767258882522583,1.1905924081802368,298,298
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+60,1.4924546480178833,1.4106533527374268,1.9348620176315308,2.306875705718994,300,300
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+61,1.1142762899398804,1.0936661958694458,1.5462924242019653,2.344862699508667,231,231
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+62,1.130841851234436,1.2183527946472168,1.563910722732544,2.0722591876983643,179,179
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+63,1.174684762954712,1.0526071786880493,1.570302128791809,2.1305410861968994,135,135
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+64,0.6949812769889832,0.7459349036216736,0.8657401204109192,1.2637616395950317,232,232
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+65,1.2732793092727661,1.3163535594940186,1.2718552350997925,1.1050900220870972,147,147
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+66,1.5150301456451416,1.5944867134094238,1.0534162521362305,1.5645064115524292,205,205
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+67,1.3480942249298096,1.3721603155136108,1.505952000617981,1.9029722213745117,266,266
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+68,1.353826642036438,1.3699960708618164,1.058516263961792,1.1580876111984253,231,231
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+69,1.1501268148422241,1.128279685974121,1.3400198221206665,1.9840492010116577,256,256
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+7,0.998879075050354,0.9939008951187134,0.8707097768783569,1.602171778678894,208,208
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+70,0.9880942106246948,0.9420000910758972,1.1696758270263672,1.6910061836242676,246,246
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+71,1.3456499576568604,1.4247410297393799,1.697845458984375,2.1250016689300537,168,168
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+72,1.6508303880691528,1.593725323677063,1.742498755455017,2.3994410037994385,230,230
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+73,1.5087519884109497,1.471972107887268,1.7972215414047241,2.3059699535369873,336,336
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+74,1.2506558895111084,1.2815600633621216,1.7762017250061035,2.3436617851257324,198,198
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+75,1.29081130027771,1.2058532238006592,1.6255217790603638,1.8641754388809204,168,168
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+76,0.6179336905479431,0.591837465763092,0.42206665873527527,0.5107383131980896,157,157
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+77,0.6350044012069702,0.6314288973808289,0.6862788796424866,1.0660697221755981,157,157
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+78,0.9701613187789917,0.9699459075927734,0.8089416027069092,1.081299901008606,139,139
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+79,1.1490858793258667,0.7754802703857422,0.7140402793884277,0.9781612157821655,147,147
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+8,0.71590256690979,0.593208909034729,0.865800142288208,1.9942978620529175,364,364
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+80,0.9725291728973389,1.0277199745178223,1.2693637609481812,1.7301093339920044,252,252
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+81,1.3116252422332764,1.4295166730880737,1.3545558452606201,1.922444224357605,177,177
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+82,1.4771438837051392,1.533170223236084,1.8004584312438965,2.1699726581573486,224,224
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+83,1.2796604633331299,1.259620189666748,1.7118561267852783,2.760958433151245,181,181
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+84,1.1561719179153442,1.1917961835861206,1.417335867881775,1.7563337087631226,269,269
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+85,1.290128231048584,1.6738953590393066,1.5188429355621338,2.2482388019561768,197,197
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+86,1.163399577140808,0.9905970692634583,1.3513188362121582,1.680729866027832,126,126
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+87,1.3545888662338257,1.3583792448043823,2.0104169845581055,2.504802703857422,133,133
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+88,1.4066177606582642,1.4638019800186157,1.7154278755187988,2.467184543609619,219,219
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+89,1.0486732721328735,1.3114454746246338,1.2673271894454956,1.532518982887268,104,104
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+9,1.524999976158142,1.4857755899429321,1.5505670309066772,2.7363007068634033,164,164
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+90,0.6014550924301147,0.4803602695465088,0.759131669998169,1.0121560096740723,116,116
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+91,1.040977954864502,1.0941166877746582,0.7743923664093018,1.000260829925537,101,101
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+92,0.7842387557029724,0.9134748578071594,0.7151637077331543,0.9512182474136353,165,165
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+93,0.8966144323348999,1.0080678462982178,1.3414592742919922,1.9695767164230347,170,170
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+94,0.754059374332428,0.8540953397750854,1.0600483417510986,1.6109169721603394,91,91
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+95,0.8663591146469116,0.9849848747253418,1.0996683835983276,2.1139016151428223,179,179
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+96,1.2815251350402832,1.1273928880691528,1.1035233736038208,1.2889989614486694,117,117
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+97,1.054245948791504,0.9551506042480469,1.5003198385238647,1.7956881523132324,128,128
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+98,1.1547596454620361,1.3285269737243652,1.4802626371383667,1.8463871479034424,163,163
TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+99,0.992175817489624,1.0563628673553467,1.393105149269104,1.8761919736862183,160,160
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+0,1.7886608839035034,1.793880581855774,2.1118123531341553,2.3629839420318604,244,244
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+1,1.8588881492614746,1.8199844360351562,2.1476356983184814,2.8134145736694336,466,466
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+10,0.6768049001693726,0.657376229763031,0.6830599308013916,0.8779028654098511,259,259
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+100,0.5753641128540039,0.5549976825714111,0.7260128259658813,1.018083930015564,240,240
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+101,0.7926014065742493,0.8735013604164124,0.777743399143219,1.1031309366226196,164,164
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+102,0.7499643564224243,0.7816970348358154,0.6777003407478333,0.8896788358688354,293,293
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+103,0.6369282603263855,0.6545369029045105,0.6756402254104614,0.9325466752052307,348,348
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+104,0.8451193571090698,0.7918646335601807,1.142622709274292,1.7944759130477905,158,158
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+105,1.0650522708892822,0.8630987405776978,0.8287999629974365,0.8141685128211975,145,145
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106,0.810080885887146,0.8683263063430786,0.4699254333972931,0.5793823599815369,266,266
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+107,0.6141015291213989,0.6624032258987427,0.6480106711387634,0.8920126557350159,243,243
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+108,0.5643434524536133,0.5750887989997864,0.6590518355369568,1.3950115442276,324,324
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109,1.2162597179412842,1.2536038160324097,1.8391307592391968,2.436117172241211,141,141
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+11,0.7239463329315186,0.7389573454856873,0.8695700764656067,1.1326743364334106,174,174
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+110,0.952639102935791,0.9940693378448486,0.9775450825691223,1.3250764608383179,196,196
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+111,1.1465082168579102,1.2822554111480713,1.6085631847381592,2.314640998840332,231,231
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+112,0.45745399594306946,0.47639572620391846,0.48592597246170044,0.7240275144577026,348,348
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+113,0.5678274035453796,0.511985719203949,0.5592857003211975,0.7741298675537109,196,196
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+114,0.5797272324562073,0.6583907604217529,0.3268173933029175,0.5381107926368713,354,354
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+115,1.1176682710647583,1.0933705568313599,0.6482911109924316,1.176263451576233,131,131
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+116,1.542805552482605,1.5831103324890137,1.8703389167785645,2.144850015640259,191,191
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+117,1.8109232187271118,1.7942739725112915,2.1246747970581055,2.506898880004883,449,449
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+118,1.7831528186798096,1.777387022972107,2.1496949195861816,2.6521759033203125,361,361
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+119,1.923704981803894,1.8312175273895264,2.5634918212890625,3.5770156383514404,245,245
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+12,0.8231729865074158,0.8279823660850525,0.7345449924468994,1.2607752084732056,232,232
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+120,0.824908971786499,0.6899287104606628,0.46206945180892944,0.7199497818946838,313,313
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+121,0.8341805934906006,0.8965981006622314,0.8857275247573853,1.0110435485839844,139,139
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+122,0.7856634259223938,0.8624066114425659,0.623856246471405,0.8509554862976074,270,270
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+123,0.7443453669548035,0.8435015082359314,0.8305033445358276,1.043698787689209,228,228
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+124,0.9659259915351868,1.0035589933395386,1.1004351377487183,1.8192023038864136,93,93
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+125,0.9527836441993713,1.0051136016845703,0.6708719730377197,1.0807968378067017,267,267
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+126,1.6154077053070068,1.6715142726898193,2.036325454711914,2.519744396209717,371,371
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+127,1.6142922639846802,1.6329669952392578,2.0624797344207764,2.54253888130188,226,226
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+128,0.4837026000022888,0.35679253935813904,0.5350967049598694,0.9827018976211548,315,315
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+129,0.8283455967903137,0.7079140543937683,0.6625021696090698,1.0350638628005981,198,198
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+13,1.7339979410171509,1.8222841024398804,2.3745574951171875,2.9336013793945312,150,150
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+130,1.2521249055862427,1.2005330324172974,1.4194649457931519,1.8158782720565796,243,243
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+131,1.1892013549804688,1.2448722124099731,1.4737706184387207,2.1457700729370117,332,332
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+132,0.8966569304466248,1.0441688299179077,0.9700030088424683,1.2064927816390991,231,231
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+133,0.35087963938713074,0.3625038266181946,0.4252259135246277,0.6436505317687988,335,335
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+134,0.3390204906463623,0.2723124325275421,0.4069737195968628,0.6929454207420349,294,294
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+135,0.8909304141998291,0.9146347641944885,0.7428914308547974,1.375671625137329,147,147
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+136,2.008652448654175,2.015212059020996,2.5197386741638184,2.923311233520508,290,290
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+137,1.8766120672225952,1.861393690109253,2.405172109603882,2.9332997798919678,307,307
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+138,1.8587273359298706,1.8504313230514526,2.1879727840423584,2.7059850692749023,343,343
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+139,1.8025790452957153,1.815820336341858,2.0723345279693604,2.4240314960479736,459,459
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+14,1.556342363357544,1.6011289358139038,1.6637277603149414,1.8195706605911255,112,112
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+140,1.5562180280685425,1.3981091976165771,2.047767400741577,2.6818628311157227,212,212
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+141,0.799251139163971,0.8266176581382751,0.8966369032859802,1.1714328527450562,271,271
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+142,0.763909101486206,0.7077561020851135,0.6947073340415955,0.9123101830482483,159,159
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+143,1.3978315591812134,1.108069896697998,1.2381725311279297,2.13761305809021,174,174
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+144,0.9427289366722107,0.9010817408561707,0.8694972395896912,0.9510998725891113,73,73
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+145,1.1885778903961182,1.05174720287323,1.201625943183899,1.3019075393676758,91,91
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+146,1.7193951606750488,1.7075287103652954,2.018584728240967,2.4777581691741943,256,256
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+147,1.7653114795684814,1.8047144412994385,2.0011260509490967,2.371708869934082,439,439
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+148,2.0531013011932373,2.1738650798797607,2.4629979133605957,2.7386205196380615,264,264
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+149,0.6160880923271179,0.47330376505851746,0.5654816627502441,1.0356396436691284,292,292
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+15,1.74409019947052,1.627601981163025,2.0307440757751465,2.133759021759033,155,155
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+150,1.2473080158233643,1.2157809734344482,1.0723644495010376,1.159265398979187,204,204
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+151,0.9170681834220886,0.8950127363204956,1.0520334243774414,1.689499855041504,276,276
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+152,1.0146805047988892,0.9396217465400696,1.6959737539291382,2.0862560272216797,118,118
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+153,0.914291262626648,0.9312604069709778,0.891197919845581,1.4808549880981445,257,257
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+154,0.44435325264930725,0.47257018089294434,0.4458557367324829,0.9306779503822327,314,314
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+155,0.6290374398231506,0.603884756565094,0.6455603241920471,0.8057927489280701,183,183
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+156,1.5534354448318481,1.5925298929214478,2.224060297012329,2.9881746768951416,147,147
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+157,1.8861746788024902,1.8959629535675049,2.1341536045074463,2.4910080432891846,319,319
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+158,2.0235278606414795,2.075181245803833,2.354818820953369,3.0647201538085938,428,428
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+159,1.7121429443359375,1.7570793628692627,2.073183298110962,2.453810214996338,243,243
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+16,2.103020191192627,2.1005923748016357,2.673907995223999,3.3251161575317383,240,240
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+160,1.5512746572494507,1.5565905570983887,1.959945559501648,2.264648675918579,167,167
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+161,0.41263315081596375,0.41746219992637634,0.4831376373767853,0.5982173085212708,333,333
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+162,1.16083824634552,1.062094807624817,0.9778400659561157,1.2305625677108765,144,144
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+163,1.6142958402633667,1.6318730115890503,1.4901764392852783,1.8116180896759033,146,146
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+164,1.2219430208206177,1.3353673219680786,0.9184466600418091,1.5059170722961426,182,182
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+165,1.0920614004135132,1.128753900527954,1.2484227418899536,1.6310087442398071,294,294
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+166,1.0921529531478882,1.0987017154693604,1.2354005575180054,1.7155077457427979,240,240
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+167,1.5897051095962524,1.5664873123168945,1.9338911771774292,2.451202392578125,295,295
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+168,1.8718050718307495,1.9530317783355713,2.292935848236084,3.026848554611206,364,364
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+169,1.2674975395202637,1.169233798980713,1.2650200128555298,1.2920916080474854,227,227
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+17,1.8458386659622192,1.9192026853561401,2.304367780685425,2.710651159286499,224,224
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+170,0.9974693655967712,0.7882236242294312,0.4427756667137146,0.6126857399940491,161,161
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,0.926390528678894,0.9715977311134338,1.0970054864883423,1.6556729078292847,151,151
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+172,0.9271620512008667,0.8167586922645569,1.1317954063415527,1.6093660593032837,158,158
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+173,0.9681868553161621,0.9988487958908081,1.2058252096176147,1.4961957931518555,131,131
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+174,0.8348263502120972,0.826423704624176,0.7454641461372375,0.9283227324485779,132,132
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+175,0.4348520040512085,0.42715689539909363,0.4960794150829315,0.732491672039032,351,351
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+176,0.6536526679992676,0.5637239217758179,0.7849493622779846,1.199123740196228,298,298
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+177,1.8263846635818481,1.8089690208435059,2.3204760551452637,3.089082717895508,173,173
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+178,1.9816393852233887,1.967067003250122,2.525782823562622,3.226489782333374,379,379
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+179,1.8113007545471191,1.7521878480911255,2.1158571243286133,2.534102201461792,409,409
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+18,0.7656688094139099,0.732568085193634,0.9706534743309021,1.3674639463424683,242,242
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+180,1.4892038106918335,1.4748547077178955,1.948830485343933,2.2776381969451904,229,229
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+181,1.002668857574463,1.0146021842956543,0.5061708092689514,0.7389291524887085,240,240
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+182,0.874539315700531,0.7011016607284546,0.8622308373451233,1.0861287117004395,140,140
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+183,1.417201280593872,1.2493047714233398,1.4760923385620117,1.8531533479690552,114,114
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+184,0.9861555099487305,0.9689026474952698,1.3171467781066895,2.1905694007873535,139,139
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+185,1.079255223274231,1.1212009191513062,0.7724770903587341,1.1609033346176147,151,151
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+186,1.016721248626709,1.0568805932998657,1.0300134420394897,1.3159548044204712,229,229
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+187,1.7467907667160034,1.7255010604858398,2.32621169090271,2.689208984375,224,224
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+188,1.7560651302337646,1.786404013633728,2.1539523601531982,2.5186004638671875,345,345
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+189,2.182093381881714,2.3343000411987305,2.548905372619629,2.286771774291992,130,130
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+19,0.9865103363990784,0.9865492582321167,1.0978704690933228,1.3790889978408813,287,287
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+190,0.9876316785812378,0.9100793600082397,0.7211717963218689,1.01408851146698,227,227
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+191,1.0042983293533325,1.0143321752548218,0.9095924496650696,1.1683738231658936,173,173
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+192,0.6531335115432739,0.6260567903518677,0.7834526300430298,0.9033759832382202,137,137
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+193,0.453501433134079,0.41083353757858276,0.523762047290802,0.707554280757904,296,296
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+194,0.5827305912971497,0.5796231627464294,0.6931188702583313,1.2221285104751587,310,310
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+195,0.6220276951789856,0.6928973197937012,0.6563948392868042,1.078168272972107,295,295
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+196,0.5700829029083252,0.4530738890171051,0.47800055146217346,0.69710773229599,231,231
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+197,0.5252367258071899,0.5655280947685242,0.48178982734680176,0.6903135776519775,357,357
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+198,1.7720258235931396,1.7882574796676636,2.374572515487671,2.8567206859588623,221,221
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+199,1.8261412382125854,1.8220973014831543,2.1351308822631836,2.401825428009033,331,331
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+2,1.874123215675354,1.976633071899414,2.466082811355591,2.9928464889526367,248,248
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+20,1.1201703548431396,1.132056474685669,1.1662508249282837,1.462375283241272,263,263
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+200,1.6102514266967773,1.5937546491622925,1.9162938594818115,2.1969597339630127,343,343
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+201,0.46410831809043884,0.43699756264686584,0.5723164677619934,0.8048719763755798,258,258
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+202,0.6632422804832458,0.6524865031242371,0.8010624647140503,1.2890782356262207,337,337
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+203,0.757611095905304,0.8545234203338623,0.8643412590026855,1.0894216299057007,200,200
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+204,0.8655916452407837,0.8726088404655457,0.7390341758728027,1.0623130798339844,317,317
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+205,0.9847095608711243,0.9892195463180542,1.4045348167419434,1.734171986579895,241,241
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+206,0.8077681660652161,0.7345396876335144,1.2432194948196411,1.8026660680770874,153,153
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+207,1.746529459953308,1.6927268505096436,2.1606953144073486,2.404906749725342,189,189
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+208,1.969820261001587,1.9628406763076782,2.5417141914367676,3.0003697872161865,234,234
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+209,1.7906103134155273,1.901763916015625,1.6211389303207397,1.5438154935836792,114,114
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+21,1.2471301555633545,1.1850370168685913,1.5003573894500732,1.8742862939834595,305,305
