stratum,targets,Deep_Win_count,Shallow_Win_count,dual_label_images,image_auroc,pooled_auroc,DeepCaptureRate,ShallowProtectionRate,BA,DeepSelectionPrecision,zero_ties,power,loss,benefit_rate,harm_rate,zero_rate,mean_dm,median_dm,active_gradient_fraction,mean_gradient_norm,active_transfer_fraction,mean_dQ,dQ_negative_fraction,dQ_zero_fraction,Deep_Win_targets,Shallow_Win_targets,DBR,DCR,BRR,HHCR,UDT_harm,RG_harm,UDT_benefit,RG_benefit
Shallow-Win,182899,0,182899,0,nan,nan,nan,0.7909392615596587,nan,0.0,0,UNDERPOWERED,ADT,0.007446732896297957,0.201608538045588,0.7909447290581141,-0.0021348159911360747,0.0,0.2090607384403414,0.0017216708424106582,0.2090607384403414,-0.00033386165129560677,0.20904980344343052,0.7909392615596587,0,182899,nan,0.201608538045588,nan,0.20159760304867713,0.9622687931590659,0.21688472873006415,0.037720271844023205,0.00985789971514333
