stratum,targets,Deep_Win_count,Shallow_Win_count,dual_label_images,image_auroc,pooled_auroc,DeepCaptureRate,ShallowProtectionRate,BA,DeepSelectionPrecision,zero_ties,power,loss,benefit_rate,harm_rate,zero_rate,mean_dm,median_dm,active_gradient_fraction,mean_gradient_norm,active_transfer_fraction,mean_dQ,dQ_negative_fraction,dQ_zero_fraction,Deep_Win_targets,Shallow_Win_targets,DBR,DCR,BRR,HHCR,UDT_harm,RG_harm,UDT_benefit,RG_benefit
Deep-Win,314730,314730,0,0,nan,nan,0.6403139198678233,nan,nan,1.0,0,UNDERPOWERED,ADT,0.6403139198678233,0.0,0.3596860801321768,0.005706993122537594,0.0036198804737068713,0.6403139198678233,0.004147346159863176,0.6403139198678233,-0.0009059193786795691,0.6403107425412258,0.3596860801321768,314730,0,0.6403139198678233,nan,0.6403107425412258,nan,0.0,0.0,1.0,0.30047977631620754
