image_id,class,gt_area,gcqm_tp,gcqm_fp,gcqm_fn,gcqm_tn,gcqm_precision,gcqm_recall,gcqm_iou,gcqm_dice,gcqm_fp_rate,gcqm_fn_rate,sshr_tp,sshr_fp,sshr_fn,sshr_tn,sshr_precision,sshr_recall,sshr_iou,sshr_dice,sshr_fp_rate,sshr_fn_rate,delta_fp,delta_fn,normalized_delta_fp,normalized_delta_fn,delta_iou
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+203,1,19209,0,0,19209,30967,,0.0,0.0,0.0,0.0,1.0,0,0,19209,30967,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+204,0,50176,50176,0,0,0,1.0,1.0,1.0,1.0,,0.0,50176,0,0,0,1.0,1.0,1.0,1.0,,0.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+205,0,15860,15860,34316,0,0,0.3160873724489796,1.0,0.3160873724489796,0.4803440547580108,1.0,0.0,15860,34316,0,0,0.3160873724489796,1.0,0.3160873724489796,0.4803440547580108,1.0,0.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+205,1,34316,0,0,34316,15860,,0.0,0.0,0.0,0.0,1.0,0,0,34316,15860,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+206,1,50176,50175,0,1,0,1.0,0.9999800701530612,0.9999800701530612,0.9999900349772299,,1.992984693877551e-05,50175,0,1,0,1.0,0.9999800701530612,0.9999800701530612,0.9999900349772299,,1.992984693877551e-05,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+207,3,50176,50175,0,1,0,1.0,0.9999800701530612,0.9999800701530612,0.9999900349772299,,1.992984693877551e-05,50176,0,0,0,1.0,1.0,1.0,1.0,,0.0,0,1,0.0,1.9929846938771538e-05,-1.992984693877098e-05
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+208,3,50176,50175,0,1,0,1.0,0.9999800701530612,0.9999800701530612,0.9999900349772299,,1.992984693877551e-05,49520,0,656,0,1.0,0.9869260204081632,0.9869260204081632,0.9934199967902423,,0.013073979591836735,0,-655,0.0,-0.013054049744895359,0.013054049744897989
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+209,0,21028,18472,533,2556,28615,0.9719547487503288,0.8784477839071714,0.8567320625202912,0.9228386581070617,0.01828598874708385,0.12155221609282861,20293,1202,735,27946,0.9440800186089788,0.965046604527297,0.9128654970760234,0.9544481809844084,0.04123782077672568,0.03495339547270306,-669,1821,-0.03181472322615949,0.08659882062008437,-0.056133434555732165
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+209,1,9579,0,0,9579,40597,,0.0,0.0,0.0,0.0,1.0,0,0,9579,40597,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+209,3,19569,19569,11602,0,19005,0.6277950659266626,1.0,0.6277950659266626,0.771344107213244,0.37906361289901,0.0,19569,9112,0,21495,0.6822983856908755,1.0,0.6822983856908755,0.8111502590673575,0.2977096742575228,0.0,2490,0,0.12724206653373843,0.0,-0.054503319764212965
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+21,1,50176,50175,0,1,0,1.0,0.9999800701530612,0.9999800701530612,0.9999900349772299,,1.992984693877551e-05,50176,0,0,0,1.0,1.0,1.0,1.0,,0.0,0,1,0.0,1.9929846938771538e-05,-1.992984693877098e-05
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+210,0,50176,50176,0,0,0,1.0,1.0,1.0,1.0,,0.0,50176,0,0,0,1.0,1.0,1.0,1.0,,0.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+211,0,50116,50116,60,0,0,0.9988042091836735,1.0,0.9988042091836735,0.9994017468990548,1.0,0.0,50116,60,0,0,0.9988042091836735,1.0,0.9988042091836735,0.9994017468990548,1.0,0.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+211,1,60,0,0,60,50116,,0.0,0.0,0.0,0.0,1.0,0,0,60,50116,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+212,0,15150,9979,4620,5171,30406,0.6835399684909925,0.6586798679867987,0.5047546788062721,0.6708796934350735,0.13190201564552048,0.3413201320132013,14718,7479,432,27547,0.663062576023787,0.9714851485148515,0.6504043484024924,0.7881757570889228,0.21352709415862503,0.028514851485148516,-2859,4739,-0.18871287128700415,0.31280528052784634,-0.14564966959622028
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+212,1,35026,30406,5171,4620,9979,0.8546532872361357,0.8680979843544795,0.7564246088016519,0.8613231732362647,0.3413201320132013,0.13190201564552048,27547,432,7479,14718,0.9845598484577719,0.786472905841375,0.7768909695978341,0.8744385366240774,0.028514851485148516,0.21352709415862503,4739,-2859,0.13529949180604828,-0.08162507851308125,-0.020466360796182248
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+213,0,33073,33073,17103,0,0,0.6591398278061225,1.0,0.6591398278061225,0.794556090763853,1.0,0.0,33073,17103,0,0,0.6591398278061225,1.0,0.6591398278061225,0.794556090763853,1.0,0.0,0,0,0.0,0.0,0.0
