area_ratio_delta,boundary_loss,class,contact_loss,delta_iou_pp,entropy,fp_fn,fragmentation_delta,interior_loss,neff,weighted_purity,component_count_delta,hole_count_delta,compactness_delta
-5.646843110475695,0.011704389468778852,0,0.013943315027640608,-1.6617002003862846,0.9283967370127538,FN,127.33065116088851,0.016570612959459115,143.08913458412758,0.7479969182416156,0.3431085043988269,0.13685239491691104,0.3465890044781461
-1.1048015082541056,0.03250711130183774,1,0.011810197872894104,-3.0460486706897827,0.8995382630166382,FN,0.007009695777807232,0.05456496366629307,128.64723455005284,0.606181348499861,0.3350534463693329,0.2421673424253594,0.5081817644245303
-3.330268650852691,-0.03292260375815668,2,0.0019908217806665126,-1.8365199333032156,0.8962257110338016,MIXED,-0.06772604441230116,-0.025705296658033994,122.18888353882276,0.5774760297575496,0.13760504201680668,0.35714285714285715,0.7462765114797769
-0.19560465751235245,-0.029194233633863975,3,-0.010563807620954829,-2.8253520292150225,0.9162063177956974,MIXED,-0.004223010179617473,-0.02651335194494516,133.47348248818477,0.5490456130143117,0.08951406649616378,0.5549872122762148,0.31586056107364446
