image_id,class,model,components,largest_component_fraction,small_component_fraction,hole_count,hole_area_fraction,perimeter_area_ratio,boundary_length,fragmentation_index,compactness,area_ratio_gt
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,2,sshr,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,2,pixel,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,0,gcqm,1,1.0,0.0,0,0.0,0.017777423469387755,892,0.01992984693480352,1.261896709983536,1.7348131245029907
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,0,sshr,1,1.0,0.0,1,0.000435464204842362,0.022760262439760787,784,0.02903094698106284,1.4199840431558057,1.19095529509387
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,0,pixel,1,1.0,0.0,0,0.0,0.017777423469387755,892,0.01992984693480352,1.261896709983536,1.7348131245029907
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,1,gcqm,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,1,sshr,2,0.9990464081373173,0.0,0,0.0,0.040686586141131596,640,0.12714558161020623,2.0721508166063902,0.7401308050628147
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,1,pixel,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,0,gcqm,1,1.0,0.0,0,0.0,0.017777423469387755,892,0.01992984693480352,1.261896709983536,1.0841129572413197
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,0,sshr,1,1.0,0.0,0,0.0,0.017777423469387755,892,0.01992984693480352,1.261896709983536,1.0841129572413197
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,0,pixel,1,1.0,0.0,0,0.0,0.017777423469387755,892,0.01992984693480352,1.261896709983536,1.0841129572413197
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,1,gcqm,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,1,sshr,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,1,pixel,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,0,gcqm,2,0.9605637864532641,0.0,1,0.09621138387224686,0.03900364082044627,1082,0.07209545435561246,3.358323629218679,0.7944840622046567
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,0,sshr,1,1.0,0.0,0,0.0,0.022323418890516526,701,0.03184510539715779,1.2452853033293816,0.8993327032677493
