image_id,Uraw,FAraw,PRG,PRG_sharedhead
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+184,0.12096527218818665,0.3050457239151001,0.30830633640289307,0.30830633640289307
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+19,0.11692673712968826,0.3099982440471649,0.26437389850616455,0.26437389850616455
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+2,0.1079893484711647,0.25801369547843933,0.33415520191192627,0.33415520191192627
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+20,0.07634101808071136,0.19317898154258728,0.24435465037822723,0.24435465037822723
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+21,0.053323522210121155,0.12902012467384338,0.18621839582920074,0.18621839582920074
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+22,0.15573012828826904,0.3494141697883606,0.3294719159603119,0.3294719159603119
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+23,0.1435418426990509,0.4280235171318054,0.36181777715682983,0.36181777715682983
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+24,0.07758881151676178,0.3226280212402344,0.2647517919540405,0.2647517919540405
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+25,0.1906774491071701,0.4002748727798462,0.4743729829788208,0.4743729829788208
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+26,0.100788913667202,0.2575177252292633,0.2427588701248169,0.2427588701248169
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+27,0.19299452006816864,0.36199647188186646,0.48523813486099243,0.48523813486099243
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28,0.1811782419681549,0.3302174508571625,0.4018661677837372,0.4018661677837372
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+29,0.1103169173002243,0.2145504206418991,0.23333550989627838,0.23333550989627838
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+3,0.10529165714979172,0.25908422470092773,0.3016134798526764,0.3016134798526764
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+30,0.18095476925373077,0.3079659342765808,0.34141337871551514,0.34141337871551514
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+31,0.1634611040353775,0.32976052165031433,0.3171345293521881,0.3171345293521881
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32,0.12020286172628403,0.25692108273506165,0.23453529179096222,0.23453529179096222
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+33,0.09609831124544144,0.25004279613494873,0.24680852890014648,0.24680852890014648
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+34,0.09555308520793915,0.26856347918510437,0.2391037791967392,0.2391037791967392
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+35,0.0938914567232132,0.2254495769739151,0.21468426287174225,0.21468426287174225
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36,0.09968650341033936,0.2594362795352936,0.20030991733074188,0.20030991733074188
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+37,0.14434003829956055,0.47801297903060913,0.44723600149154663,0.44723600149154663
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+38,0.1420985758304596,0.2912762463092804,0.3481215536594391,0.3481215536594391
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+39,0.1854381561279297,0.3272891342639923,0.3959062099456787,0.3959062099456787
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+4,0.09038368612527847,0.20781616866588593,0.2634093165397644,0.2634093165397644
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+40,0.11587759852409363,0.2539220452308655,0.387648344039917,0.387648344039917
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+41,0.1630736142396927,0.3032284080982208,0.44980528950691223,0.44980528950691223
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+42,0.1514325886964798,0.3055901527404785,0.4222833812236786,0.4222833812236786
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+43,0.14771032333374023,0.2792324125766754,0.27632370591163635,0.27632370591163635
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+44,0.1441621482372284,0.3072968125343323,0.28897854685783386,0.28897854685783386
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+45,0.19200392067432404,0.3217741549015045,0.38976797461509705,0.38976797461509705
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+46,0.1100352481007576,0.2523114085197449,0.20781166851520538,0.20781166851520538
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+47,0.08450854569673538,0.17948448657989502,0.2197103649377823,0.2197103649377823
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+48,0.07294242829084396,0.2650841474533081,0.20804063975811005,0.20804063975811005
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+49,0.06923481076955795,0.2552577555179596,0.24319329857826233,0.24319329857826233
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+5,0.12034211307764053,0.32020559906959534,0.38119569420814514,0.38119569420814514
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+50,0.07428933680057526,0.2044295221567154,0.2138701230287552,0.2138701230287552
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+51,0.16438649594783783,0.3683187663555145,0.35593241453170776,0.35593241453170776
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+52,0.09745627641677856,0.24453340470790863,0.2584676742553711,0.2584676742553711
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53,0.2154495269060135,0.3889073133468628,0.5467695593833923,0.5467695593833923
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+54,0.1947680115699768,0.3680981993675232,0.5142854452133179,0.5142854452133179
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+55,0.22925543785095215,0.4308008849620819,0.7249579429626465,0.7249579429626465
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+56,0.176324263215065,0.3665086328983307,0.6286900043487549,0.6286900043487549
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+57,0.19570346176624298,0.41291844844818115,0.42743754386901855,0.42743754386901855
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+58,0.11424790322780609,0.23731154203414917,0.2197129726409912,0.2197129726409912
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59,0.11186159402132034,0.28477713465690613,0.23085877299308777,0.23085877299308777
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+6,0.14299896359443665,0.4504118859767914,0.3036283850669861,0.3036283850669861
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60,0.10321296006441116,0.21698839962482452,0.2019662708044052,0.2019662708044052
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61,0.1049317717552185,0.31089460849761963,0.2706001102924347,0.2706001102924347
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+62,0.09349758923053741,0.24473822116851807,0.22475579380989075,0.22475579380989075
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+63,0.10732368379831314,0.3956335186958313,0.29493194818496704,0.29493194818496704
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+64,0.06424126029014587,0.15455859899520874,0.20141702890396118,0.20141702890396118
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+65,0.10070247948169708,0.24189123511314392,0.30028802156448364,0.30028802156448364
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+66,0.051327984780073166,0.28400853276252747,0.16660502552986145,0.16660502552986145
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67,0.17659302055835724,0.3661291301250458,0.4323594868183136,0.4323594868183136
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+68,0.16554440557956696,0.3362885117530823,0.5684237480163574,0.5684237480163574
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+69,0.2303241342306137,0.4159510135650635,0.5692108869552612,0.5692108869552612
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+7,0.14391373097896576,0.23185576498508453,0.25048819184303284,0.25048819184303284
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+70,0.12096624821424484,0.25680163502693176,0.4144889712333679,0.4144889712333679
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+71,0.20273110270500183,0.4038762152194977,0.6028986573219299,0.6028986573219299
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+72,0.19259954988956451,0.33882471919059753,0.41043367981910706,0.41043367981910706
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+73,0.17030037939548492,0.32817357778549194,0.309849351644516,0.309849351644516
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+74,0.1610366702079773,0.28562411665916443,0.3070082366466522,0.3070082366466522
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+75,0.12915845215320587,0.31842106580734253,0.25306135416030884,0.25306135416030884
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+76,0.11427360773086548,0.3230462670326233,0.22175933420658112,0.22175933420658112
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+77,0.0828392431139946,0.255082905292511,0.17482133209705353,0.17482133209705353
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+78,0.09745955467224121,0.2887895703315735,0.24133796989917755,0.24133796989917755
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+79,0.09840116649866104,0.2620036005973816,0.31312644481658936,0.31312644481658936
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+8,0.1046832725405693,0.2727738618850708,0.19640956819057465,0.19640956819057465
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+80,0.07506530731916428,0.23007874190807343,0.22141355276107788,0.22141355276107788
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+81,0.13045057654380798,0.2799786627292633,0.33931130170822144,0.33931130170822144
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+82,0.1958359330892563,0.3563339412212372,0.5144762396812439,0.5144762396812439
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+83,0.2024616301059723,0.4172404408454895,0.6420813798904419,0.6420813798904419
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+84,0.18163561820983887,0.3931366801261902,0.5132339596748352,0.5132339596748352
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+85,0.26856091618537903,0.4462939500808716,0.6700618267059326,0.6700618267059326
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+86,0.21916824579238892,0.37270665168762207,0.5050214529037476,0.5050214529037476
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+87,0.16970285773277283,0.3097337782382965,0.3666355013847351,0.3666355013847351
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+88,0.1714581996202469,0.3171299397945404,0.3602309226989746,0.3602309226989746
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+89,0.1451021134853363,0.28511473536491394,0.2559586465358734,0.2559586465358734
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+9,0.09777878224849701,0.2782456576824188,0.2779741883277893,0.2779741883277893
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+90,0.11808592826128006,0.2519700527191162,0.20496176183223724,0.20496176183223724
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+91,0.1449670046567917,0.3823716938495636,0.29259777069091797,0.29259777069091797
