epoch,step,loss,loss_deep,loss_pca,loss_mask,loss_pca_stage1,loss_pca_stage2,loss_pca_stage3,loss_mask_stage1,loss_mask_stage2,loss_mask_stage3,lr,gradient_tensors,gradient_norm
1,100,0.5513755157589912,0.4692565333843231,0.5482212805747986,0.718767716884613,0.5532083749771118,0.5450489628314972,0.548129816353321,0.6772632187604904,0.7057692798972129,0.7431685611605644,0.009969559322186503,143,3.549349308013916
1,200,0.5018146252632141,0.4217680286616087,0.4785274927318096,0.6851949542760849,0.4838296017795801,0.4798577728867531,0.4756084656715393,0.6188805285096168,0.6871549318730831,0.7105447207391262,0.009938800674687083,143,2.4470505714416504
1,300,0.4700552592674891,0.3942552500963211,0.44087380861242614,0.6508367290099462,0.44563506603240965,0.4424401686588923,0.43802947615583737,0.5716623813907306,0.6598916362722714,0.6770735089977582,0.009908031446639737,143,2.99157452583313
1,400,0.4459719594568014,0.3766706711798906,0.41660967733711,0.6139368183165789,0.4218175413832068,0.41789544727653266,0.41375505857169625,0.5259047655016184,0.6279780422896146,0.6407248896360397,0.00987725159787102,143,5.3018717765808105
1,500,0.4290427873134613,0.36505233627557754,0.400429050385952,0.5856374255418777,0.4053514240384102,0.4018759700655937,0.39759193748235705,0.49019545876979825,0.6034856716394424,0.6131052495241165,0.009846461087915275,143,2.2524454593658447
1,600,0.41549096802870433,0.3560543154428403,0.3869791868825754,0.5628760538001856,0.3927349048356215,0.3880990810443958,0.3840049516906341,0.4606093896428744,0.5843328003585339,0.5909086559216181,0.00981565987601148,143,2.9119505882263184
1,700,0.40421907878347807,0.34856422443475044,0.37553420960903167,0.5442136566553797,0.3810788723400661,0.3769970073018755,0.3724386546441487,0.4355014018075807,0.5687138138072831,0.5729984487806048,0.009784847921100064,143,3.036473035812378
1,800,0.39413041299209,0.3413666085153818,0.3659991021640599,0.5277893324568868,0.3716498416475952,0.367791303191334,0.3626634750328958,0.41389393717050554,0.5547698844224215,0.5571591440960765,0.009754025181819658,143,1.708817481994629
1,900,0.38554166302084925,0.33522509975565806,0.3581732297109233,0.513543223241965,0.36389307704236773,0.35959890807668365,0.35502987340092657,0.39610090014007354,0.5422867600785362,0.5432740149233076,0.009723191616503814,143,1.4942781925201416
1,1000,0.37791902729868887,0.3299102030992508,0.35175398433208466,0.500101719379425,0.3576524701714516,0.35322706939280035,0.34851072810590267,0.3790719578564167,0.5307767027020455,0.5301086187958718,0.00969234718317767,143,2.316014289855957
1,1100,0.37115376805717293,0.3255370444601232,0.3460297172313387,0.48751126674088563,0.35200666105205364,0.34755098426883874,0.3427261685783213,0.36358976333656096,0.5198831554434516,0.5176567204161123,0.009661491839554568,143,2.2205276489257812
2,1200,0.28357910390557917,0.2627461727323203,0.27093513875172054,0.33788894168261824,0.2767961410612896,0.27099586869108266,0.26855429082081234,0.1842996054168405,0.38743073467550604,0.3695995910414334,0.009630625543032624,143,1.9817149639129639
2,1300,0.287708515460177,0.27258403148762017,0.28064960564753805,0.3250163920628008,0.2886094483294228,0.28093858028567115,0.27729227792385014,0.17186702735895334,0.37224819378335344,0.3579370492650557,0.009599748250691247,143,3.678393840789795
2,1400,0.28511630753502576,0.270266152039886,0.27881937496787074,0.321113548684849,0.28650148557783733,0.2791970087190903,0.27551994215713316,0.17129936082264222,0.3681516696792503,0.3528163413553779,0.009568859919287602,143,3.191748857498169
2,1500,0.2848389232955805,0.2714640085548615,0.2799643530399966,0.316463318503374,0.2871089849881488,0.2803148314764434,0.27689620426722933,0.165186174168594,0.365123365697165,0.34777813914336697,0.009537960505253035,143,2.1134278774261475
2,1600,0.2839466574100348,0.273165563811789,0.2805357614319363,0.30891973808373047,0.2873567372282624,0.28123168445828356,0.27738980848194555,0.15888748210279535,0.35789663731912913,0.3395464918760709,0.009507049964689426,143,1.4336988925933838
2,1700,0.2827058275052415,0.2732673178379387,0.2806451685430873,0.30364350219642733,0.28752855976272396,0.28129790895151957,0.27750015816526286,0.15486926724870173,0.3526611855440194,0.3337425775755556,0.009476128253365504,143,1.738147497177124
2,1800,0.2795503738858931,0.2706692547601054,0.27741050473836343,0.2994524791765668,0.28433728247691414,0.2779826442748071,0.27429650022703056,0.15066910677238565,0.3484040048855856,0.32959490436438726,0.009445195326713098,143,1.64857816696167
2,1900,0.276864612155654,0.2684252084078285,0.27535326641937014,0.29525476377278526,0.2823261156759962,0.2757761314082048,0.2723103982430917,0.14710060047146714,0.34405647835532005,0.3252353922697742,0.00941425113982334,143,2.5216894149780273
