stage,gt_class,gt_class_name,group,metric,count,mean,std,min,p10,p25,p50,p75,p90,max,quantile_method,corrected_minus_harmed_mean,cohen_d_exact_moments,welch_p_on_reservoir,mann_whitney_p_on_reservoir,statistical_warning
stage1,2,normal,HARMED_BY_FAMPR,band_weight_2,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,band_weight_3,443757,1.125,0.0,1.125,1.125,1.125,1.125,1.125,1.125,1.125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,high_frequency_ratio,443757,0.424903464186375,0.03892590472840264,0.21631847321987152,0.37768481969833373,0.3987904191017151,0.42348676919937134,0.44959022104740143,0.47613379955291746,0.6122989654541016,"deterministic sampled reservoir, max=20000, stride=64",0.008849534396223657,0.22609895034805505,6.149750615736132e-39,2.0496539993355967e-40,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,g_low,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,g_high,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,g_high_over_low,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,g_low_channel_std,443757,0.0006866455078125,0.0,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,g_high_channel_std,443757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,anchor_lambda,443757,0.341796875,0.0,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,gamma_context,443757,1.1953125,0.0,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,r_fa,443757,0.7766357800614467,0.037200292956800086,0.5565109848976135,0.7298951566219329,0.7593253254890442,0.7826062142848969,0.8003109842538834,0.8136405706405639,1.2470943927764893,"deterministic sampled reservoir, max=20000, stride=64",0.0057710863921026645,0.16255241475038257,1.7877794206547177e-20,3.109537766776843e-16,exploratory only; reservoir approximation and spatially correlated pixels
stage1,2,normal,HARMED_BY_FAMPR,r_mpr,443757,0.26581474954591217,0.012732334232600484,0.19047391414642334,0.24981712251901628,0.25988999009132385,0.26785822212696075,0.27391790598630905,0.27848016619682314,0.42683592438697815,"deterministic sampled reservoir, max=20000, stride=64",0.0019752371498191756,0.16255241301425094,1.7862439170885485e-20,3.108848667100485e-16,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,morphology,186864,0.3855627587611183,0.04997360162183237,0.1660258024930954,0.3267069458961487,0.36421458423137665,0.3918558806180954,0.41739145666360855,0.43829141557216644,0.5367838740348816,"deterministic sampled reservoir, max=20000, stride=64",-0.010035306040770187,-0.24247832840185524,5.9758803501048446e-21,7.036254207275697e-07,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,dilation,186864,4.686593488976455,0.2997631284526894,3.77734375,4.370540428161621,4.494913816452026,4.650797605514526,4.817057132720947,5.037988233566284,6.00341796875,"deterministic sampled reservoir, max=20000, stride=64",0.060159105573244887,0.24227342644873026,5.4251013451837e-21,6.480703086544107e-07,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,band_weight_0,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,band_weight_1,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,band_weight_2,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,band_weight_3,186864,1.125,0.0,1.125,1.125,1.125,1.125,1.125,1.125,1.125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,high_frequency_ratio,186864,0.4080946021502395,0.054851904777626796,0.16313017904758453,0.34518383741378783,0.38407808542251587,0.41374336183071136,0.44208280742168427,0.4673964947462082,0.6062943339347839,"deterministic sampled reservoir, max=20000, stride=64",-0.010936179791843914,-0.23711698743628223,1.3646404477266686e-21,5.5585643236802085e-09,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,g_low,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,g_high,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,g_high_over_low,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,g_low_channel_std,186864,0.0006866455078125,0.0,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,g_high_channel_std,186864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,anchor_lambda,186864,0.341796875,0.0,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,gamma_context,186864,1.1953125,0.0,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,r_fa,186864,0.7988068190207832,0.027597941340869746,0.6644579768180847,0.7641943514347076,0.7831050455570221,0.8030165433883667,0.8169158697128296,0.8268588364124299,1.0482035875320435,"deterministic sampled reservoir, max=20000, stride=64",0.003348476361826558,0.12736892586705018,2.2040788551432656e-07,2.5335728650406995e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,CORRECTED_BY_FAMPR,r_mpr,186864,0.2734031048530391,0.00944579166065229,0.22742027044296265,0.2615564912557602,0.26802894473075867,0.2748439460992813,0.27960118651390076,0.28300431072711946,0.3587627112865448,"deterministic sampled reservoir, max=20000, stride=64",0.001146063902491723,0.1273689052678583,2.2051619330158208e-07,2.5334562197994865e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,morphology,202549,0.39559806480188847,0.031449332234691124,0.264801025390625,0.3571268618106842,0.3746185302734375,0.3946634829044342,0.4160410612821579,0.4378255307674408,0.5163472294807434,"deterministic sampled reservoir, max=20000, stride=64",-0.010035306040770187,-0.24247832840185524,5.9758803501048446e-21,7.036254207275697e-07,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,dilation,202549,4.62643438340321,0.18879168880144145,3.9042155742645264,4.3740234375,4.501627683639526,4.634928226470947,4.753336668014526,4.8544921875,5.41015625,"deterministic sampled reservoir, max=20000, stride=64",0.060159105573244887,0.24227342644873026,5.4251013451837e-21,6.480703086544107e-07,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,band_weight_0,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,band_weight_1,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,band_weight_2,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,band_weight_3,202549,1.125,0.0,1.125,1.125,1.125,1.125,1.125,1.125,1.125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,high_frequency_ratio,202549,0.41903078194208343,0.03624790419724305,0.2701558470726013,0.37512779235839844,0.3948555886745453,0.41794729232788086,0.44263671338558197,0.4669720232486725,0.5736176371574402,"deterministic sampled reservoir, max=20000, stride=64",-0.010936179791843914,-0.23711698743628223,1.3646404477266686e-21,5.5585643236802085e-09,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,g_low,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,g_high,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,g_high_over_low,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,g_low_channel_std,202549,0.0006866455078125,0.0,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,0.0006866455078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,g_high_channel_std,202549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,anchor_lambda,202549,0.341796875,0.0,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,0.341796875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,gamma_context,202549,1.1953125,0.0,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,1.1953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,r_fa,202549,0.7954583426589567,0.025021951260565476,0.6787786483764648,0.7646441459655762,0.7805688679218292,0.7977026104927063,0.8129269778728485,0.823108971118927,1.1252704858779907,"deterministic sampled reservoir, max=20000, stride=64",0.003348476361826558,0.12736892586705018,2.2040788551432656e-07,2.5335728650406995e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage1,3,necrosis,HARMED_BY_FAMPR,r_mpr,202549,0.27225704095054737,0.00856412171164893,0.23232173919677734,0.26171043515205383,0.26716089248657227,0.27302518486976624,0.27823592722415924,0.281720906496048,0.38513994216918945,"deterministic sampled reservoir, max=20000, stride=64",0.001146063902491723,0.1273689052678583,2.2051619330158208e-07,2.5334562197994865e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,morphology,721714,0.35338114284847616,0.042533801531473125,0.21243412792682648,0.29690298438072205,0.3238779604434967,0.3550160825252533,0.38364918529987335,0.406951904296875,0.497314453125,"deterministic sampled reservoir, max=20000, stride=64",-0.003293879814494416,-0.07566855348584287,3.1046484359898872e-09,6.499525888837163e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,dilation,721714,4.87964682795658,0.2552894735583717,4.019205570220947,4.558187007904053,4.698099851608276,4.869791507720947,5.055989742279053,5.218180179595947,5.7313232421875,"deterministic sampled reservoir, max=20000, stride=64",0.01975854340108274,0.07562915902579792,3.1216407330088055e-09,6.893197625893546e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,band_weight_0,721714,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,band_weight_1,721714,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,band_weight_2,721714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,band_weight_3,721714,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,high_frequency_ratio,721714,0.38670538546654126,0.05149750624312643,0.2189832329750061,0.31934136152267456,0.3514505624771118,0.38778743147850037,0.42275646328926086,0.4515661895275116,0.5688199400901794,"deterministic sampled reservoir, max=20000, stride=64",-0.003340671442687293,-0.06413975010440592,2.3235751537038102e-07,3.013721450851677e-08,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,g_low,721714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,g_high,721714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,g_high_over_low,721714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,g_low_channel_std,721714,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,g_high_channel_std,721714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,anchor_lambda,721714,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,gamma_context,721714,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,r_fa,721714,0.7436149600719897,0.05592873017498402,0.5980340838432312,0.6740231513977051,0.7022685706615448,0.7452275156974792,0.7826983332633972,0.8035223484039307,1.3300237655639648,"deterministic sampled reservoir, max=20000, stride=64",-0.011069558799522428,-0.20661220151550763,7.688519478052853e-68,7.713218990476541e-92,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,CORRECTED_BY_FAMPR,r_mpr,721714,0.24190965696440922,0.01819449600751131,0.19454991817474365,0.21927034854888916,0.22845902293920517,0.24243421852588654,0.2546240836381912,0.26139846444129944,0.43267765641212463,"deterministic sampled reservoir, max=20000, stride=64",-0.003601101602145107,-0.20661219757071156,7.69300955483297e-68,7.713325778834019e-92,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,morphology,1158456,0.3566750226629706,0.04413984796709301,0.11817041784524918,0.3010665953159332,0.3285166323184967,0.35786184668540955,0.3868967592716217,0.4115834653377533,0.5079447627067566,"deterministic sampled reservoir, max=20000, stride=64",-0.003293879814494416,-0.07566855348584287,3.1046484359898872e-09,6.499525888837163e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,dilation,1158456,4.859888284555497,0.2649045955045395,3.9458415508270264,4.529256343841553,4.678385257720947,4.853353023529053,5.029256343841553,5.194010448455811,6.285400390625,"deterministic sampled reservoir, max=20000, stride=64",0.01975854340108274,0.07562915902579792,3.1216407330088055e-09,6.893197625893546e-10,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,band_weight_0,1158456,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,band_weight_1,1158456,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,band_weight_2,1158456,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,band_weight_3,1158456,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,high_frequency_ratio,1158456,0.39004605690922856,0.052446487283074265,0.11650040000677109,0.32497553825378417,0.35651007294654846,0.39068832993507385,0.42538562417030334,0.4563281238079071,0.6101961135864258,"deterministic sampled reservoir, max=20000, stride=64",-0.003340671442687293,-0.06413975010440592,2.3235751537038102e-07,3.013721450851677e-08,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,g_low,1158456,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,g_high,1158456,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,g_high_over_low,1158456,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,g_low_channel_std,1158456,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,g_high_channel_std,1158456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,anchor_lambda,1158456,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,gamma_context,1158456,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,r_fa,1158456,0.7546845188715121,0.0520573647247203,0.6125380396842957,0.6835391998291016,0.7159199118614197,0.7609521746635437,0.7929465770721436,0.8099544644355774,1.3293873071670532,"deterministic sampled reservoir, max=20000, stride=64",-0.011069558799522428,-0.20661220151550763,7.688519478052853e-68,7.713218990476541e-92,exploratory only; reservoir approximation and spatially correlated pixels
stage2,0,tumor,HARMED_BY_FAMPR,r_mpr,1158456,0.24551075856655433,0.01693507995122817,0.19926828145980835,0.22236609160900117,0.23290002346038818,0.24754972755908966,0.2579580247402191,0.2634909451007843,0.4324706494808197,"deterministic sampled reservoir, max=20000, stride=64",-0.003601101602145107,-0.20661219757071156,7.69300955483297e-68,7.713325778834019e-92,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,morphology,1093558,0.3543722092606021,0.04664891172068426,0.13761265575885773,0.2929115265607834,0.3250357285141945,0.3590329438447952,0.3883075639605522,0.4117986142635346,0.5249862670898438,"deterministic sampled reservoir, max=20000, stride=64",-0.004800807992260847,-0.1061985842683863,1.317149475197736e-16,2.1192375577308482e-11,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,dilation,1093558,4.873765598875845,0.27995026629962827,3.8510334491729736,4.528812503814697,4.670247554779053,4.846231937408447,5.0499267578125,5.242199659347534,6.1646728515625,"deterministic sampled reservoir, max=20000, stride=64",0.0287612003084341,0.10602991596967679,1.2910859315386553e-16,2.2573303332515895e-11,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,band_weight_0,1093558,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,band_weight_1,1093558,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,band_weight_2,1093558,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,band_weight_3,1093558,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,high_frequency_ratio,1093558,0.3871693015411977,0.055087678635101466,0.1329779475927353,0.3154084742069244,0.35220424830913544,0.39113329350948334,0.42640427500009537,0.45571766793727875,0.6189672350883484,"deterministic sampled reservoir, max=20000, stride=64",-0.0059246253295741624,-0.10974222716744693,3.908087784992095e-17,4.3567358975751216e-13,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,g_low,1093558,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,g_high,1093558,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,g_high_over_low,1093558,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,g_low_channel_std,1093558,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
