group,estimator,targets,accuracy,miou,dice,class0_iou,class1_iou,class2_iou,class3_iou,nll,brier,accuracy_minus_fixed_average,miou_minus_fixed_average,accuracy_minus_shallow,miou_minus_shallow,accuracy_minus_deep,miou_minus_deep
Still_Wrong,context_only,378130,0.2018432814111549,0.07849746906222277,0.13850657030120955,0.15746856132626172,0.12957928473686695,0.02659679188502536,0.00034523830073708377,1.430088511779595,0.8307451574324992,0.03019596435088462,-0.02526072012406097,0.14593922724988762,0.05476076321934057,-0.0027900457514611343,-0.04358782218868443
Harmed_by_CH,shallow,69617,0.8037979229211256,0.5260944689760352,0.6649053461660283,0.6991981599207744,0.6988849325337332,0.4888644150758688,0.2174303683737646,0.6651553456542986,0.3667239381040066,0.38797994742663433,0.33489274512756084,0.0,0.0,0.43227947196805383,0.36058108285751467
Harmed_by_CH,deep,69617,0.3715184509530718,0.16551338611852054,0.271293243563772,0.22173503619563298,0.29113628191298097,0.11925512571321085,0.029927100652257323,4.5581959371716705,1.1169455813398692,-0.0442995245414195,-0.02568833772995377,-0.43227947196805383,-0.36058108285751467,0.0,0.0
Harmed_by_CH,fixed_average,69617,0.4158179754944913,0.1912017238484743,0.3057796698975923,0.2588490319515382,0.32629941434846266,0.1462787550744249,0.03337969401947149,0.9369704993987402,0.6097155604200767,0.0,0.0,-0.38797994742663433,-0.33489274512756084,0.0442995245414195,0.02568833772995377
Harmed_by_CH,anchor,69617,0.45898271973799504,0.2132674459939002,0.3352974753533652,0.285052246295531,0.3626557526148249,0.15178635354764802,0.05357543151759695,0.876964190751347,0.5588838785219136,0.04316474424350375,0.022065722145425903,-0.3448152031831306,-0.31282702298213494,0.08746426878492325,0.04775405987537967
Harmed_by_CH,context_only,69617,0.2691440309119899,0.08493666007780426,0.1449913807319816,0.1513128896165229,0.18843375069469417,0.0,0.0,1.1100996697116132,0.7000698657956785,-0.14667394458250138,-0.10626506377067005,-0.5346538920091357,-0.4411578088982309,-0.10237442004108188,-0.08057672604071628
Stable_Correct,shallow,1726078,0.9560854144482462,0.8656358358105926,0.9266392798389679,0.9338911047707775,0.9157370562881278,0.8447517896047307,0.768163392578734,0.2806626679219252,0.12733630714506983,0.020746455258684682,0.09457359142945698,0.0,0.0,0.041673667122806735,0.13952285385102847
Stable_Correct,deep,1726078,0.9144117473254395,0.7261129819595641,0.8204498697777194,0.8874204207620809,0.8411685759478502,0.8164804385145921,0.35938249261373306,0.4337508362173829,0.1424108530350335,-0.020927211864122053,-0.04494926242157149,-0.041673667122806735,-0.13952285385102847,0.0,0.0
Stable_Correct,fixed_average,1726078,0.9353389591895616,0.7710622443811356,0.8544470790768739,0.9125982678297224,0.8774592110742193,0.863673484772339,0.43051801384826155,0.20955237475121918,0.09653818884937822,0.0,0.0,-0.020746455258684682,-0.09457359142945698,0.020927211864122053,0.04494926242157149
Stable_Correct,anchor,1726078,0.9574845400961023,0.8725838484500094,0.930207673053835,0.9332934014164233,0.9144713135591128,0.8963710966294187,0.7461995821950828,0.20181640218120803,0.08705088817885699,0.02214558090654073,0.10152160406887378,0.0013991256478560476,0.006948012639416801,0.04307279277066278,0.14647086649044527
Stable_Correct,context_only,1726078,0.9446322819710349,0.734937656357054,0.8257772064414048,0.9333873072098177,0.8998463375065047,0.7318201851035698,0.37469679560832375,0.4177538089195963,0.1919572765203628,0.009293322781473323,-0.03612458802408158,-0.011453132477211359,-0.13069817945353857,0.030220534645595376,0.008824674397489907
Q1,shallow,495830,0.9193372728556158,0.6184273779591921,0.6847728547500037,0.8979133047687942,0.8454078371019297,0.704874280095519,0.025514089870525513,0.40563866371606594,0.15132188382745126,-8.06728112456856e-06,-5.051355134622071e-06,0.0,0.0,6.0504608434319707e-05,5.709245459728507e-05
Q1,deep,495830,0.9192767682471815,0.6183702855045948,0.6846791718534501,0.8978164480641152,0.8452264874331424,0.7051289772156981,0.025309229305423408,1.0180217618336767,0.15414093933836293,-6.857188955888827e-05,-6.214380973190714e-05,-6.0504608434319707e-05,-5.709245459728507e-05,0.0,0.0
Q1,fixed_average,495830,0.9193453401367404,0.6184324293143267,0.684724920202784,0.8978922490715285,0.8454149050502564,0.705079575330644,0.02534298780487805,0.43842624850707973,0.15245510230153758,0.0,0.0,8.06728112456856e-06,5.051355134622071e-06,6.857188955888827e-05,6.214380973190714e-05
Q1,anchor,495830,0.9193473569570215,0.6184344457688115,0.6847260777407816,0.8978955804220712,0.8454196395176524,0.705079575330644,0.02534298780487805,0.4366127125473368,0.1523565801768942,2.0168202811143843e-06,2.0164544847212085e-06,1.0084101405682944e-05,7.067809619343279e-06,7.058870984000265e-05,6.416026421662835e-05
Q1,context_only,495830,0.9165782627110098,0.602528060422696,0.671992289960574,0.8999778131124505,0.8403587443946189,0.649415009372778,0.02036067481093659,0.39017582806742185,0.1788411256275668,-0.0027670774257305686,-0.015904368891630716,-0.002759010144606,-0.015899317536496094,-0.0026985055361716803,-0.01584222508189881
Q2,shallow,495828,0.8501254467274942,0.5557961388278252,0.6672164618496219,0.8055206978780837,0.7364481847988331,0.5674205039380372,0.11379516869634658,0.5210332458412552,0.25111143832731486,-0.00036706277176756785,-0.0012799844737644284,0.0,0.0,0.0006393346079689444,-0.00138623763625767
Q2,deep,495828,0.8494861121195253,0.5571823764640829,0.6692343778479732,0.805246728893598,0.7345976773386207,0.5710107034888471,0.1178743961352657,1.2748641401275769,0.2643944644260681,-0.0010063973797365122,0.00010625316249324168,-0.0006393346079689444,0.00138623763625767,0.0,0.0
Q2,fixed_average,495828,0.8504925094992618,0.5570761233015896,0.6685765869695727,0.8063559531458508,0.7365288260425019,0.5697950236385348,0.11562469037947092,0.5358542042445364,0.2529869054866058,0.0,0.0,0.00036706277176756785,0.0012799844737644284,0.0010063973797365122,-0.00010625316249324168
Q2,anchor,495828,0.8506397379736521,0.5571908628757073,0.6686331993002994,0.8065613784293448,0.7367891741881277,0.5698718892652039,0.11554100962015273,0.5295116977765112,0.2517393139404761,0.00014722847439030406,0.00011473957411767266,0.0005142912461578719,0.001394724047882101,0.0011536258541268163,8.486411624430978e-06
Q2,context_only,495828,0.8605585001250433,0.5438729719295947,0.6472595766393874,0.8273329043280611,0.757044964418942,0.5144434693579055,0.07667054961347029,0.5161709779373027,0.25578991548658964,0.010065990625781507,-0.013203151371994903,0.010433053397549075,-0.011923166898230475,0.011072388005518019,-0.013309404534488145
Q3,shallow,495829,0.7867188082988288,0.5092735320981052,0.649133011202023,0.701629426034784,0.676655477570949,0.45340414545991004,0.20540507932677807,0.6731477181091167,0.3423121481055292,-0.0025472491524296537,-0.005183142184777112,0.0,0.0,0.004439030391526044,-0.0007502766885824075
Q3,deep,495829,0.7822797779073027,0.5100238087866876,0.6506956748430188,0.6961218705104255,0.6702354256149256,0.46685034292748695,0.20688759609391233,1.515384792276555,0.364287741865081,-0.006986279543955698,-0.0044328654961947045,-0.004439030391526044,0.0007502766885824075,0.0,0.0
Q3,fixed_average,495829,0.7892660574512584,0.5144566742828823,0.6538633021727966,0.7056211313929331,0.679068195963368,0.4654280931004341,0.2077092766747939,0.644740828885359,0.3300977497313899,0.0,0.0,0.0025472491524296537,0.005183142184777112,0.006986279543955698,0.0044328654961947045
Q3,anchor,495829,0.7901393423942529,0.5152057756168787,0.6544536088559785,0.706896257633132,0.6801556447938026,0.46577963688145246,0.2079915631591282,0.6342150237297668,0.32560460214290693,0.0008732849429944345,0.0007491013339964159,0.003420534095424088,0.005932243518773528,0.007859564486950132,0.00518196683019112
Q3,context_only,495829,0.8106161600067765,0.498445328164184,0.6207353242285285,0.7445807310330705,0.7131759464820677,0.42433770404067434,0.11168693110092352,0.6163113382854214,0.3187675254088362,0.021350102555518058,-0.01601134611869831,0.02389735170794771,-0.010828203933921199,0.028336382099473756,-0.011578480622503606
Q4,shallow,495828,0.6854735916487169,0.454545838081258,0.618294894893575,0.5372689509659553,0.5722563589129481,0.36710038242015686,0.34155766002597154,0.9035860148461404,0.49073227719153967,-0.021854352719088088,-0.026249650106823008,0.0,0.0,-0.005384931871536103,-0.011441562929502325
Q4,deep,495828,0.690858523520253,0.4659874010107603,0.6289648666169314,0.5443065250835618,0.5752490324218007,0.42538999814416556,0.3190040483935132,2.027777067337289,0.52007741344654,-0.016469420847551985,-0.014808087177320683,0.005384931871536103,0.011441562929502325,0.0,0.0
Q4,fixed_average,495828,0.707327944367805,0.480795488188081,0.6427880537797193,0.5635690966316736,0.5950519753173079,0.41929571333654087,0.3452651674668014,0.8024920248189641,0.4306105671671303,0.0,0.0,0.021854352719088088,0.026249650106823008,0.016469420847551985,0.014808087177320683
Q4,anchor,495828,0.7114947118758924,0.4854552515070234,0.6471616562620319,0.5691750056025957,0.5991349569395109,0.4203280507681104,0.35318299271787645,0.7837475316173205,0.41818628634197613,0.004166767508087421,0.0046597633189424115,0.02602112022717551,0.03090941342576542,0.020636188355639407,0.019467850496263095
Q4,context_only,495828,0.7373907887412571,0.45114462465766314,0.5923249974209773,0.6323789692868298,0.6381650798215612,0.38495969008480785,0.14907475943745374,0.7399715902336493,0.3975627427770188,0.03006284437345208,-0.029650863530417848,0.05191719709254017,-0.00340121342359484,0.046532265221004065,-0.014842776353097165
Q5,shallow,495828,0.3296102680768331,0.16821280476871564,0.2832000561741271,0.22264506097061953,0.23608775938951096,0.11565253347752791,0.09846586523720409,1.4207821029872687,0.7957707028278616,-0.27439152286680063,-0.27082545555794596,0.0,0.0,-0.26563445388320145,-0.2608580096365954
Q5,deep,495828,0.5952447219600345,0.42907081440531103,0.5949083687028047,0.3008413678546925,0.39119948166152946,0.5130931139919006,0.5111492941131214,3.088622377676739,0.7450487366745859,-0.008757068983599181,-0.00996744592135057,0.26563445388320145,0.2608580096365954,0.0,0.0
Q5,fixed_average,495828,0.6040017909436337,0.4390382603266616,0.6055357015439069,0.3197275642125933,0.40671847505116643,0.5044329112589166,0.5252740907839701,0.9849500528524332,0.5413402308440697,0.0,0.0,0.27439152286680063,0.27082545555794596,0.008757068983599181,0.00996744592135057
Q5,anchor,495828,0.6248376453124874,0.46015103240547617,0.6283946917473013,0.3723200624043683,0.4630689783677308,0.5002338257111527,0.5049812631386528,0.9653036215116424,0.5262727236606648,0.020835854368853712,0.021112772078814568,0.29522737723565434,0.29193822763676053,0.029592923352452893,0.03108021800016514
Q5,context_only,495828,0.5818287793347693,0.36179179857583765,0.5079433886547269,0.4495932931742317,0.46986613509985337,0.44033428592915697,0.08737348010010852,0.9572345154267433,0.5308592744407857,-0.022173011608864424,-0.07724646175082395,0.2522185112579362,0.193578993807122,-0.013415942625265243,-0.06727901582947338
boundary,shallow,201144,0.5014467247345186,0.26198740425988953,0.40088609522307805,0.3557907965970611,0.37973925865366365,0.22467285126251765,0.08774671052631579,1.2884973665398691,0.6834667448901952,-0.0008551087777910471,-0.03704357215127524,0.0,0.0,0.004911903909636917,-0.03437146961286153
boundary,deep,201144,0.49653482082488165,0.29635887387275106,0.45373320866931666,0.336376731050596,0.36363376640073136,0.28093781855249744,0.20448717948717948,4.403630562515095,0.9102140074529572,-0.005767012687427964,-0.002672102538413712,-0.004911903909636917,0.03437146961286153,0.0,0.0
boundary,fixed_average,201144,0.5023018335123096,0.2990309764111648,0.4565436555483794,0.345861063503016,0.36858762738624945,0.2773809299432686,0.20429428481212503,1.366536372372563,0.7106408983279314,0.0,0.0,0.0008551087777910471,0.03704357215127524,0.005767012687427964,0.002672102538413712
boundary,anchor,201144,0.5100624428270294,0.2956484525482613,0.4506593015071965,0.35517278852423384,0.3785438441098317,0.2668643295932407,0.18201284796573874,1.3318971077060215,0.6922068093162971,0.00776060931471978,-0.003382523862903497,0.008615718092510827,0.03366104828837174,0.013527622002147743,-0.000710421324489785
boundary,context_only,201144,0.48893827307799387,0.23875970192102672,0.3662095010167032,0.38535170413343,0.3456830245910519,0.16482579022988506,0.05917828872973992,1.0389898404157991,0.6088578988516588,-0.013363560434315747,-0.060271274490138055,-0.0125084516565247,-0.023227702338862816,-0.007596547746887783,-0.05759917195172434
interior,shallow,2277999,0.7330437809674192,0.45491176524487736,0.5984411363110252,0.6496939427572058,0.610311998715387,0.3970736659101914,0.1625674535967252,0.7403647374759378,0.38177157524081556,-0.0650412928188292,-0.14920311513739942,0.0,0.0,-0.05830511778099989,-0.1413722115050146
interior,deep,2277999,0.7913488987484191,0.596283976749892,0.7412730696431146,0.7254075877828251,0.662296419087416,0.5541403264529143,0.4432915736764127,1.5537061391891482,0.36538523048866606,-0.006736175037829306,-0.007830903632384811,0.05830511778099989,0.1413722115050146,0.0,0.0
interior,fixed_average,2277999,0.7980850737862484,0.6041148803822768,0.7478160914547956,0.7303189459831961,0.6734855813929574,0.5506778174365388,0.4619771767164149,0.620786420023876,0.30890316866792883,0.0,0.0,0.0650412928188292,0.14920311513739942,0.006736175037829306,0.007830903632384811
interior,anchor,2277999,0.8030644438386496,0.5995718273221403,0.7427129488145373,0.7317606425503341,0.6837860256464514,0.551435839356763,0.43130480173501284,0.6114225825689973,0.3032760521562895,0.004979370052401233,-0.0045430530601364705,0.07002066287123043,0.14466006207726295,0.01171554509023054,0.003287850572248341
interior,context_only,2277999,0.8072180892089944,0.5196634690573525,0.6379076857958454,0.7592539493616101,0.7081909167195399,0.5100070535770996,0.10120195657116038,0.6090931890342685,0.3123031659092872,0.009133015422746027,-0.08445141132492429,0.07417430824157523,0.06475170381247514,0.015869190460575333,-0.07662050769253947
class0,shallow,965133,0.8387413962635202,0.20968534906588004,0.22807486631016044,0.8387413962635202,0.0,0.0,0.0,0.48028540216355525,0.24856309515081507,0.029117230474970834,0.007279307618742709,0.0,0.0,0.04623300622815718,0.011558251557039295
class0,deep,965133,0.792508390035363,0.19812709750884075,0.2210612777158963,0.792508390035363,0.0,0.0,0.0,1.5703553195917739,0.364463619115726,-0.017115775753186346,-0.004278943938296587,-0.04623300622815718,-0.011558251557039295,0.0,0.0
class0,fixed_average,965133,0.8096241657885493,0.20240604144713734,0.2236995341614907,0.8096241657885493,0.0,0.0,0.0,0.49265221413978155,0.2610002887054403,0.0,0.0,-0.029117230474970834,-0.007279307618742709,0.017115775753186346,0.004278943938296587
class0,anchor,965133,0.827660021986607,0.20691500549665176,0.22642614382049225,0.827660021986607,0.0,0.0,0.0,0.4642031775807558,0.2413805048087801,0.018035856198057698,0.0045089640495144245,-0.011081374276913136,-0.002770343569228284,0.035151631951244044,0.008787907987811011
class0,context_only,965133,0.9165109886409438,0.22912774716023596,0.2391092443698613,0.9165109886409438,0.0,0.0,0.0,0.4095068084068542,0.195147010030483,0.10688682285239448,0.02672170571309862,0.07776959237742365,0.01944239809435591,0.12400259860558083,0.031000649651395207
class1,shallow,1044692,0.755598779353149,0.18889969483828725,0.21519688559807204,0.0,0.755598779353149,0.0,0.0,0.6498543206349198,0.3600430646906753,-0.045896781060829506,-0.011474195265207376,0.0,0.0,-0.03774605338224091,-0.009436513345560227
class1,deep,1044692,0.7933448327353899,0.19833620818384748,0.22119137888425525,0.0,0.7933448327353899,0.0,0.0,1.5737436084633538,0.3655694368122721,-0.008150727678588598,-0.0020376819196471496,0.03774605338224091,0.009436513345560227,0.0,0.0
class1,fixed_average,1044692,0.8014955604139785,0.20037389010349463,0.2224528269805442,0.0,0.8014955604139785,0.0,0.0,0.5606890321388304,0.29885730818573597,0.0,0.0,0.045896781060829506,0.011474195265207376,0.008150727678588598,0.0020376819196471496
class1,anchor,1044692,0.82443533596505,0.2061088339912625,0.225942602544737,0.0,0.82443533596505,0.0,0.0,0.536838879560723,0.28095291803517813,0.022939775551071517,0.005734943887767879,0.06883655661190102,0.017209139152975256,0.031090503229660116,0.007772625807415029
class1,context_only,1044692,0.8407272191229568,0.2101818047807392,0.22836822598938217,0.0,0.8407272191229568,0.0,0.0,0.5613615158189917,0.29466999452003345,0.03923165870897827,0.009807914677244567,0.08512843976980777,0.021282109942451943,0.047382386387566866,0.011845596596891717
class2,shallow,323515,0.4546775265443643,0.11366938163609107,0.1562812094940609,0.0,0.0,0.4546775265443643,0.0,1.4697672088928726,0.7316920624925508,-0.17882323848971454,-0.044705809622428636,0.0,0.0,-0.1950481430536451,-0.048762035763411274
class2,deep,323515,0.6497256695980094,0.16243141739950234,0.1969193065160733,0.0,0.0,0.6497256695980094,0.0,2.5561355109466124,0.6120552398855497,0.016224904563930553,0.004056226140982638,0.1950481430536451,0.048762035763411274,0.0,0.0
class2,fixed_average,323515,0.6335007650340788,0.1583751912585197,0.19390892817269736,0.0,0.0,0.6335007650340788,0.0,1.2356716846230758,0.5791945558097804,0.0,0.0,0.17882323848971454,0.044705809622428636,-0.016224904563930553,-0.004056226140982638
class2,anchor,323515,0.6174891426981748,0.1543722856745437,0.1908789142374475,0.0,0.0,0.6174891426981748,0.0,1.2385547584057772,0.5887578441283621,-0.01601162233590403,-0.0040029055839760075,0.1628116161538105,0.04070290403845263,-0.03223652689983458,-0.008059131724958646
class2,context_only,323515,0.49427383583450535,0.12356845895862634,0.16538930950312358,0.0,0.0,0.49427383583450535,0.0,1.0802956326383661,0.6125983263177243,-0.13922692919957347,-0.03480673229989337,0.039596309290141074,0.009899077322535269,-0.15545183376350402,-0.038862958440876005
class3,shallow,145803,0.16992791643518995,0.04248197910879749,0.07262324201689539,0.0,0.0,0.0,0.16992791643518995,2.2482048129099663,1.0590083119956177,-0.4844756280734965,-0.12111890701837412,0.0,0.0,-0.5069717358353394,-0.12674293395883485
class3,deep,145803,0.6768996522705294,0.16922491306763235,0.20183069730916944,0.0,0.0,0.0,0.6768996522705294,3.007329197156543,0.5744661828713411,0.022496107761842965,0.005624026940460741,0.5069717358353394,0.12674293395883485,0.0,0.0
class3,fixed_average,145803,0.6544035445086864,0.1636008861271716,0.19777627613310836,0.0,0.0,0.0,0.6544035445086864,1.5640340412000766,0.6524578013519969,0.0,0.0,0.4844756280734965,0.12111890701837412,-0.022496107761842965,-0.005624026940460741
class3,anchor,145803,0.4946811793996008,0.1236702948499002,0.16548050052998914,0.0,0.0,0.0,0.4946811793996008,1.722756134525825,0.7760487743756109,-0.1597223651090856,-0.0399305912772714,0.32475326296441087,0.08118831574110272,-0.18221847287092857,-0.04555461821773214
class3,context_only,145803,0.09895543987435101,0.024738859968587754,0.04502249876740456,0.0,0.0,0.0,0.09895543987435101,1.8197841415633598,0.9569587742313742,-0.5554481046343354,-0.13886202615858384,-0.07097247656083894,-0.017743119140209734,-0.5779442123961784,-0.1444860530990446
Strength1,shallow,495830,0.8723393098440998,0.5199945625519459,0.6089322275275665,0.839555454438906,0.7694827381982852,0.4585797460230138,0.012360311547578733,0.45870180835463165,0.20205895451357994,-0.03950345884678219,-0.0650509897513396,0.0,0.0,-0.04066313050844039,-0.07816819125655927
Strength1,deep,495830,0.9130024403525402,0.5981627538085051,0.6795959130029064,0.8982806510446055,0.831780130975227,0.6040092333859798,0.05858099982820821,0.6550670758417368,0.14539000998559984,0.0011596716616582015,0.013117201505219667,0.04066313050844039,0.07816819125655927,0.0,0.0
Strength1,fixed_average,495830,0.911842768690882,0.5850455523032855,0.6614448345559496,0.8956914298096718,0.8328525063108547,0.583237404785814,0.028400868306801736,0.39082181967197155,0.1526964832533845,0.0,0.0,0.03950345884678219,0.0650509897513396,-0.0011596716616582015,-0.013117201505219667
Strength1,anchor,495830,0.91185688643285,0.5846691812052732,0.6607418549809555,0.8957406390847105,0.8329164374124403,0.5830659580200348,0.02695369030390738,0.39065398350230734,0.15270398208456107,1.4117741968022735e-05,-0.00037637109801225144,0.039517576588750214,0.06467461865332735,-0.0011455539196901787,-0.013493572603231918
Strength1,context_only,495830,0.9183187786136378,0.5922601045182329,0.6652441130614855,0.9049594248600483,0.844347081914755,0.5941878172588833,0.025546094039244724,0.3682688188583371,0.16616823737253972,0.0064760099227557655,0.007214552214947378,0.04597946876953796,0.07226554196628698,0.005316338261097564,-0.005902649290272288
Strength2,shallow,495828,0.8383007817226942,0.49637127194698205,0.5950346602792231,0.7954851274787536,0.7198979547413605,0.45326654588084836,0.016835459686965672,0.5380963877320444,0.25694817748631527,-0.048708423082197805,-0.07270989337143341,0.0,0.0,-0.04723815516671104,-0.08529736175803782
Strength2,deep,495828,0.8855389368894052,0.5816686337050199,0.6764912458166926,0.8632139429302701,0.7866304366819857,0.5934314623973665,0.08339869281045752,0.8139867803372388,0.18906052093299758,-0.001470267915486767,0.012587468386604406,0.04723815516671104,0.08529736175803782,0.0,0.0
Strength2,fixed_average,495828,0.887009204804892,0.5690811653184155,0.65552185118927,0.8641793801763493,0.7928208974981247,0.5793748461727788,0.03994953742640875,0.44337596395029866,0.1941195301468016,0.0,0.0,0.048708423082197805,0.07270989337143341,0.001470267915486767,-0.012587468386604406
Strength2,anchor,495828,0.8870152552901409,0.5677855076735796,0.6532713265643637,0.8641964608706137,0.7930615938031028,0.5784807728736503,0.03540320314695139,0.44299443851742454,0.19419420483423822,6.050485248931814e-06,-0.001295657644835857,0.04871447356744674,0.07141423572659755,0.0014763184007356989,-0.013883126031440263
Strength2,context_only,495828,0.8957501391611608,0.5754040164215518,0.6570856966731845,0.8766529945047702,0.8088406151928599,0.583878384270821,0.03224407171775593,0.4463086444373298,0.20852426809297744,0.00874093435626877,0.006322851103136351,0.057449357438466575,0.07903274447456976,0.010211202271755537,-0.006264617283468055
Strength3,shallow,495829,0.7767899820300951,0.4531520487165404,0.5694557463897093,0.6870262092324239,0.6703418834872852,0.41877140838875637,0.03646869375769631,0.6992450957791255,0.3517567650935881,-0.060912128979950686,-0.08354707573254289,0.0,0.0,-0.055375946142722565,-0.09147859481517134
Strength3,deep,495829,0.8321659281728176,0.5446306435317118,0.661184527156958,0.7696175158805244,0.733572746514264,0.5550379927724418,0.1202943189596167,1.2225091715661587,0.2812068291219143,-0.005536182837228121,0.007931519082628458,0.055375946142722565,0.09147859481517134,0.0,0.0
Strength3,fixed_average,495829,0.8377021110100458,0.5366991244490833,0.6452902038497251,0.7765430784381571,0.7438924401672461,0.5474813275678104,0.07887965162311955,0.5828189768579167,0.2735550865990597,0.0,0.0,0.060912128979950686,0.08354707573254289,0.005536182837228121,-0.007931519082628458
Strength3,anchor,495829,0.8379138775666611,0.5333772579176306,0.6396368639126874,0.7774627044223007,0.7446253322049501,0.5449401033235265,0.06648089171974522,0.5815970463232525,0.27357470977114146,0.00021176655661536703,-0.003321866531452722,0.06112389553656605,0.08022520920109016,0.005747949393843488,-0.01125338561408118
Strength3,context_only,495829,0.8486575008722765,0.5371846588915882,0.6381616252703339,0.7959655896260523,0.7623037831733483,0.5361011365996973,0.054368126167254616,0.5781785599109037,0.290317170416133,0.010955389862230769,0.00048553444250487576,0.07186751884218145,0.08403261017504776,0.01649157269945889,-0.007445984640123582
Strength4,shallow,495828,0.6456573650540106,0.36963588425151683,0.5152053689317833,0.46151522051353905,0.548699694716441,0.3674891254738685,0.10083949630221867,0.9651942495877321,0.5197970186971985,-0.07392482877126749,-0.09492752590405495,0.0,0.0,-0.06153948546673449,-0.08819402812092392
Strength4,deep,495828,0.7071968505207451,0.45782991237244075,0.6105991257913456,0.5242838423760773,0.6017692457195163,0.5083116141569122,0.19695494723725712,2.2147986965030224,0.5087481376891378,-0.012385343304533003,-0.006733497783131037,0.06153948546673449,0.08819402812092392,0.0,0.0
Strength4,fixed_average,495828,0.7195821938252781,0.4645634101555718,0.6151714141365209,0.5403207731080173,0.6164328227267276,0.5109963646028115,0.19050368018473085,0.8585166012668409,0.44339125801776963,0.0,0.0,0.07392482877126749,0.09492752590405495,0.012385343304533003,0.006733497783131037
Strength4,anchor,495828,0.7207136345668256,0.4581457648291274,0.6053728445629075,0.5445092569109815,0.6190112146580319,0.50709878908645,0.16196379866104638,0.8487992397063017,0.4397314568840787,0.0011314407415474736,-0.006417645326444399,0.07505626951281497,0.08850988057761056,0.013516784046080477,0.0003158524566866383
Strength4,context_only,495828,0.7370156586558242,0.45719186765525777,0.596542693892006,0.588432211270225,0.6424673165324553,0.4749404330260023,0.12292750979234855,0.7841189262190887,0.4294682662630267,0.017433464830546086,-0.007371542500314021,0.09135829360181358,0.08755598340374093,0.02981880813507909,-0.0006380447171829839
Strength5,shallow,495828,0.43817815855498277,0.26629722045881615,0.41843698590986056,0.26660156652369355,0.3232036675593482,0.28076096400969497,0.19462268374252784,1.2629499373738644,0.7006873107849105,-0.07611913808820803,-0.09008062021577562,0.0,0.0,-0.061063513960486315,-0.07478509625504304
Strength5,deep,495828,0.4992416725154691,0.3410823167138592,0.49144458611513997,0.14359667037199803,0.27481172576285395,0.44652834428727545,0.4993925264333093,4.018310469718203,0.9235440008791804,-0.015055624127721712,-0.015295523960732582,0.061063513960486315,0.07478509625504304,0.0,0.0
Strength5,fixed_average,495828,0.5142972966431908,0.3563778406745918,0.5093610709355363,0.1611746216825936,0.2947825584669704,0.4498226466575716,0.5197315358912317,1.130930314467025,0.6437283105769195,0.0,0.0,0.07611913808820803,0.09008062021577562,0.015055624127721712,0.015295523960732582
Strength5,anchor,495828,0.5389590745177764,0.3861818906833817,0.5484829445616809,0.22927270988824333,0.3570789094758771,0.44869216970506026,0.5096837736643459,1.0853461706364649,0.6139552562229641,0.024661777874585566,0.02980405000878994,0.1007809159627936,0.11988467022456556,0.03971740200230728,0.04509957396952252
Strength5,context_only,495828,0.5072303298724558,0.2944788464369315,0.4408035664528327,0.40722571685319825,0.3861903615424742,0.27872754574272846,0.10577176160932505,1.0429894657975076,0.587342750093687,-0.007066966770735039,-0.061898994237660265,0.06905217131747299,0.028181625978115354,0.007988657356986673,-0.04660347027692768
DW__all,shallow,576576,0.31721577034077036,0.13375575766630318,0.22293804050004273,0.2434922689283895,0.2091391169348589,0.07506101222800046,0.007330632573963978,1.791659479658597,0.9280408088723888,0.24326021201021203,0.10464962836563911,0.0,0.0,0.31721577034077036,0.13375575766630318
DW__all,deep,576576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.519955279910746,1.6946701742769676,-0.07395555833055834,-0.02910612930066407,-0.31721577034077036,-0.13375575766630318,0.0,0.0
DW__all,fixed_average,576576,0.07395555833055834,0.02910612930066407,0.055637269276898375,0.05742118386848915,0.04340788510206441,0.015138935314477955,0.0004565129176247802,2.2696567742252314,1.200086495353162,0.0,0.0,-0.24326021201021203,-0.10464962836563911,0.07395555833055834,0.02910612930066407
DW__all,anchor,576576,0.14890318015318016,0.055483873820877355,0.10134012216069802,0.10556342348644263,0.09890324729034407,0.016676894404291105,0.0007919301024316149,2.1393383859765245,1.117947849287581,0.07494762182262182,0.026377744520213284,-0.1683125901875902,-0.07827188384542583,0.14890318015318016,0.055483873820877355
DW__all,context_only,576576,0.45986305361305363,0.20511211897165954,0.31161604112187435,0.3942716026587888,0.3132964984944926,0.11041487106617905,0.0024655036671777236,1.1140090416615787,0.6361919960389139,0.3859074952824953,0.17600598967099546,0.14264728327228327,0.07135636130535636,0.45986305361305363,0.20511211897165954
DW__Top20,shallow,196453,0.5260342168355789,0.24455937717800985,0.35758920218939233,0.40550643255248714,0.43406646219449324,0.1282263318799178,0.010438282085141169,1.1984756939030279,0.6258026278168879,0.469924103984159,0.22079656331918796,0.0,0.0,0.5260342168355789,0.24455937717800985
DW__Top20,deep,196453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.872373411905588,1.8115190202133773,-0.05611011285141993,-0.023762813858821896,-0.5260342168355789,-0.24455937717800985,0.0,0.0
DW__Top20,fixed_average,196453,0.05611011285141993,0.023762813858821896,0.04571339577516689,0.048262883909303826,0.03680033119651209,0.009855741864133882,0.00013229846533780208,1.756831664977332,1.0017898850672433,0.0,0.0,-0.469924103984159,-0.22079656331918796,0.05611011285141993,0.023762813858821896
