step,state,loss_total,loss_sshr,loss_sem_pres,loss_eq,loss_orth,loss_rec,equivariance_scheduled,finite
0,start,0.1990334689617157,0.16958370804786682,0.14328765869140625,0.06257335841655731,0.015844818204641342,0.0,False,True
1,training_pre_update,0.1990334689617157,0.16958370804786682,0.14328765869140625,,0.015844818204641342,0.0,False,True
2,training_pre_update,0.22679869830608368,0.2155115008354187,0.052147746086120605,,0.01689981482923031,0.00012665987014770508,False,True
3,training_pre_update,0.2698881924152374,0.23613964021205902,0.1649203896522522,,0.014719134196639061,0.0002849698066711426,False,True
4,training_pre_update,0.3168855309486389,0.29476892948150635,0.03467357158660889,0.07200001925230026,0.015070164576172829,0.00028377771377563477,True,True
5,training_pre_update,0.4205996096134186,0.40820756554603577,0.057401835918426514,,0.017322871834039688,0.0004553794860839844,False,True
6,training_pre_update,0.35779306292533875,0.3446106016635895,0.062466561794281006,,0.012078817933797836,0.0008519291877746582,False,True
7,training_pre_update,0.5657623410224915,0.5515966415405273,0.06817317008972168,,0.00907932035624981,0.0007715225219726562,False,True
8,training_pre_update,0.48456642031669617,0.44585883617401123,0.060963213443756104,0.12973855435848236,0.008117679506540298,0.0016134381294250488,True,True
